,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime3,Sa
30,1024,0.0002,64,GMC,823616.0,358721,0.34003597,3.630026e-05,3.7033762e-05,73547.109375,678.9402465820312,0.0956066027283668,0.0122720133513212,0.7537421584129333,17.960691452026367,73.50943756103516,0.0001516352203907,1.0445598363876345,1.4130660019873176e-06,1.4443395457419683e-06,1.5416350152008818e-06,1.6590724953857716e-06,1.2044024799706676e-07,1.0446540699149409e-07,1.5114466123122838e-06
31,1024,0.0002,64,ICEH,309569.0,375233,0.23001419,3.450464e-05,3.3973145e-05,75215.125,657.8553466796875,0.2248507738113403,0.0021322325337678,0.9902044534683228,9.10377311706543,58.421382904052734,0.0004444827209226,1.0341037511825562,1.084559698938392e-06,1.0580346270216978e-06,1.4701257669003098e-06,1.2376572158245835e-06,1.6047168571731166e-07,1.0152516694006408e-07,1.2954559451827663e-06
32,1024,0.0002,64,MCN,75136.0,134273,0.49764714,4.118243e-05,8.2699444e-05,75344.15625,1169.1650390625,0.2930045425891876,0.0783930793404579,4.546871185302734,35.559749603271484,126.00628662109376,0.0019976885523647,4.236965179443359,7.823270493645396e-07,3.5261637094663456e-06,3.3661794986983296e-06,2.126981144101592e-06,1.213993812143599e-07,1.3301885815053538e-07,2.01243733499723e-06
33,1024,0.0002,64,SCARF,138368.0,134273,0.49908918,4.161665e-05,9.60873e-05,,,,,,,,,,,,,,,,
34,1024,0.0002,64,SUBTAB,101504.0,134273,0.54630876,4.0266314e-05,0.00019826864,,,,,,,,,,,,,,,,
35,1024,0.0002,128,CLIP,268289.0,530689,0.52223057,4.667919e-05,6.0786093e-05,259286.34375,1796.682373046875,0.2535729706287384,0.0054404092952609,1.0385692119598389,11.779873847961426,115.11949920654295,0.0002269025135319,2.7947802543640137,1.3978931292513153e-06,1.3465250958688555e-06,1.247861632691638e-06,1.6496227317475132e-06,9.915095233736793e-08,1.1485848716574765e-07,1.7262733535972077e-06
36,1024,0.0002,128,CONTROL,,530689,,,0.00014603995,,,,,,,,,,,,,,,,
37,1024,0.0002,128,GMC,831872.0,563713,0.37405735,3.6272377e-05,3.8145787e-05,73023.53125,611.55029296875,0.0946265682578086,0.0101347481831908,0.7739150524139404,19.069181442260746,73.6603775024414,0.0001511084992671,1.0491981506347656,1.500974804002908e-06,1.786257826097426e-06,1.6151572026501526e-06,1.6194967429328244e-06,1.0720125942498274e-07,1.1355344753383181e-07,1.528852180854301e-06
38,1024,0.0002,128,ICEH,317825.0,580225,0.24933763,3.6555542e-05,3.4236866e-05,74021.1171875,748.089599609375,0.2850532829761505,0.0012663522502407,1.0491037368774414,45.51729583740234,74.0550308227539,0.0006817830144427,3.371840000152588,1.5217137843137607e-06,1.9002986846317071e-06,1.6539150919925303e-06,2.1585688045888678e-06,1.4003143178342725e-07,1.233962194646665e-07,2.265188413730357e-06
39,1024,0.0002,128,MCN,281344.0,530689,0.5090591,4.2094834e-05,8.032422e-05,75028.984375,766.5660400390625,0.3098968267440796,0.0360092744231224,1.0661791563034058,45.45597457885742,127.6053466796875,0.0013039747718721,1.711493730545044,2.5140880097751506e-06,2.999040816575871e-06,7.973899300850462e-07,3.4668394164327765e-06,1.4784590973704328e-07,1.5204402359358937e-07,2.688207359824446e-06
40,1024,0.0002,128,SCARF,547072.0,530689,0.25251183,3.9212442e-05,0.0001943928,,,,,,,,,,,,,,,,
41,1024,0.0002,128,SUBTAB,399616.0,530689,0.5105958,4.023118e-05,0.00010447925,,,,,,,,,,,,,,,,
42,1024,0.0003,32,CLIP,17921.0,34369,0.5307324,4.172546e-05,8.112772e-05,326988.9375,1620.9874267578125,0.2880091071128845,0.0110048735514283,0.7191980481147766,39.8301887512207,387.33489990234375,0.0001381729671265,6.29658842086792,9.934120726029505e-07,3.5186949389753863e-06,3.5006130474357637e-06,1.732169721435639e-06,1.1072327765759837e-07,9.724843863523348e-08,2.6437262476974865e-06
43,1024,0.0003,32,CONTROL,,34369,,,0.00011881857,,,,,,,,,,,,,,,,
44,1024,0.0003,32,GMC,819488.0,305377,0.34470898,3.6542522e-05,3.7888505e-05,72362.1953125,615.44970703125,0.0994207486510276,0.010718710720539,0.7124528288841248,19.045597076416016,79.32704162597656,0.0001599937095306,1.07215416431427,1.64792436407879e-06,1.8733959450401017e-06,1.741446567393723e-06,1.6292452755806153e-06,1.1850629277887494e-07,1.1187107418209052e-07,1.7559120806254214e-06
45,1024,0.0003,32,ICEH,305441.0,321889,0.3774267,3.5669524e-05,3.3188426e-05,74055.6640625,646.314453125,0.1276597380638122,0.001478616381064,0.8337421417236328,21.65566062927246,74.4449691772461,0.0001528506254544,1.051761031150818,1.4277829905040562e-06,1.1529716630320763e-06,1.8009274072028347e-06,2.0170753032289213e-06,1.1209119321620165e-07,9.811321177721767e-08,1.3419182778307004e-06
46,1024,0.0003,32,MCN,21184.0,34369,0.5162296,4.0710645e-05,6.8216556e-05,107879.46875,768.0518798828125,0.7673594355583191,0.0950767248868942,1.2480974197387695,52.79716873168945,118.13522338867188,0.0024447359610348,1.5102673768997192,3.064166776312049e-06,8.38663481772528e-07,3.494323664199328e-06,2.212326990047586e-06,1.184276712251631e-07,1.2578615837810506e-07,1.143726422014879e-06
47,1024,0.0003,32,SCARF,35392.0,34369,0.22155882,4.0089628e-05,0.000108514745,,,,,,,,,,,,,,,,
48,1024,0.0003,32,SUBTAB,26176.0,34369,0.5047949,4.2304513e-05,9.870615e-05,,,,,,,,,,,,,,,,
49,1024,0.0003,64,CLIP,68609.0,134273,0.5224293,4.654349e-05,5.3751777e-05,84588.015625,1893.0911865234373,0.257989764213562,0.0063948114402592,0.921367883682251,18.089622497558597,206.4386749267578,0.000305632042,5.021194934844971,1.8456131556376927e-06,1.5681918057453004e-06,1.5544652569587925e-06,3.300534444861114e-06,1.1150943635129806e-07,1.0132075090041327e-07,1.2024842135360814e-06
50,1024,0.0003,64,CONTROL,,134273,,,0.00010738633,,,,,,,,,,,,,,,,
51,1024,0.0003,64,GMC,823616.0,358721,0.3149091,3.6108562e-05,3.817869e-05,71553.4609375,650.0833129882812,0.107986643910408,0.0129202837124466,0.7058647871017456,18.76886749267578,71.39779663085938,0.0001437122700735,1.0261163711547852,1.5546854683634592e-06,1.582971663083299e-06,1.607940134817909e-06,1.6453773241664749e-06,1.301100525097354e-07,1.1710690728250485e-07,1.5557388906017875e-06
52,1024,0.0003,64,ICEH,309569.0,375233,0.3562631,3.0134164e-05,3.6934834e-05,74723.1328125,1107.589599609375,0.4611671566963196,0.0009523584158159,0.8299842476844788,8.073899269104004,39.265724182128906,0.0010789749212563,5.07235860824585,5.822484467898903e-07,1.2620125744433608e-06,1.0840094546438197e-06,1.107798652810743e-06,1.4413521398637388e-07,1.2061320830980549e-07,8.083333682407101e-07
53,1024,0.0003,64,MCN,75136.0,134273,0.5065082,4.172917e-05,6.0463444e-05,176593.15625,673.9937133789062,0.4644645750522613,0.1194454431533813,2.960754871368408,100.72484588623048,108.789306640625,0.0017666728235781,2.129528522491455,1.8743082819128176e-06,1.994716967601562e-06,9.923584229909466e-07,1.0548899354034802e-06,1.5628930327693524e-07,1.291666649194667e-07,1.3624686516777729e-06
54,1024,0.0003,64,SCARF,138368.0,134273,0.44147143,4.1838044e-05,0.00010069386,,,,,,,,,,,,,,,,
55,1024,0.0003,64,SUBTAB,101504.0,134273,0.5047253,4.039722e-05,0.0001112513,,,,,,,,,,,,,,,,
56,1024,0.0003,128,CLIP,268289.0,530689,0.54073435,4.6040634e-05,6.640145e-05,160581.8125,1831.081787109375,0.215004876255989,0.0053327046334743,0.9996383786201476,8.095911979675293,116.13522338867188,9.99606927507557e-05,4.466761589050293,1.3735220818489324e-06,1.3001415481994627e-06,1.4577673255189438e-06,1.2897484111817905e-06,9.877359730126045e-08,1.0616351886483245e-07,1.418427473254269e-06
57,1024,0.0003,128,CONTROL,,530689,,,8.249689e-05,,,,,,,,,,,,,,,,
58,1024,0.0003,128,GMC,831872.0,563713,0.37537858,3.7126778e-05,3.876604e-05,72946.3125,617.0330200195312,0.0967715382575988,0.0085685541853308,0.7649842500686646,19.15566062927246,74.17767333984375,0.0001534308103146,1.0642766952514648,1.696981030363531e-06,1.5478301520488458e-06,1.7699684349281597e-06,1.7863205812318483e-06,1.1682389811085161e-07,9.449686189100248e-08,1.584198003001802e-06
59,1024,0.0003,128,ICEH,317825.0,580225,0.32126325,3.1179065e-05,3.1547435e-05,74090.859375,1870.76416015625,0.4154367446899414,0.0009382075513713,2.169402599334717,10.37421417236328,23.402515411376957,0.0003320597170386,4.681918621063232,1.1042610594813596e-06,5.992767455609282e-07,9.84748453447537e-07,6.599213975277962e-07,1.1764150542603603e-07,9.941825140913353e-08,8.188206948034349e-07
60,1024,0.0003,128,MCN,281344.0,530689,0.523952,4.1071515e-05,0.00012785076,75042.7265625,856.7720336914062,0.453023761510849,0.0625201240181922,2.3663206100463867,52.987422943115234,486.2594299316406,0.0026622200384736,2.527358293533325,2.02839623852924e-06,1.98825478037179e-06,1.8952672462546616e-06,6.712421622978582e-07,1.2210691124892037e-07,1.5921382612305027e-07,9.778459570952691e-07
61,1024,0.0003,128,SCARF,547072.0,530689,0.20904085,4.238716e-05,0.00021633232,,,,,,,,,,,,,,,,
62,1024,0.0003,128,SUBTAB,399616.0,530689,0.50350356,3.954592e-05,0.000113998096,,,,,,,,,,,,,,,,
63,1024,0.0005,32,CLIP,17921.0,34369,0.5602792,4.5628847e-05,9.659676e-05,169949.15625,1916.3333740234373,0.2409647852182388,0.0135830184444785,1.468836545944214,19.179244995117188,140.29087829589844,0.0001135912025347,3.850000143051148,2.3861005047365325e-06,3.5261637094663456e-06,1.921477860378218e-06,2.984323828059132e-06,1.0544025741410225e-07,1.101257822710977e-07,1.620849047867523e-06
64,1024,0.0005,32,CONTROL,,34369,,,9.597524e-05,,,,,,,,,,,,,,,,
65,1024,0.0005,32,GMC,819488.0,305377,0.3764529,3.6185254e-05,3.733609e-05,70365.4375,639.081787109375,0.1078927591443061,0.0129001578316092,0.7550786137580872,18.816038131713867,65.70282745361328,0.0001403317728545,1.060330152511597,1.621037768018141e-06,1.815817654460261e-06,1.82776727797318e-06,1.7518080994705088e-06,1.1190250859272056e-07,8.045597610362165e-08,1.7319654261882531e-06
66,1024,0.0005,32,ICEH,305441.0,321889,0.34600782,2.8445867e-05,3.370376e-05,73185.9375,580.2594604492188,0.2432974874973297,0.0010479559423401,1.0756760835647583,6.2908806800842285,30.435535430908203,0.0001515943295089,0.9198899865150452,9.198585075864684e-07,1.0763993714135722e-06,9.888522072287742e-07,1.1945754749831394e-06,1.0544025741410225e-07,1.134433915694899e-07,7.525471801272943e-07
67,1024,0.0005,32,MCN,21184.0,34369,0.51438594,4.242787e-05,7.485245e-05,100975.75,879.9041137695312,0.329471230506897,0.1068842932581901,4.283962249755859,81.98270416259766,166.1006317138672,0.0029528238810598,13.282075881958008,2.0688837594207143e-06,6.358333735079214e-07,1.8799370309352528e-06,1.913380174300982e-06,1.211006264156822e-07,9.977987502907126e-08,3.524622570694192e-06
68,1024,0.0005,32,SCARF,35392.0,34369,0.3920639,4.2767537e-05,7.902232e-05,,,,,,,,,,,,,,,,
69,1024,0.0005,32,SUBTAB,26176.0,34369,0.53787506,4.1692143e-05,6.903909e-05,,,,,,,,,,,,,,,,
70,1024,0.0005,64,CLIP,68609.0,134273,0.5453437,4.6364865e-05,5.9049198e-05,168102.140625,1756.9150390625,0.2126877307891845,0.0026644656900316,0.872185468673706,5.970125675201416,174.3726348876953,9.684119140729308e-05,3.1611008644104004,3.893395899012831e-07,7.662421808163344e-07,1.0173426971959998e-06,6.321855607893667e-07,1.0984277309944447e-07,1.5045597479002026e-07,6.987264100644097e-07
71,1024,0.0005,64,CONTROL,,134273,,,0.00010240062,,,,,,,,,,,,,,,,
72,1024,0.0005,64,GMC,823616.0,358721,0.35650775,3.5354173e-05,3.7794853e-05,72132.3515625,723.5188598632812,0.1239224821329116,0.0094839623197913,0.7412263751029968,17.41666603088379,75.31131744384766,0.0001540723314974,1.019229531288147,1.3937892617832404e-06,1.4751258277101442e-06,1.4807075103817624e-06,1.4761477586944238e-06,6.60849011069331e-08,9.54087937543591e-08,1.4522640867653536e-06
73,1024,0.0005,64,ICEH,309569.0,375233,0.38318503,2.8594557e-05,3.4277484e-05,76827.875,4216.61962890625,0.7065215706825256,0.0008586478070355,4.547500133514404,8.17767333984375,26.25,0.0007756399572826,0.5268396139144897,8.082704994194501e-07,6.896855779814359e-07,8.131131608024589e-07,7.738364615761384e-07,1.4679244486615064e-07,1.461320806583899e-07,8.00565999270475e-07
74,1024,0.0005,64,MCN,75136.0,134273,0.5119462,4.1528765e-05,7.2850984e-05,89150.921875,821.089599609375,0.3152706027030945,0.0535970106720924,4.795597553253174,55.08647918701172,295.1022033691406,0.0020923821721225,1.919512629508972,3.4713993954937905e-06,6.205031581885123e-07,9.876887361315312e-07,2.274229473187006e-06,1.1897799367943664e-07,1.28836475710159e-07,1.7832703633757774e-06
75,1024,0.0005,64,SCARF,138368.0,134273,0.25679618,4.2979784e-05,0.00012231273,,,,,,,,,,,,,,,,
76,1024,0.0005,64,SUBTAB,101504.0,134273,0.50812334,3.982204e-05,0.00011165086,,,,,,,,,,,,,,,,
77,1024,0.0005,128,CLIP,268289.0,530689,0.5185138,4.655384e-05,6.115729e-05,135940.09375,2641.93408203125,0.2637556493282318,0.0029399369377642,0.8712106347084045,19.705974578857425,136.08963012695312,9.983489871956408e-05,2.394827127456665,8.086792036010593e-07,8.291195285892172e-07,8.964464655036863e-07,8.410534633185307e-07,1.1811320632659773e-07,1.4421382843465838e-07,5.580818083217309e-07
78,1024,0.0005,128,CONTROL,,530689,,,8.201396e-05,,,,,,,,,,,,,,,,
79,1024,0.0005,128,GMC,831872.0,563713,0.3615399,3.5719768e-05,3.6126614e-05,70303.8515625,633.2971801757812,0.1038295552134513,0.0096944971010088,0.7335692048072815,17.523584365844727,71.54402160644531,0.0001352437102468,1.0851415395736694,1.526965320408635e-06,1.5423898958033533e-06,1.6759590835135896e-06,1.4997798416516162e-06,1.0308176001672109e-07,1.001572371706061e-07,1.580550360813504e-06
80,1024,0.0005,128,ICEH,317825.0,580225,0.24495162,3.0351614e-05,3.2923843e-05,74552.7890625,772.5440063476562,0.3377334773540497,0.00095990562113,1.9441509246826167,14.929244995117188,23.765724182128903,0.0002033632044913,0.6944339871406555,1.2005660892100425e-06,1.0158175882679643e-06,8.294653639495664e-07,8.265094493253855e-07,1.0869498368037966e-07,1.088522054715213e-07,6.797641844968894e-07
81,1024,0.0005,128,MCN,281344.0,530689,0.50891834,4.0004637e-05,4.890405e-05,74213.234375,714.60693359375,0.3501933813095093,0.0742746889591217,0.8748584389686584,85.91981506347656,129.867919921875,0.0022444669157266,2.9002201557159424,2.1615092009596992e-06,3.5218395169067662e-06,1.8962421108881244e-06,1.8453772554494208e-06,1.2238993463142833e-07,1.249842682682356e-07,8.123585644170817e-07
82,1024,0.0005,128,SCARF,547072.0,530689,0.4498686,4.5251432e-05,0.00019443182,,,,,,,,,,,,,,,,
83,1024,0.0005,128,SUBTAB,399616.0,530689,0.49267095,3.8413385e-05,0.00014683869,,,,,,,,,,,,,,,,
84,1024,0.0007,32,CLIP,17921.0,34369,0.5365071,4.5805067e-05,5.207413e-05,158917.078125,1466.4591064453125,0.2136525064706802,0.0088135218247771,1.7861007452011108,26.55817604064941,73.33490753173828,0.0001225015730597,4.473490715026856,1.3150629456504248e-06,5.458176133288362e-07,6.993868169047346e-07,1.0867296396099846e-06,1.4910376933130465e-07,1.5336478043082025e-07,1.3589465197583197e-06
85,1024,0.0007,32,CONTROL,,34369,,,5.8548376e-05,,,,,,,,,,,,,,,,
86,1024,0.0007,32,GMC,819488.0,305377,0.3481772,3.6477013e-05,3.954569e-05,70404.9375,593.4072265625,0.1025759354233741,0.0105389934033155,0.9036163687705994,17.660377502441406,84.10691833496094,0.0001288474886678,1.032421350479126,1.6114778418341302e-06,1.474009422963718e-06,1.4712420579598984e-06,1.4319340380097856e-06,1.0240565728736328e-07,6.694968135434466e-08,1.4637735148426143e-06
87,1024,0.0007,32,ICEH,305441.0,321889,0.34146413,3.6931593e-05,3.3905002e-05,75843.6484375,518.3742065429688,0.1703907251358032,0.0016600628150627,0.8453773856163025,14.830188751220703,86.81446838378906,0.0001164638451882,0.972421407699585,1.7322954590781592e-06,1.8422797438688576e-06,1.7688206526145225e-06,2.0169968593108933e-06,1.358647807592206e-07,1.4718553131842782e-07,1.7174371578221326e-06
88,1024,0.0007,32,MCN,21184.0,34369,0.536146,4.124933e-05,5.4491833e-05,109967.7109375,730.67138671875,0.5037638545036316,0.1010577157139778,1.4958648681640625,58.78144836425781,574.4921264648438,0.0023842246737331,50.34553909301758,1.7367295868098154e-06,9.455818030801312e-07,1.6928302102314774e-06,6.743867970726569e-07,1.2393081760819769e-07,1.2474842492338212e-07,2.5179399472108344e-06
89,1024,0.0007,32,SCARF,35392.0,34369,0.48631644,3.9621576e-05,9.328195e-05,,,,,,,,,,,,,,,,
90,1024,0.0007,32,SUBTAB,26176.0,34369,0.5117606,3.885235e-05,5.831502e-05,,,,,,,,,,,,,,,,
91,1024,0.0007,64,CLIP,68609.0,134273,0.5378173,4.550079e-05,5.6686997e-05,324847.5625,1757.6619873046875,0.2383300215005874,0.0033116347622126,1.1434276103973389,6.0110063552856445,211.1399383544922,0.0001022279902826,8.915142059326172,7.804717370163416e-07,6.904559768372565e-07,5.390566002461128e-07,9.515724030961793e-08,1.058018952448947e-07,1.4660376734809688e-07,6.416352107407874e-07
92,1024,0.0007,64,CONTROL,,134273,,,6.271884e-05,,,,,,,,,,,,,,,,
93,1024,0.0007,64,GMC,823616.0,358721,0.34789333,3.6047386e-05,3.7668568e-05,69784.8359375,817.946533203125,0.1105688661336898,0.0096256295219063,0.7180975079536438,17.69025230407715,66.3553466796875,0.0001637735840631,1.0001729726791382,1.44171383453795e-06,1.4452987215918256e-06,1.360220039714477e-06,1.5497798813157717e-06,8.196541045890626e-08,8.196541045890626e-08,1.4439151527767535e-06
94,1024,0.0007,64,ICEH,309569.0,375233,0.35653618,2.7606247e-05,3.5616275e-05,77038.109375,2921.72021484375,0.6124287843704224,0.0008402515668421,1.9165095090866089,6.973270416259766,21.40094375610352,0.0001990550517803,0.582405686378479,1.175330226033111e-06,6.538364800690033e-07,7.43930854696373e-07,6.574842927875579e-07,1.2073898858488974e-07,1.4221699018435174e-07,7.313836931643891e-07
95,1024,0.0007,64,MCN,75136.0,134273,0.50521004,4.16752e-05,5.466015e-05,74910.0625,691.9041137695312,0.4625126123428345,0.0812606960535049,2.6231606006622314,92.11320495605467,106.5157241821289,0.0018279260257259,5.403443336486816,2.48638366429077e-06,3.197767000528984e-06,2.446760845487006e-06,1.8666038386072612e-06,1.2360062839888997e-07,1.5737421676931262e-07,2.053710431937361e-06
96,1024,0.0007,64,SCARF,138368.0,134273,0.3059341,4.0575633e-05,9.9011646e-05,,,,,,,,,,,,,,,,
97,1024,0.0007,64,SUBTAB,101504.0,134273,0.5053223,4.0395396e-05,8.408972e-05,,,,,,,,,,,,,,,,
98,1024,0.0007,128,CLIP,268289.0,530689,0.5286268,4.606154e-05,5.6900237e-05,211809.078125,1207.668212890625,0.2578484416007995,0.00330849038437,0.6378616094589233,6.312892913818359,105.63836669921876,9.531604155199602e-05,3.4495596885681152,4.670912119308923e-07,5.567610514845001e-07,5.724214133806527e-07,2.4105347051772696e-07,1.578301862537046e-07,1.5954401533235798e-07,4.409119469528378e-07
99,1024,0.0007,128,CONTROL,,530689,,,0.00011702304,,,,,,,,,,,,,,,,
100,1024,0.0007,128,GMC,831872.0,563713,0.38109064,3.5040644e-05,4.3357213e-05,72812.0,623.7672729492188,0.1112668290734291,0.0102254720404744,0.741336464881897,17.286163330078125,65.15409088134766,0.0001308207574766,1.0311163663864136,1.3194339771871455e-06,1.4762578075533384e-06,1.5138207345444243e-06,1.563427758810576e-06,6.591194789962175e-08,1.0429245378418273e-07,1.4899213738317485e-06
101,1024,0.0007,128,ICEH,317825.0,580225,0.3332338,2.8260909e-05,3.1889784e-05,160622.4375,1873.3427734375,0.6852375864982605,0.0010272011859342,5.701399326324463,5.720125675201416,25.18710708618164,0.0007080110372044,0.5502201318740845,9.051100846590998e-07,1.2938206737089786e-06,1.0174370572713087e-06,1.0858648238354365e-06,1.3316036984178936e-07,1.5635220051990473e-07,9.236005666934944e-07
102,1024,0.0007,128,MCN,281344.0,530689,0.4965482,4.0789775e-05,5.9140428e-05,74953.515625,770.5660400390625,0.3411715626716614,0.0841776728630065,3.6832547187805176,22.548742294311523,109.25628662109376,0.002019610023126,5.3008646965026855,6.349214345391374e-07,3.5261637094663456e-06,2.1173584627831588e-06,3.408663360460196e-06,1.229088013587898e-07,1.5855346191528954e-07,1.7970912722375942e-06
103,1024,0.0007,128,SCARF,547072.0,530689,0.31859836,4.3302734e-05,0.00025554808,,,,,,,,,,,,,,,,
104,1024,0.0007,128,SUBTAB,399616.0,530689,0.470422,3.789049e-05,7.0524475e-05,,,,,,,,,,,,,,,,
105,1024,0.001,32,CLIP,17921.0,34369,0.56855357,4.5831734e-05,5.4332424e-05,184293.765625,1571.418212890625,0.2658478021621704,0.0021735848858952,1.0122798681259155,23.8553466796875,61.20597457885742,0.0001095959087251,4.350628852844238,8.777358289080439e-07,8.654560019749624e-07,6.108962224971037e-07,7.60864793392102e-07,1.170125827343327e-07,1.580503123932431e-07,8.811477414383262e-07
106,1024,0.001,32,CONTROL,,34369,,,6.3190826e-05,,,,,,,,,,,,,,,,
107,1024,0.001,32,GMC,819488.0,305377,0.3546132,3.5500983e-05,4.8278092e-05,74448.84375,667.6116333007812,0.1204518973827362,0.0105630503967404,0.7604088187217712,18.21226501464844,70.30817413330078,0.000174429238541,1.0434434413909912,1.531839529889112e-06,1.546006274111278e-06,1.6420912061221316e-06,1.4998583992564818e-06,4.817610488316859e-08,2.3663520920536033e-08,1.4915723340891418e-06
108,1024,0.001,32,ICEH,305441.0,321889,0.38556337,3.591747e-05,4.1787003e-05,74148.1640625,542.0188598632812,0.1915872693061828,0.001608018996194,0.8401257991790771,23.856918334960938,62.09591293334961,0.0001159874300356,0.9774686098098756,1.6032861367420992e-06,7.727672937107855e-07,1.0794811942105298e-06,1.1849057273138897e-06,1.0732704680549433e-07,1.120597445947169e-07,7.854402497287083e-07
109,1024,0.001,32,MCN,21184.0,34369,0.5530659,4.039976e-05,6.306501e-05,75123.8203125,1141.52197265625,0.461826890707016,0.0849455967545509,2.40353798866272,36.82861709594727,136.17138671875,0.0018050597282126,1.720959186553955,3.368411853443831e-06,6.771069251954032e-07,1.6774999949120684e-06,1.802531414796249e-06,1.2712264663150566e-07,1.3393081133017406e-07,1.2321697795414366e-06
110,1024,0.001,32,SCARF,35392.0,34369,0.40657607,4.5237815e-05,0.00013376368,,,,,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,26176.0,34369,0.50427085,3.9053608e-05,0.00017508386,,,,,,,,,,,,,,,,
112,1024,0.001,64,CLIP,68609.0,134273,0.534193,4.5981003e-05,6.0762843e-05,228448.625,2018.188720703125,0.2303671240806579,0.0021871069911867,1.118600606918335,10.979559898376465,148.82232666015625,8.491195330861956e-05,10.018585205078123,6.293238925536571e-07,6.962264365029114e-07,4.627672751666978e-07,4.554874522000319e-07,1.4259434522045924e-07,1.5954401533235798e-07,7.199371339083882e-07
113,1024,0.001,64,CONTROL,,134273,,,8.0393984e-05,,,,,,,,,,,,,,,,
114,1024,0.001,64,GMC,823616.0,358721,0.3771985,3.5974925e-05,3.503435e-05,69883.5859375,653.3899536132812,0.1054797172546386,0.0136867919936776,0.7316824197769165,17.036163330078125,72.53144836425781,0.0001433348952559,1.0121383666992188,1.3293238225742243e-06,1.1310063428027206e-06,9.990094440581745e-07,1.4907702734490158e-06,8.146226093685982e-08,5.12264151097952e-08,1.249339561582019e-06
115,1024,0.001,64,ICEH,309569.0,375233,0.3945969,3.4317378e-05,3.486753e-05,74962.40625,591.5062866210938,0.1827442049980163,0.0024227986577898,0.86671382188797,13.814465522766112,45.04874038696289,0.0001200330225401,0.9898270964622498,1.9721856006071903e-06,1.0210692380496766e-06,2.255518666061107e-06,2.8174524686619407e-06,1.1987421544290558e-07,1.0583333676095209e-07,1.594386731085251e-06
116,1024,0.001,64,MCN,75136.0,134273,0.5118097,4.0399165e-05,5.485953e-05,215924.78125,938.6886596679688,0.5800911784172058,0.0681098997592926,1.2968554496765137,101.22169494628906,161.25314331054688,0.0020389999262988,13.192232131958008,3.198899321432691e-06,2.163742010452552e-06,2.992751660713111e-06,1.1081759794251411e-06,1.295440341664289e-07,1.5305032263768228e-07,7.537893225162406e-07
