,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,time_in_hospital,num_lab_procedures,num_medications,number_outpatient,number_emergency,number_inpatient,number_diagnoses
17,1024,0.0001,128,ICEH,166913.0,281986,0.24264622,0.5686508984322315,0.6086329057255624,8.406217575073242,542.148193359375,77.6041488647461,2.0652849674224854,10.570984840393066,3.339896440505981,6.115025997161865
18,1024,0.0001,128,MCN,130432.0,232450,0.42237824,0.5457486254559915,0.6057324009926225,13.06632137298584,1516.2869873046875,278.47979736328125,28.6227970123291,3.040414571762085,3.3471503257751465,11.004144668579102
19,1024,0.0001,128,SCARF,248704.0,232450,0.23560017,0.5753024693351468,0.6086723231455924,,,,,,,
20,1024,0.0001,128,SUBTAB,150400.0,232450,0.43993288,0.5496054379576141,0.6099105683643702,,,,,,,
21,1024,0.0002,32,CLIP,7841.0,15106,0.34649363,0.574245441351628,0.6068696885422267,13.185492515563965,1005.2662963867188,271.5979309082031,33.12953186035156,17.866321563720703,7.412435054779053,30.26943016052246
22,1024,0.0002,32,CONTROL,,15106,,,0.6059522045577301,,,,,,,
23,1024,0.0002,32,GMC,370208.0,145282,0.17756307,0.5747925361452992,0.605466372983142,10.377202033996582,436.3647766113281,72.2093276977539,1.2694300413131714,0.6300517916679382,1.8932642936706543,5.326425075531006
24,1024,0.0002,32,ICEH,154529.0,161794,0.31297138,0.5675887651804558,0.6060718815438457,7.296372890472412,413.7886047363281,66.61347198486328,1.2694300413131714,0.6300517916679382,1.6341968774795532,3.283937931060791
25,1024,0.0002,32,MCN,11104.0,15106,0.4106951,0.5381128854754564,0.6063546500841221,25.080829620361328,2038.9326171875,451.8953247070313,1.4062175750732422,1.2093263864517212,30.47046661376953,13.226943016052246
26,1024,0.0002,32,SCARF,16096.0,15106,0.20937829,0.5649284850856513,0.6068441622009421,,,,,,,
27,1024,0.0002,32,SUBTAB,9952.0,15106,0.39080945,0.5455308006770299,0.6061450570555282,,,,,,,
28,1024,0.0002,64,CLIP,30017.0,58882,0.33561027,0.5661661366685853,0.6052003449736616,14.940932273864746,1057.868408203125,153.66632080078125,30.924352645874023,17.4808292388916,9.719170570373535,33.077720642089844
29,1024,0.0002,64,CONTROL,,58882,,,0.6064638395036634,,,,,,,
30,1024,0.0002,64,GMC,374336.0,171010,0.13106813,0.5648530141820395,0.6074391831950716,10.264248847961426,506.6372985839844,74.59585571289062,1.2694300413131714,0.6300517916679382,1.8839378356933596,5.165802955627441
31,1024,0.0002,64,ICEH,158657.0,187522,0.29476961,0.5753685212167035,0.605299323856689,9.517098426818848,645.4518432617188,67.82383728027344,1.2694300413131714,0.795854926109314,2.195854902267456,3.351295232772827
32,1024,0.0002,64,MCN,36544.0,58882,0.42856166,0.5444746037836924,0.6068441622009421,27.189638137817383,1847.5657958984373,245.7450714111328,3.8870465755462646,4.243523120880127,3.5616581439971924,42.53678894042969
33,1024,0.0002,64,SCARF,62912.0,58882,0.20651636,0.5726682696417479,0.6075999793573029,,,,,,,
34,1024,0.0002,64,SUBTAB,38336.0,58882,0.3891006,0.5503289613240707,0.6066683272640006,,,,,,,
35,1024,0.0002,128,CLIP,117377.0,232450,0.54479396,0.5697433466877653,0.6056473131883406,13.094300270080566,1630.835205078125,305.94091796875,31.30155372619629,27.664249420166016,9.265284538269045,32.76891326904297
36,1024,0.0002,128,CONTROL,,232450,,,0.6081093584870296,,,,,,,
37,1024,0.0002,128,GMC,382592.0,265474,0.12358393,0.563204091686502,0.6074391831950716,9.546113967895508,527.7947998046875,65.57512664794922,1.2694300413131714,0.6300517916679382,1.8621761798858645,5.412435054779053
38,1024,0.0002,128,ICEH,166913.0,281986,0.328334,0.5722607188470991,0.6050812220476669,11.706735610961914,365.6352233886719,86.84870147705078,1.196891188621521,0.6300517916679382,1.6186528205871582,4.836269378662109
39,1024,0.0002,128,MCN,130432.0,232450,0.44024888,0.541706004935251,0.6047848394587054,10.06632137298584,673.4725341796875,95.0020751953125,1.258031129837036,3.145077705383301,34.13678741455078,23.32953453063965
40,1024,0.0002,128,SCARF,248704.0,232450,0.1907674,0.572935999407314,0.6057077057415192,,,,,,,
41,1024,0.0002,128,SUBTAB,150400.0,232450,0.43670925,0.5463538174109119,0.6060239553433875,,,,,,,
42,1024,0.0003,32,CLIP,7841.0,15106,0.5764731,0.5674046984931465,0.6075517761267841,11.814507484436035,1403.9036865234375,275.71295166015625,31.60621833801269,20.46528434753418,12.612435340881348,32.05492401123047
43,1024,0.0003,32,CONTROL,,15106,,,0.6083019339547672,,,,,,,
44,1024,0.0003,32,GMC,370208.0,145282,0.12649119,0.5659273367564751,0.6085696637203333,9.802072525024414,524.271484375,63.66114044189453,1.411399006843567,0.6383419632911682,1.849740982055664,4.984456062316895
45,1024,0.0003,32,ICEH,154529.0,161794,0.35817286,0.5660507338605453,0.6049087906228965,9.734715461730955,352.67462158203125,65.71710205078125,1.2694300413131714,0.790673553943634,2.4860103130340576,3.8217616081237793
46,1024,0.0003,32,MCN,11104.0,15106,0.3912023,0.5525967293989366,0.6059748814469644,8.737823486328125,1903.7056884765625,516.2373046875,6.103626728057861,1.015544056892395,21.209325790405277,47.5150260925293
47,1024,0.0003,32,SCARF,16096.0,15106,0.2330946,0.5672407758488043,0.6059541833438763,,,,,,,
48,1024,0.0003,32,SUBTAB,9952.0,15106,0.45853043,0.5429867940561697,0.6053810081487996,,,,,,,
49,1024,0.0003,64,CLIP,30017.0,58882,0.3285434,0.5676153996419822,0.6055846252432324,14.331605911254885,1176.34716796875,278.81451416015625,40.50155258178711,22.62383460998535,9.09326457977295,27.562694549560547
50,1024,0.0003,64,CONTROL,,58882,,,0.6059402922651307,,,,,,,
51,1024,0.0003,64,GMC,374336.0,171010,0.11807661,0.5673303752854992,0.6061929832559865,10.396891593933104,525.49951171875,75.20310974121094,1.2694300413131714,0.6300517916679382,1.849740982055664,4.838342189788818
52,1024,0.0003,64,ICEH,158657.0,187522,0.30482164,0.5760750270223036,0.6075517761267841,9.494300842285156,424.673583984375,65.0953369140625,1.187564730644226,2.9181346893310547,3.2538859844207764,3.439378261566162
53,1024,0.0003,64,MCN,36544.0,58882,0.4206794,0.5573143138741087,0.6084820034940615,8.781347274780273,1665.3927001953125,157.95440673828125,2.138859987258911,1.00207257270813,10.399999618530272,39.34507751464844
54,1024,0.0003,64,SCARF,62912.0,58882,0.19673453,0.5649826246746084,0.6080532005362036,,,,,,,
55,1024,0.0003,64,SUBTAB,38336.0,58882,0.44036716,0.5503272595679851,0.6061042149094729,,,,,,,
