,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat111,cat114,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
20,2048,0.0001778279410038,64,CONTROL,,597697,,,0.0025870501995086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2048,0.0001778279410038,64,GMC,2632192.0,814465,0.26511186,0.0035288345534354,0.0024788391310721,0.5,0.5760419297802476,0.5,0.5,0.5,0.5,0.5,0.5,0.5235294117647059,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3528481012658228,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.42342277820219,0.2,0.2674418604651162,0.2106194690265486,0.180028129395218,0.1196397077349458,0.0900594732370433,0.25,0.1428571428571428,0.1606744438069739,0.1577686088188713,0.0769230769230769,0.0769230769230769,0.1628865979381443,0.1428571428571428,0.1,0.0467258393764495,0.0639083087444305,0.0428398922085762,0.0858441144227981,0.1190494522452354,0.0293145962059497,0.0398949012160301,0.0669298022985458,0.0298611856997012,0.0151340095326304,0.0365326292812824,0.0446907468140125,0.0761329978704452,0.1675847619771957
22,2048,0.0001778279410038,64,ICEH,335297.0,843329,0.19020866,0.0032111152540892,0.0025641878601163,0.6216692139012558,0.9345794392523364,0.6223684210526316,1.0,0.9814126394052044,1.0,0.9309462915601024,0.594488188976378,0.9672489082969432,0.912912912912913,0.8134110787172011,0.9224924012158054,0.8062678062678063,0.9305555555555556,1.0,0.9947916666666669,0.9773869346733668,0.9836683417085428,0.959493670886076,1.0,1.0,1.0,0.9222873900293256,0.8698453608247423,0.90633608815427,0.8799472295514512,0.8923705722070845,0.8798449612403101,0.7348484848484849,0.8371501272264631,0.8711340206185567,0.8153266331658291,0.672979797979798,0.8592964824120604,0.7449748743718593,0.9492537313432836,0.9927745664739884,0.8770949720670391,0.9987277353689568,0.8511749347258486,0.9805699481865284,0.904040404040404,0.9474358974358974,0.8817934782608696,0.9349489795918368,0.7581863979848866,1.0,0.7474874371859297,0.9159891598915988,0.9745454545454546,0.9130982367758188,0.8527027027027028,0.9380165289256198,0.83206106870229,1.0,1.0,0.6692111959287532,0.5288944723618091,0.6281407035175879,1.0,1.0,1.0,1.0,1.0,0.8661616161616161,0.88671875,0.9836683417085428,1.0,1.0,1.0,0.5,0.6825621364357483,0.8224367057910564,0.5559796437659033,0.7051083591331269,0.7288512012921462,0.6085730400451212,0.809462915601023,0.2867023096663815,0.4718886224934611,0.6184917274366816,0.5779013754557233,0.4247623683005039,0.4258714193010104,0.3838010204081633,0.6404055981458371,0.6645971654749745,0.9614845938375348,0.9117647058823528,0.3763157894736842,0.5249246987951807,0.35546875,0.2073785989741285,0.2,0.5521390374331551,0.3647262818924944,0.5568380946458922,0.4129032258064516,0.44,0.2018503009104513,0.1293181818181818,0.4980314960629921,0.150375939849624,0.385829682365827,0.3370774744968293,0.3921619401689872,0.2108427784541144,0.5205014808940392,0.4895793861311103,0.2142857142857142,0.0587939582765102,0.2403807342052459,0.1352912932634353,0.0687057375907897,0.4235302805900574,0.0089611411094665,0.0205786433070897,0.0939292684197425,0.0642480701208114,0.0217293705791234,0.0208980962634086,0.0201078578829765,0.0326367393136024,0.2952282428741454
23,2048,0.0001778279410038,64,SCARF,2367104.0,2354753,0.30617774,0.0034991824068129,0.0024858203250914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2048,0.0001778279410038,64,SUBTAB,744768.0,744833,0.33265293,0.0032900269143283,0.002658927347511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2048,0.0001778279410038,128,CONTROL,,2325889,,,0.0026146892923861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2048,0.0001778279410038,128,GMC,2652800.0,2358913,0.34203145,0.0036405185237526,0.0025981636717915,0.5,0.5791108865875221,0.5,0.5,0.5,0.5,0.5,0.5,0.5235294117647059,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3496835443037974,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4232715813598167,0.2,0.2638090895272838,0.2088495575221239,0.1856540084388185,0.0941569893950846,0.0974266143571349,0.25,0.1428571428571428,0.1667654745967999,0.1111111111111111,0.0769230769230769,0.0769230769230769,0.1649484536082474,0.1428571428571428,0.1,0.0424466282129287,0.070889264345169,0.043258897960186,0.081176146864891,0.1178592517971992,0.028866559267044,0.0403593070805072,0.0748397707939148,0.0271910764276981,0.0223575923591852,0.0385216511785983,0.0360054187476634,0.0633913502097129,0.1668521761894225
27,2048,0.0001778279410038,128,ICEH,343553.0,2375425,0.14755113,0.0033499344717711,0.0025670744944363,0.5148514851485149,1.0,0.9973684210526316,1.0,1.0,1.0,0.7595907928388748,1.0,0.9694323144104804,0.972972972972973,1.0,0.9772036474164134,0.9074074074074074,0.7171717171717171,1.0,0.9947916666666669,0.8919597989949748,0.9824120603015076,0.9873417721518988,1.0,1.0,1.0,1.0,0.893041237113402,1.0,1.0,0.9713896457765668,0.9883720930232558,1.0,0.9770992366412214,0.952319587628866,0.978643216080402,0.7601010101010102,0.8743718592964824,0.9271356783919598,1.0,0.9653179190751444,0.9986033519553073,0.975826972010178,0.9817232375979112,0.9533678756476685,0.8598484848484849,0.8448717948717949,0.9239130434782608,0.9821428571428572,0.8198992443324937,0.8400503778337531,0.9045226130653266,0.9986449864498644,0.9745454545454546,0.8035264483627205,0.8608108108108108,0.859504132231405,0.83206106870229,1.0,1.0,0.8218829516539441,0.9158291457286432,0.5,1.0,1.0,1.0,1.0,1.0,0.981060606060606,0.9973958333333331,0.9974874371859296,1.0,1.0,1.0,0.5013333333333333,0.7177683765203595,0.6804491221262974,0.4770992366412213,0.583204334365325,0.7244094488188976,0.4261139311900733,0.7800511508951407,0.2064670658682634,0.4467596628886952,0.3930937818552497,0.5230902934707282,0.3795407695831424,0.602350566010527,0.5471938775510203,0.514447316812266,0.4427349336057201,0.9117647058823528,0.9987212276214834,0.5660990712074304,0.4087179413857963,0.46928183685446,0.2611385675240555,0.2016,0.4761072261072261,0.4,0.6528777613934932,0.5274374284008883,0.4274574152211283,0.1845509428842762,0.3627448332750655,0.25,0.3330321732814955,0.2609515219012029,0.2222222222222222,0.4788949271787505,0.1843031520450875,0.5519796309842199,0.1433531746031746,0.3386766076421248,0.0350472889840602,0.3401860296726226,0.1471449136734008,0.062393695116043,0.1104163080453872,0.0085276346653699,0.0464669056236743,0.1358920484781265,0.0174790378659963,0.0423173941671848,0.0159328058362007,0.0162392482161521,0.0288639683276414,0.2998301386833191
28,2048,0.0001778279410038,128,SCARF,2391808.0,2375425,0.29286212,0.0036019654944539,0.002417373470962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2048,0.0001778279410038,128,SUBTAB,1211904.0,1212033,0.3073078,0.0032541030086576,0.0028523814398795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2048,0.0003162277660168,32,CONTROL,,157537,,,0.0025999811477959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2048,0.0003162277660168,32,GMC,2624960.0,426241,0.32033804,0.0034638305660337,0.0026143474970012,0.5,0.5949608486991664,0.5,0.5,0.5,0.5,0.5,0.5,0.524287182121757,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3528481012658228,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4265501655207537,0.2,0.2488372093023255,0.2,0.1793248945147679,0.0714285714285714,0.1025136249663261,0.25,0.1417950079660117,0.1771419009370816,0.1208218721347003,0.0769230769230769,0.0769230769230769,0.2384453307246595,0.2782738095238095,0.1,0.0453203991055488,0.061977807432413,0.042650431394577,0.0822111815214157,0.1266894936561584,0.0301009491086006,0.0342180915176868,0.0756896361708641,0.0232139956206083,0.022219868376851,0.0362206064164638,0.0419036895036697,0.0893248915672302,0.1544591933488845
32,2048,0.0003162277660168,32,ICEH,331169.0,458209,0.25302702,0.0032422221265733,0.0025778983253985,0.6447438367997873,0.969626168224299,0.9671052631578948,1.0,1.0,1.0,0.5,0.5555555555555556,0.9672489082969432,1.0,1.0,1.0,1.0,0.9494949494949496,1.0,0.5,0.9886934673366834,0.9949748743718592,1.0,1.0,1.0,1.0,0.9897360703812316,1.0,0.977961432506887,0.9472295514511871,0.9972752043596732,0.9741602067183462,1.0,0.9923664122137404,0.9961340206185568,0.9409547738693468,0.9621212121212122,0.9258793969849246,0.9773869346733668,0.9985074626865672,1.0,0.8784916201117319,0.8829516539440203,0.9986945169712792,0.9987046632124352,0.9924242424242424,1.0,0.9456521739130436,0.9987244897959184,1.0,0.9949622166246852,0.9396984924623116,0.9833333333333334,0.9927272727272728,1.0,0.603448275862069,1.0,1.0,1.0,1.0,0.628498727735369,0.8077889447236181,0.9547738693467336,1.0,1.0,1.0,1.0,1.0,0.9823232323232324,0.93203125,0.5012562814070352,1.0,1.0,1.0,0.5,0.6167636171337916,0.8412309632360073,0.5508905852417303,0.5278637770897833,0.8691701998788613,0.3604060913705584,0.6006393861892583,0.3760521813515826,0.649271650682941,0.6574237434329178,0.4858207915273133,0.2728813559322034,0.3162822018273024,0.5,0.6707734593213288,0.3776493871297242,0.9838935574229692,0.5,0.5,0.4738831909918153,0.6541593309859155,0.4455380208918342,0.2400699115044247,0.2956057422969187,0.4727272727272728,0.4376761310584839,0.2,0.3269135802469136,0.2501023459043509,0.0909090909090909,0.5119516310461192,0.1428571428571428,0.3380670734887602,0.2222222222222222,0.2478024769866556,0.1868131868131868,0.21125,0.1428571428571428,0.2,0.099535197019577,0.296925276517868,0.2314684092998504,0.1290270537137985,0.3910585045814514,0.0157372523099184,0.016435582190752,0.1671012192964554,0.0759865045547485,0.0374185666441917,0.0347772426903247,0.014441561885178,0.1234925165772438,0.2912752032279968
33,2048,0.0003162277660168,32,SCARF,2354752.0,2347489,0.34429425,0.0037318342365324,0.0024685226380824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2048,0.0003162277660168,32,SUBTAB,517344.0,517377,0.36006036,0.0032977152150124,0.002824219642207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2048,0.0003162277660168,64,CONTROL,,597697,,,0.0052453116513788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2048,0.0003162277660168,64,GMC,2632192.0,814465,0.33657846,0.0034405891783535,0.0025790929794311,0.5,0.5841500378883557,0.5,0.5,0.5,0.5,0.5,0.5,0.5235294117647059,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3496835443037974,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4247596765979119,0.2,0.2488372093023255,0.2017699115044247,0.180731364275668,0.1101158982111363,0.0900594732370433,0.25,0.1428571428571428,0.1649917128832791,0.1568725514712011,0.2064245299276852,0.0769230769230769,0.1577319587628866,0.2341269841269841,0.1,0.0408619455993175,0.067248597741127,0.0419497378170489,0.0777639299631118,0.1240432560443877,0.0261708311736583,0.0402554646134376,0.0819041058421134,0.0254707671701908,0.0207306407392024,0.0409386605024337,0.035101868212223,0.0696716532111167,0.1703835129737854
37,2048,0.0003162277660168,64,ICEH,335297.0,843329,0.28293702,0.003212995827198,0.0025696838274598,0.6825038208518839,1.0,0.5,1.0,0.9907063197026024,1.0,0.99616368286445,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666667,1.0,0.9333333333333332,0.5,0.9032663316582914,0.99873417721519,1.0,1.0,1.0,0.8724340175953079,0.6907216494845361,0.8966942148760331,0.8812664907651715,0.8773841961852862,0.872093023255814,0.6957070707070707,0.5,0.8827319587628866,0.5201005025125628,0.6818181818181819,0.5,0.6633165829145728,0.9014925373134328,0.8887283236994219,0.8756983240223464,0.8358778625954199,0.902088772845953,0.8510362694300518,0.8295454545454546,0.8551282051282052,0.8654891304347826,0.8443877551020409,0.6448362720403022,0.5,0.7361809045226131,0.9986449864498644,1.0,0.8450881612090679,0.9932432432432432,1.0,1.0,1.0,1.0,0.638676844783715,0.5012562814070352,0.5012562814070352,1.0,1.0,1.0,1.0,1.0,0.5025252525252525,0.99609375,0.5163316582914573,1.0,1.0,1.0,0.5,0.7069143310417768,0.6686390532544378,0.6361323155216285,0.6559597523219813,0.9825021872265968,0.4094754653130287,0.8139386189258312,0.25,0.5514548823016565,0.5,0.3166457636566332,0.4225263398992213,0.4891433103632974,0.75,0.8463332739050335,0.6818181818181819,0.8263305322128851,0.5051150895140665,0.6213622291021671,0.2865898721468151,0.5172021713615024,0.3176363772511138,0.2,0.4680172768408063,0.3818181818181818,0.7054713640212956,0.3591397849462365,0.3710736052508204,0.2493547304526365,0.0909090909090909,0.384514435695538,0.1428571428571428,0.3924178762414056,0.2336950904392765,0.2914845005556847,0.1573426573426573,0.5260532150776053,0.1428571428571428,0.2081453634085213,0.0763878524303436,0.2300880402326583,0.1410401165485382,0.1177737787365913,0.1990383565425872,0.0213719736784696,0.1850359737873076,0.1369268000125884,0.0843813493847846,0.131712332367897,0.0348446518182754,0.0154488440603017,0.0438931621611118,0.3079645931720733
38,2048,0.0003162277660168,64,SCARF,2367104.0,2354753,0.29247284,0.0034321728162467,0.002550404286012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2048,0.0003162277660168,64,SUBTAB,744768.0,744833,0.35274228,0.0032861318904906,0.0026774818543344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2048,0.0003162277660168,128,CONTROL,,2325889,,,0.0025971378199756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2048,0.0003162277660168,128,GMC,2652800.0,2358913,0.36452836,0.0034779726993292,0.0025291154161095,0.5,0.572972972972973,0.5,0.5,0.5,0.5,0.5,0.5,0.5235294117647059,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3560126582278481,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4158311051693404,0.2,0.2661346709226326,0.2123893805309734,0.1884669479606188,0.0938832772166105,0.1032288813857524,0.25,0.1428571428571428,0.1640594122521833,0.1586646661665416,0.2042726711035161,0.2016879959634879,0.1618556701030928,0.1428571428571428,0.1,0.0437212288379669,0.0607446767389774,0.0477116741240024,0.0748384445905685,0.1169587820768356,0.0286845080554485,0.0421336479485034,0.0724972710013389,0.0251400265842675,0.0249904114753007,0.0537710823118686,0.0548950806260108,0.076732762157917,0.1568274796009063
42,2048,0.0003162277660168,128,ICEH,343553.0,2375425,0.21484844,0.0032797234598547,0.0024327125865965,0.7648348727490198,1.0,1.0,1.0,0.9795539033457248,0.9904214559386972,0.5115089514066496,1.0,0.9978165938864628,1.0,1.0,0.993920972644377,1.0,1.0,1.0,0.5208333333333334,0.614321608040201,0.8618090452261307,0.5,1.0,1.0,1.0,0.9741379310344828,1.0,1.0,0.9894459102902377,0.9632152588555858,0.5,1.0,1.0,0.9545454545454546,0.8944723618090452,0.9835858585858586,0.5,0.96356783919598,1.0,1.0,1.0,1.0,1.0,1.0,0.9797979797979798,1.0,1.0,1.0,0.9987405541561714,1.0,0.8165829145728642,0.5,0.939516129032258,1.0,0.5,0.5,0.5,1.0,1.0,0.75,0.8957286432160805,0.9685929648241206,1.0,1.0,1.0,1.0,1.0,0.5,0.99609375,0.5,1.0,1.0,1.0,0.5,0.5081967213114754,0.853186536036473,0.4745547073791348,0.5135448916408668,0.3333333333333333,0.6274675690919346,0.5,0.4273353293413173,0.458291557686719,0.6511572440471523,0.4697904426165296,0.5210490151168118,0.5974295190713101,0.5095663265306123,0.4494936708860759,0.8266885852911134,0.7464985994397759,0.5,0.8333333333333334,0.5933911278023486,0.6593676643192489,0.3075672058107754,0.2273190265486725,0.5843751836398896,0.2363636363636364,0.3890844145974105,0.7762743251609937,0.3582399035563592,0.165555397447628,0.0959090909090909,0.6804649418822647,0.1428571428571428,0.2079100239341203,0.3311111111111111,0.1530568349099979,0.162531017369727,0.5670610666691805,0.1428571428571428,0.1,0.0632148310542106,0.3426174819469451,0.2060753405094146,0.1232980340719222,0.2522202134132384,0.0361671485006809,0.0855562984943389,0.0786341130733489,0.0591211803257465,0.1400893926620483,0.0199422072619199,0.0179496500641107,0.0436531566083431,0.2910996377468109
43,2048,0.0003162277660168,128,SCARF,2391808.0,2375425,0.278763,0.0036908702459186,0.0024831546470522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2048,0.0003162277660168,128,SUBTAB,1211904.0,1212033,0.34247988,0.0032626297324895,0.0027199944015592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2048,0.0005623413251903,32,CONTROL,,157537,,,0.002591100288555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2048,0.0005623413251903,32,GMC,2624960.0,426241,0.2362934,0.0035502067767083,0.002518513938412,0.5,0.5791108865875221,0.5,0.5,0.5,0.5,0.5,0.5,0.5272283585923452,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5032258064516129,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.3512658227848101,0.25,0.5,0.5,0.3333333333333333,0.2,0.3333333333333333,0.25,0.2,0.4253644639674051,0.2,0.262250830564784,0.2053097345132743,0.1758087201125175,0.1379417760370141,0.0936444453654392,0.25,0.1428571428571428,0.1722190348696373,0.1577686088188713,0.0864304235090752,0.0769230769230769,0.1577319587628866,0.1324404761904762,0.1,0.0509691275656223,0.0624589100480079,0.0406227633357047,0.0804894790053367,0.1216937825083732,0.0304586086422204,0.0410048402845859,0.0604854300618171,0.0223747547715902,0.022940831258893,0.0332042872905731,0.0376050509512424,0.0615558102726936,0.1614351570606231
47,2048,0.0005623413251903,32,ICEH,331169.0,458209,0.33370245,0.0032838680781424,0.0025573724415153,0.7412618778656389,0.5070093457943925,1.0,1.0,0.5018587360594795,0.950191570881226,0.5,1.0,0.5,0.5,0.6696428571428572,0.5,0.5,0.8952020202020202,1.0,0.9986979166666669,0.7261306532663316,0.6608040201005025,0.9911392405063292,1.0,1.0,1.0,0.9222873900293256,0.8711340206185567,0.8966942148760331,0.8825857519788918,0.8937329700272479,0.872093023255814,0.8636363636363636,0.871501272264631,0.8711340206185567,0.9007537688442212,1.0,0.8618090452261307,0.7160804020100502,1.0,1.0,0.8770949720670391,0.8422391857506362,0.9986945169712792,0.8743523316062176,0.8345959595959596,0.9692307692307692,0.8654891304347826,0.9413265306122448,0.9785894206549118,0.8463476070528968,0.9673366834170856,1.0,1.0,0.8879093198992443,0.9851351351351352,1.0,0.83206106870229,1.0,1.0,0.5623409669211196,0.7236180904522613,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.99609375,0.5037688442211056,1.0,1.0,1.0,0.5,0.7019434161819144,0.8147249975749346,0.5,0.6540247678018576,0.6666666666666666,0.6590524534686971,0.5659846547314578,0.3656544054747647,0.4,0.5053516819571865,0.5075646298472385,0.3869102153000457,0.3805970149253731,0.25,0.49,0.6883810010214505,0.9215686274509804,0.69693094629156,0.3333333333333333,0.3065888554216867,0.3333333333333333,0.3487026844883747,0.2008,0.4787124640065816,0.509090909090909,0.4350278483486418,0.4346560091350271,0.2222222222222222,0.1321612690660309,0.1033057851239669,0.5004030746156731,0.4285714285714285,0.2951659451659451,0.2488888888888889,0.3247863247863248,0.1797902371886961,0.3170223577235772,0.2857142857142857,0.2280701754385964,0.0457225888967513,0.3028759062290191,0.1477314829826355,0.1759973764419555,0.3437372148036956,0.024466048926115,0.073902241885662,0.0802754834294318,0.0283404421061277,0.1120011582970619,0.0126347197219729,0.0118476189672946,0.0218502320349216,0.1563235074281692
48,2048,0.0005623413251903,32,SCARF,2354752.0,2347489,0.2974342,0.0037199349608272,0.0024993275292217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2048,0.0005623413251903,32,SUBTAB,517344.0,517377,0.38144448,0.0032690714579075,0.0027531613595783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
