,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,cut,color,carat,clarity,depth,table,x,y,z
72,1024,0.0005,64,GMC,410176.0,180673,0.30905026,0.017560929,0.01873266,0.2816494413857497,0.1998872689290594,0.0124445231631398,3.861313819885254,180.07919311523438,139.96258544921875,0.0771090909838676,0.060275912284851,0.0375649705529212
73,1024,0.0005,64,ICEH,160193.0,197185,0.536386,0.041333154,0.012094235,0.5458659325799287,0.2346491228070175,0.0010729928035289,12.113139152526855,46.07229232788086,178.04580688476562,0.0064594852738082,0.0064127729274332,0.0316481813788414
74,1024,0.0005,64,MCN,37312.0,67777,0.3874046,0.024490882,0.016468184,0.3357794842074761,0.2404433009433883,0.0037244523409754,9.33941650390625,105.36382293701172,108.09251403808594,0.0784138292074203,0.0622233524918556,0.0292729921638965
75,1024,0.0005,64,SCARF,71872.0,67777,0.27335218,0.032375336,0.01603108,,,,,,,,,
76,1024,0.0005,64,SUBTAB,47296.0,67777,0.19804227,0.037153013,0.021702867,,,,,,,,,
77,1024,0.0005,128,CLIP,118913.0,266625,0.16845857,0.060784318,0.02500698,0.3195015937409446,0.2166697428325335,0.0059832106344401,7.167883396148682,82.60616302490234,95.13990020751952,0.0124481664970517,0.0145467221736907,0.0217270124703645
78,1024,0.0005,128,CONTROL,,266625,,,0.016188709,,,,,,,,,
79,1024,0.0005,128,GMC,418432.0,299649,0.33169279,0.017754616,0.020401716,0.253967449048585,0.1813330160025386,0.0106806550174951,3.8065693378448486,170.31915283203125,94.8032455444336,0.0638799220323562,0.0521284714341163,0.0320021919906139
80,1024,0.0005,128,ICEH,168449.0,316161,0.6521867,0.041575782,0.010925606,0.4531915064876525,0.1945709373100525,0.004490511957556,12.68248176574707,46.07229232788086,122.84434509277344,0.0218580160290002,0.0085635120049119,0.0138240903615951
81,1024,0.0005,128,MCN,131968.0,266625,0.25427046,0.035475887,0.0146718295,0.2319979716024341,0.2106695309702828,0.0811719074845314,6.021897792816162,67.12002563476562,36.776458740234375,1.85428524017334,0.9902742505073548,0.5397216081619263
82,1024,0.0005,128,SCARF,283008.0,266625,0.38601992,0.049992003,0.017074984,,,,,,,,,
83,1024,0.0005,128,SUBTAB,184704.0,266625,0.23480204,0.025225168,0.017047169,,,,,,,,,
84,1024,0.0007,32,CLIP,8225.0,17505,0.22662328,0.05255117,0.023257017,0.186815415821501,0.1932328745451668,0.0011645985068753,10.445255279541016,150.11477661132812,97.53850555419922,0.0137142287567257,0.0133430669084191,0.0168729927390813
85,1024,0.0007,32,CONTROL,,17505,,,0.01707028,,,,,,,,,
86,1024,0.0007,32,GMC,406048.0,148833,0.31645405,0.020142846,0.017958788,0.2579823883576419,0.2068974577455081,0.0116594899445772,4.952554702758789,180.35345458984372,90.6497802734375,0.0535080134868621,0.0269083958119153,0.0222065690904855
87,1024,0.0007,32,ICEH,156065.0,165345,0.6741805,0.047594626,0.018117,0.4140056022408963,0.2259945498667303,0.0014653283869847,10.927007675170898,46.07229232788086,196.2830352783203,0.0077478075399994,0.0058872238732874,0.0140671534463763
88,1024,0.0007,32,MCN,11488.0,17505,0.4451775,0.029366365,0.01604245,0.241874335941273,0.2364385030497987,0.0285558346658945,11.16058349609375,122.80557250976562,97.34434509277344,0.0685911923646926,0.0875729769468307,0.0323007218539714
89,1024,0.0007,32,SCARF,18528.0,17505,0.2777911,0.028719336,0.019936334,,,,,,,,,
90,1024,0.0007,32,SUBTAB,12384.0,17505,0.17501327,0.03572665,0.019293696,,,,,,,,,
91,1024,0.0007,64,CLIP,30785.0,67777,0.16865855,0.07067964,0.02267706,0.201941466241669,0.2168023880298753,0.0058350353501737,7.594890594482422,59.0841178894043,117.31514739990234,0.0154598476365208,0.0141364950686693,0.0249448921531438
92,1024,0.0007,64,CONTROL,,67777,,,0.023193212,,,,,,,,,
93,1024,0.0007,64,GMC,410176.0,180673,0.33267522,0.020103347,0.019761555,0.2927355999871213,0.2232414276740207,0.0130609488114714,5.419708251953125,163.93890380859375,87.93550872802734,0.0566076524555683,0.0304259099066257,0.0217580292373895
94,1024,0.0007,64,ICEH,160193.0,197185,0.7438112,0.04727831,0.013532209,0.4198412698412698,0.2505737164987033,0.001033941633068,10.715328216552734,123.25725555419922,192.7611389160156,0.0052883173339068,0.0053197094239294,0.0123372273519635
95,1024,0.0007,64,MCN,37312.0,67777,0.2789752,0.024621315,0.015934788,0.2696778711484594,0.2529044788049859,0.0243945270776748,9.598540306091309,179.6997528076172,104.25091552734376,0.1785407811403274,0.191825196146965,0.0562671683728694
96,1024,0.0007,64,SCARF,71872.0,67777,0.34009606,0.043856163,0.016370555,,,,,,,,,
97,1024,0.0007,64,SUBTAB,47296.0,67777,0.20438978,0.02937353,0.01728157,,,,,,,,,
98,1024,0.0007,128,CLIP,118913.0,266625,0.19310197,0.06480359,0.017505104,0.2646567822531311,0.1731794417753501,0.0061675179749727,8.638686180114746,105.83258819580078,81.84142303466797,0.0097390469163656,0.0158631429076194,0.0270226337015628
99,1024,0.0007,128,CONTROL,,266625,,,0.019804165,,,,,,,,,
100,1024,0.0007,128,GMC,418432.0,299649,0.5420101,0.01972942,0.017136825,0.2645481180978138,0.2219463849731378,0.0128416065126657,5.284671306610107,164.7176971435547,123.24945831298828,0.0553036369383335,0.0285113081336021,0.014034304767847
101,1024,0.0007,128,ICEH,168449.0,316161,0.6555396,0.040741973,0.024252558,0.3304621848739495,0.2198632655836712,0.0013890509726479,10.22992706298828,172.42076110839844,16.54580307006836,0.0080437920987606,0.0046970802359282,0.0129292011260986
102,1024,0.0007,128,MCN,131968.0,266625,0.21058905,0.022591885,0.016911143,0.2296451914098972,0.1360346464167062,0.029671898111701,8.620437622070312,96.2299575805664,46.0037956237793,0.6050402522087097,0.4386810064315796,0.1832007616758346
103,1024,0.0007,128,SCARF,283008.0,266625,0.47998545,0.044959757,0.017166514,,,,,,,,,
104,1024,0.0007,128,SUBTAB,184704.0,266625,0.24391964,0.025591841,0.01792401,,,,,,,,,
105,1024,0.001,32,CLIP,8225.0,17505,0.24215998,0.04794426,0.016932763,0.1815995363662706,0.2245773163066396,0.0022945255041122,7.781022071838379,107.9374008178711,125.03287506103516,0.0133474413305521,0.0125295631587505,0.0173489060252904
106,1024,0.001,32,CONTROL,,17505,,,0.021353249,,,,,,,,,
107,1024,0.001,32,GMC,406048.0,148833,0.5549263,0.019835925,0.015917836,0.2806312180044432,0.2327785595402311,0.0113536491990089,5.240875720977783,144.1531982421875,106.2684326171875,0.0526156686246395,0.0271802898496389,0.0110098496079444
108,1024,0.001,32,ICEH,156065.0,165345,0.6591403,0.05275513,0.026264232,0.4136023374867187,0.1998611562127911,0.0046233581379055,9.529196739196776,105.93710327148438,249.33045959472656,0.0079631367698311,0.0054237209260463,0.0143740903586149
109,1024,0.001,32,MCN,11488.0,17505,0.430573,0.031831145,0.020337753,0.2530023503654335,0.2373254564983888,0.0125667909160256,9.47810173034668,46.419734954833984,89.43397521972656,0.107517123222351,0.1252317726612091,0.0364178903400898
110,1024,0.001,32,SCARF,18528.0,17505,0.30995187,0.035780057,0.022886058,,,,,,,,,
111,1024,0.001,32,SUBTAB,12384.0,17505,0.26670855,0.026465591,0.022208622,,,,,,,,,
112,1024,0.001,64,CLIP,30785.0,67777,0.1692063,0.05941926,0.018683847,0.2523922212563186,0.1815690018697537,0.0043817516416311,7.897809982299805,142.06529235839844,90.39617156982422,0.0076248166151344,0.012117151170969,0.0337215401232242
113,1024,0.001,64,CONTROL,,67777,,,0.017586736,,,,,,,,,
114,1024,0.001,64,GMC,410176.0,180673,0.5958661,0.019094294,0.022767298,0.2855162754757075,0.236651406108479,0.0116496374830603,5.051095008850098,186.77061462402344,125.23941802978516,0.0523003414273262,0.0263426974415779,0.0198857653886079
115,1024,0.001,64,ICEH,160193.0,197185,0.5804624,0.055456568,0.011156335,0.489790398918188,0.2370383553938371,0.0159540139138698,11.802919387817385,46.07229232788086,242.8122100830078,0.0358214974403381,0.0059182499535381,0.064830295741558
116,1024,0.001,64,MCN,37312.0,67777,0.36022425,0.022358242,0.016257973,0.2804702340706397,0.2126382077378755,0.0055208033882081,10.919708251953123,213.0892333984375,95.31952667236328,0.1083441004157066,0.1376861035823822,0.0294492747634649
117,1024,0.001,64,SCARF,71872.0,67777,0.29942814,0.034102373,0.015955115,,,,,,,,,
118,1024,0.001,64,SUBTAB,47296.0,67777,0.24767795,0.023957413,0.017479258,,,,,,,,,
119,1024,0.001,128,CLIP,118913.0,266625,0.22115934,0.06778686,0.019926295,0.1970459448147074,0.2684772100054492,0.0061835758388042,7.021897792816162,106.4241180419922,80.48011016845703,0.0118175130337476,0.0139390546828508,0.0300835873931646
120,1024,0.001,128,CONTROL,,266625,,,0.017864436,,,,,,,,,
121,1024,0.001,128,GMC,418432.0,299649,0.51703763,0.02010007,0.017542394,0.2832351331337132,0.212703963674413,0.0121459877118468,4.824817657470703,184.93040466308597,127.22098541259766,0.0542441457509994,0.0273142289370298,0.0113193392753601
122,1024,0.001,128,ICEH,168449.0,316161,0.5558047,0.047866322,0.017364332,0.4075268038249782,0.1717677129331264,0.0008927009766921,10.748175621032717,46.07229232788086,249.33045959472656,0.0048547419719398,0.005714597646147,0.0546014532446861
123,1024,0.001,128,MCN,131968.0,266625,0.29232123,0.039328396,0.016181134,0.2102007469654528,0.1443290766599037,0.84273761510849,10.047445297241213,300.3153381347656,16.54580307006836,3.530201196670532,3.433624029159546,0.3243029117584228
124,1024,0.001,128,SCARF,283008.0,266625,0.32770705,0.028003138,0.023476193,,,,,,,,,
125,1024,0.001,128,SUBTAB,184704.0,266625,0.3562406,0.042254966,0.01956374,,,,,,,,,
126,1024,0.002,32,CLIP,8225.0,17505,0.16293263,0.046376616,0.021926241,0.2252607939727615,0.2223288934776957,0.0019751829095184,8.919708251953125,92.52571868896484,114.73558807373048,0.0219423174858093,0.0137846674770116,0.0174693409353494
127,1024,0.002,32,CONTROL,,17505,,,0.016540816,,,,,,,,,
128,1024,0.002,32,GMC,406048.0,148833,0.68320036,0.022293292,0.019657236,0.2818152548375672,0.2262712197622146,0.0020671535748988,4.667883396148682,181.0444793701172,113.9545669555664,0.0213671457022428,0.0150324841961264,0.0105525543913245
129,1024,0.002,32,ICEH,156065.0,165345,0.58005106,0.060047578,0.011710249,0.4562727389806497,0.188156229444042,0.0170251857489347,8.79561996459961,57.64616012573242,41.09324645996094,0.0173715334385633,0.0319605767726898,0.056087952107191
130,1024,0.002,32,MCN,11488.0,17505,0.5136717,0.026916368,0.019673556,0.2716491194178821,0.2258503401360544,0.0061948904767632,10.547445297241213,72.51287078857422,75.90347290039062,0.0795331969857215,0.0919423252344131,0.0308697130531072
131,1024,0.002,32,SCARF,18528.0,17505,0.38211244,0.06008346,0.017613495,,,,,,,,,
132,1024,0.002,32,SUBTAB,12384.0,17505,0.25866953,0.039576218,0.017784158,,,,,,,,,
133,1024,0.002,64,CLIP,30785.0,67777,0.2191919,0.0526735,0.02885226,0.2501142985930004,0.2447905477980665,0.0051996344700455,7.547445297241211,79.14907836914062,121.9611358642578,0.0070379520766437,0.0125233558937907,0.0276664327830076
134,1024,0.002,64,CONTROL,,67777,,,0.02045629,,,,,,,,,
135,1024,0.002,64,GMC,410176.0,180673,0.5343154,0.019079322,0.018897243,0.2662456936797707,0.2097387479403566,0.0016872261185199,4.813868522644043,184.1639709472656,114.6731414794922,0.0194332059472799,0.0164430644363164,0.0189744532108306
136,1024,0.002,64,ICEH,160193.0,197185,0.60393965,0.057722088,0.014613312,0.436157796451914,0.2136795014483421,0.0008485401049256,9.821167945861816,111.40937042236328,245.9303131103516,0.0040708011947572,0.0079890489578247,0.0948408767580986
137,1024,0.002,64,MCN,37312.0,67777,0.37531698,0.022373402,0.01520513,0.2876155059725039,0.16921872788283,0.0059649641625583,10.167882919311523,282.8593139648437,83.11515045166016,0.1430167257785797,0.072452925145626,0.0252441633492708
138,1024,0.002,64,SCARF,71872.0,67777,0.411302,0.05343723,0.02064958,,,,,,,,,
139,1024,0.002,64,SUBTAB,47296.0,67777,0.25460154,0.04189097,0.018577002,,,,,,,,,
140,1024,0.002,128,CLIP,118913.0,266625,0.284999,0.044349678,0.030563764,0.2063298882771499,0.1943911782039077,0.0019496353343129,8.744525909423828,102.46265411376952,83.1333999633789,0.0112120378762483,0.0132642388343811,0.0228295680135488
141,1024,0.002,128,CONTROL,,266625,,,0.017467232,,,,,,,,,
142,1024,0.002,128,GMC,418432.0,299649,0.52873474,0.08461392,0.012685466,0.2,0.1478696741854636,0.2290394008159637,3.547445297241211,84.72244262695312,90.84613037109376,1.1311296224594116,0.8279274106025696,0.4476481676101684
143,1024,0.002,128,ICEH,168449.0,316161,0.5818414,0.059179254,0.011494596,0.3778944911297852,0.223058106691609,0.0023346715606749,9.069342613220217,300.3153381347656,54.866973876953125,0.0059609459713101,0.0063664261251688,0.0133335795253515
144,1024,0.002,128,MCN,131968.0,266625,0.41341534,0.026373813,0.01565659,0.2509739527995106,0.2030075187969924,0.0028156933840364,10.20802879333496,200.68544006347656,89.00120544433594,0.101958729326725,0.06144779920578,0.0274083986878395
145,1024,0.002,128,SCARF,283008.0,266625,0.35818943,0.036478408,0.017269976,,,,,,,,,
146,1024,0.002,128,SUBTAB,184704.0,266625,0.27137175,0.042898007,0.02239334,,,,,,,,,
147,1024,0.003,32,CLIP,8225.0,17505,0.2264618,0.045544483,0.019496366,0.2162207411700312,0.2242302184031507,0.0010854015126824,8.996350288391113,119.05765533447266,116.6910629272461,0.0136040095239877,0.0104503631591796,0.0165565684437751
148,1024,0.003,32,CONTROL,,17505,,,0.023279265,,,,,,,,,
149,1024,0.003,32,GMC,406048.0,148833,0.5958164,0.060201265,0.02035404,0.1854245146334396,0.1913643235071806,0.2259853929281234,8.540145874023438,145.468017578125,98.6978530883789,1.9973095655441284,1.422842502593994,0.548637330532074
150,1024,0.003,32,ICEH,156065.0,165345,0.6059486,0.054510403,0.013433073,0.3547619047619048,0.2203823049687711,0.0011434309417381,13.083941459655762,300.3153381347656,16.54580307006836,0.0372266210615634,0.0103879524394869,0.0166350379586219
151,1024,0.003,32,MCN,11488.0,17505,0.5213163,0.024054015,0.016754882,0.213468720821662,0.2112871464375223,0.0055295624770224,10.36496353149414,300.3153381347656,95.1253662109375,0.129805788397789,0.073157288134098,0.02997044660151
152,1024,0.003,32,SCARF,18528.0,17505,0.51606774,0.048736706,0.025664551,,,,,,,,,
153,1024,0.003,32,SUBTAB,12384.0,17505,0.316844,0.04704814,0.018407451,,,,,,,,,
154,1024,0.003,64,CLIP,30785.0,67777,0.28736016,0.041574035,0.02164389,0.1645658263305322,0.1845040341718082,0.0033675183076411,7.777372360229492,102.38494873046876,85.52244567871094,0.0076332059688866,0.0146317584440112,0.0214412473142147
155,1024,0.003,64,CONTROL,,67777,,,0.017649444,,,,,,,,,
156,1024,0.003,64,GMC,410176.0,180673,0.541477,0.074056886,0.019184997,0.2032744132135612,0.136970332808766,0.2221437990665435,6.985401630401611,120.85948944091795,80.8305892944336,1.9901251792907717,1.547010064125061,0.4739716351032257
157,1024,0.003,64,ICEH,160193.0,197185,0.5511376,0.0605015,0.014441765,0.232376283846872,0.2002217846202808,0.0052375919185578,12.459854125976562,300.3153381347656,249.33045959472656,10.584335327148438,0.0165357664227485,0.0283635053783655
