,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
23,4096,0.0001778279410038,32,GMC,504512.0,183202,0.5099667,0.7128085343153465,0.7891859520776205,0.0221464503556489,0.0684010982513427,0.0062974547035992,0.0194610487669706,0.0059654465876519,0.0641174688935279,0.0049663111567497,0.0039373179897665,0.0085202287882566,0.045665469020605
24,4096,0.0001778279410038,32,ICEH,204833.0,215170,0.2516064,0.637930982063243,0.8121937186453623,0.0375232174992561,0.1269754916429519,0.0038324194028973,0.017935449257493,0.0301118809729814,0.1590881049633025,0.0004874741716776,0.0008596008992753,0.0007674464723095,0.0390208698809146
25,4096,0.0001778279410038,32,MCN,15296.0,21538,0.28242242,0.7111119119810554,0.7761197020341151,0.0554605051875114,0.0293491315096616,0.0088203512132167,0.0518985055387019,0.0200987569987773,0.1734382957220077,0.0032602723222225,0.0058457483537495,0.0048102322034537,0.1328067332506179
26,4096,0.0001778279410038,32,SCARF,360640.0,353410,0.23449516,0.6324834823128367,0.8308654772300098,,,,,,,,,,
27,4096,0.0001778279410038,32,SUBTAB,182112.0,182178,0.2134897,0.6160697159371542,0.7117559925901429,,,,,,,,,,
28,4096,0.0001778279410038,64,CLIP,42881.0,84034,0.17641357,0.8129220513374598,0.8026940869516684,0.028883995488286,0.0340653546154499,0.0062500196509063,0.0215995665639638,0.0074265133589505,0.1100340783596038,0.0022291149944066,0.0105446316301822,0.0113727431744336,0.0585559681057929
29,4096,0.0001778279410038,64,CONTROL,,84034,,,0.7840025151220502,,,,,,,,,,
30,4096,0.0001778279410038,64,GMC,511744.0,221250,0.52412564,0.7118122997863559,0.8180732458223136,0.0226249881088733,0.0513985455036163,0.0059917881153523,0.0202004127204418,0.0053054569289088,0.0646961480379104,0.003853615373373,0.0040491730906069,0.0072777783498167,0.0580009929835796
31,4096,0.0001778279410038,64,ICEH,208961.0,250114,0.2950162,0.6403217358476998,0.8187572282956673,0.0465906187891959,0.0099822198972105,0.0063661499880254,0.0405633896589278,0.0208219140768051,0.1700822860002517,0.0011775934835895,0.0009182941867038,0.0004326880152802,0.1219903677701949
32,4096,0.0001778279410038,64,MCN,51072.0,84034,0.3284454,0.7217345475840827,0.8028639692353499,0.0491956770420074,0.017380341887474,0.0060510644689202,0.0251034498214721,0.0238578002899885,0.1938297897577285,0.0014274159912019,0.002922975923866,0.0035277693532407,0.1230293810367584
33,4096,0.0001778279410038,64,SCARF,372992.0,360706,0.2832152,0.6261277556739833,0.8345999069488974,,,,,,,,,,
34,4096,0.0001778279410038,64,SUBTAB,200640.0,200770,0.20835046,0.5995911879996764,0.7240950911852608,,,,,,,,,,
35,4096,0.0001778279410038,128,CLIP,167681.0,331906,0.2523004,0.7683446101486807,0.8359149003422313,0.0265132952481508,0.0201646592468023,0.0068345051258802,0.0245444998145103,0.0090973218902945,0.0910213589668273,0.00597256841138,0.0127995014190673,0.045905478298664,0.0847033858299255
36,4096,0.0001778279410038,128,CONTROL,,331906,,,0.8070871248328235,,,,,,,,,,
37,4096,0.0001778279410038,128,GMC,532352.0,364930,0.5547891,0.7177498599216914,0.839954325193373,0.0249251630157232,0.0554994754493236,0.0063434084877371,0.0193183775991201,0.0059884651564061,0.07202959805727,0.0042356783524155,0.0036767278797924,0.007859437726438,0.0577984452247619
