,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,oz265,oz260,oz256,oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50,oz51,oz52,oz53,oz54,oz55,oz56,oz57,oz58,oz59,oz60,oz61,oz62,oz63,oz64,oz65,oz66,oz67,oz68,oz69,oz70,oz71,oz72,oz73,oz74,oz75,oz76,oz77,oz78,oz79,oz80,oz81,oz82,oz83,oz84,oz85,oz86,oz87,oz88,oz89,oz90,oz91,oz92,oz93,oz94,oz95,oz96,oz97,oz98,oz99,oz100,oz101,oz102,oz103,oz104,oz105,oz106,oz107,oz108,oz109,oz110,oz111,oz112,oz113,oz114,oz115,oz116,oz117,oz118,oz119,oz120,oz121,oz122,oz123,oz124,oz125,oz126,oz127,oz128,oz129,oz130,oz131,oz132,oz133,oz134,oz135,oz136,oz137,oz138,oz139,oz140,oz141,oz142,oz143,oz144,oz145,oz146,oz147,oz148,oz149,oz150,oz151,oz152,oz153,oz154,oz155,oz156,oz157,oz158,oz159,oz160,oz161,oz162,oz163,oz164,oz170,oz171,oz172,oz173,oz174,oz175,oz176,oz177,oz178,oz179,oz180,oz181,oz182,oz183,oz184,oz185,oz186,oz187,oz188,oz189,oz190,oz191,oz192,oz193,oz194,oz195,oz196,oz197,oz198,oz199,oz200,oz201,oz202,oz203,oz204,oz205,oz206,oz207,oz208,oz209,oz210,oz211,oz212,oz213,oz214,oz215,oz216,oz217,oz218,oz219,oz220,oz221,oz222,oz223,oz224,oz225,oz226,oz227,oz228,oz229,oz230,oz231,oz232,oz233,oz234,oz235,oz236,oz237,oz238,oz239,oz240,oz241,oz242,oz243,oz244,oz245,oz246,oz248,oz249,oz250,oz252,oz254,oz257,oz258,oz259,oz261,oz262,oz264
30,1024,0.0005,32,CONTROL,,543617,,,0.0007726421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1024,0.0005,32,GMC,12651296.0,4508129,0.5261547,0.0008508501,0.00077178667,1.0,1.0,0.5,0.0108374627307057,0.0074828350916504,0.0249135382473468,0.0100498581305146,0.011452866718173,0.0116833001375198,0.0132642230018973,0.009322783909738,0.0121486019343137,0.0131534915417432,0.0090023186057806,0.0013127155834808,0.0089093213900923,0.0101975137367844,0.0110260732471942,0.009824639186263,0.0080318143591284,0.0109358234331011,0.0028011694084852,0.0026480359956622,0.0022007816005498,0.0017409570282325,0.0137682482600212,0.0005757567123509,0.004427442792803,0.009872917085886,0.0069513008929789,0.009691622108221,0.001770120114088,0.001860873424448,0.0077746137976646,0.0014416256453841,0.0085095884278416,0.003268331522122,0.0021585337817668,0.0060649770312011,0.0028186726849526,0.0002244532224722,0.0028622574172914,0.0020623211748898,0.0021540494635701,0.0017695584101602,0.0015016910620033,0.0136433700099587,0.0027295565232634,0.0029725669883191,0.0138212442398071,0.0160287488251924,0.0067239608615636,0.0118044167757034,0.0248309969902038,0.0064966618083417,0.0011992525542154,0.0119084417819976,0.0103178182616829,0.0099801523610949,0.0103424554690718,0.0096340300515294,0.0096660871058702,0.0132678002119064,0.0061926203779876,0.0026749712415039,0.0038652860093861,0.0035589232575148,0.0047997836954891,0.0100404797121882,0.0122756259515881,0.0050094495527446,0.0061813383363187,0.0066222506575286,0.0048199393786489,0.0017967754974961,0.0032726626377552,0.0015293738106265,0.0010075171012431,0.0001884017692646,0.0003835821989923,0.0102707659825682,0.0111538833007216,0.0109691210091114,0.0098040103912353,0.0119045097380876,0.0096572153270244,0.0120163820683956,0.0121117047965526,0.0071828835643827,0.0082696359604597,0.0127028143033385,0.0082941222935915,0.0062464866787195,0.0063850064761936,0.0036661396734416,0.0042020003311336,0.0049732620827853,0.0112881157547235,0.01529511064291,0.0194006189703941,0.005193333607167,0.0047323699109256,0.0112010017037391,0.0092935292050242,0.0045576132833957,0.0056465156376361,0.002617283957079,0.0050041931681334,0.0048365597613155,0.0214135907590389,0.011600449681282,0.0153165552765131,0.0107654258608818,0.0121169500052928,0.0115380054339766,0.0030984538607299,0.0017948471941053,0.0124099720269441,0.0100167524069547,0.0141946841031312,0.0063855512998998,0.0044343625195324,0.0051315510645508,0.0169240403920412,0.008263268508017,0.024880701676011,0.0096937110647559,0.0054293111898005,0.0111907934769988,0.006917473860085,0.0192572921514511,0.0072225928306579,0.0182463843375444,0.0188083536922931,0.0164379347115755,0.0135052092373371,0.0076911109499633,0.0172859337180852,0.013651848770678,0.0173049252480268,0.0101459864526987,0.0078001245856285,0.0177106168121099,0.0126719065010547,0.0151730272918939,0.0090614203363657,0.0080399354919791,0.0169851668179035,0.0115592433139681,0.0138057032600045,0.0114509398117661,0.0083011705428361,0.0162099953740835,0.0121979201212525,0.0129947317764163,0.0063332202844321,0.0127128027379512,0.0045429654419422,0.0049474090337753,0.0042717913165688,0.0042551583610475,0.004722726996988,0.0068119820207357,0.0068255919031798,0.0070897750556468,0.0088583985343575,0.0049190307036042,0.0123786572366952,0.0082078399136662,2.417641189822461e-05,4.882001121586654e-06,0.0142894722521305,0.0077633140608668,0.0081083234399557,0.0135240480303764,0.0132187195122241,0.0085192183032631,0.0074004512280225,0.0127893006429076,0.0146658020094037,0.0093867173418402,0.0071083074435591,0.0136936688795685,0.0124468188732862,0.0101031959056854,0.0084956949576735,0.0124335773289203,0.0125091215595602,0.0109324259683489,0.0080373007804155,0.012448382563889,0.0126055469736456,0.0096740014851093,0.0064953933469951,0.0135089391842484,0.0107757560908794,0.0102130677551031,0.0084420032799243,0.0063078859820961,0.0055885836482048,0.0060087908059358,0.0023604480084031,0.0015498893335461,0.0020579635165631,0.0069225956685841,0.0070753367617726,0.0062774987891316,0.0059467707760632,0.004513535182923,0.0056789200752973,0.0043771332129836,0.0016839824384078,0.00017361677601,0.0006561111658811,0.0012323928531259,0.0006942612235434,0.0101487012580037,0.0112033989280462,0.0008320148917846,0.0006952018011361,0.0040212664753198,0.0025177686475217,0.0029283894691616,0.0006311821052804,0.0028454179409891,0.0046066911891102,0.0030113102402538,0.0011000791564583,0.0009135589934885,0.002065879991278,0.0011474563507363,6.119460158515722e-05,0.0002115479001076,0.0010453746654093,0.0007816373254172,0.000369850982679,0.000734586676117,0.0003258870274294,7.058921619318426e-05,9.750272874953224e-05,0.0031870412640273,8.482835255563259e-05,0.0005887572770006,0.000312687800033,0.0013830452226102,0.0005308874533511,0.0001081040682038,0.0,1.807433000067249e-05,0.0004542077076621,0.0006310671451501,4.7255166464310605e-06,0.0001485227548982,0.0001180098042823,0.0002564476744737
32,1024,0.0005,32,ICEH,4263457.0,4524641,0.78416705,0.0008487605,0.00075579475,1.0,1.0,0.7522522522522522,0.1870703548192978,0.1009429544210434,0.200150579214096,0.0009013277012854,0.06978090852499,0.0541707426309585,0.0768433660268783,0.0564926713705062,0.0006545581854879,0.0741322413086891,0.0789084136486053,0.09599269926548,0.0003971416153945,0.1331951320171356,0.0257230829447507,0.00021753431065,0.0655011311173439,0.0416534654796123,0.0382476821541786,0.0296161901205778,0.0389398112893104,0.047667495906353,0.0001950856385519,0.0802715271711349,0.0278965514153242,0.1563905030488968,0.0002529484918341,0.0004288405762054,0.0493310391902923,0.0545197576284408,0.2135713249444961,0.0576087571680545,0.000443511409685,0.0481397733092308,0.0911897346377372,0.0981478095054626,0.0590086244046688,0.0266851335763931,0.0494933538138866,0.0299092009663581,0.0445891022682189,0.0501068159937858,0.0512520670890808,0.1169559732079505,0.0516210012137889,0.0545564889907836,0.0771556943655014,0.1271535009145736,0.0364687293767929,0.2211109101772308,0.061739694327116,0.1406837403774261,0.4212068319320678,0.0003247029671911,0.0001494230091338,0.0088006583973765,0.0508660525083541,0.0629719421267509,0.0537041164934635,0.091201052069664,0.0513051822781562,0.0419930964708328,0.124117836356163,0.0815334394574165,0.0748757719993591,0.1041469052433967,0.1511369198560714,0.2078350335359573,0.0319493003189563,0.0356663912534713,0.0189605522900819,0.0140384277328848,0.0971831083297729,0.0789068937301635,0.0132904928177595,0.0047723310999572,0.0322898030281066,0.0891374796628952,0.0315006449818611,0.1189630478620529,0.0801478698849678,0.0440442077815532,0.0551127679646015,0.0013750218786299,0.0017615067772567,0.0005852943868376,0.0662370324134826,0.1209506690502166,0.1850616782903671,0.2183279693126678,0.1977218836545944,0.0991676226258277,0.0332005433738231,0.0339056625962257,0.1534947007894516,0.1189117506146431,0.1395301520824432,0.092772252857685,0.1123716607689857,0.1688107103109359,0.1953955441713333,0.0607437305152416,0.0861175134778022,0.0431516841053962,0.0809359326958656,0.1464699208736419,0.2573530077934265,0.0963073968887329,0.1040786728262901,0.000185998957022,0.0565407983958721,0.0001794429408619,0.000193187064724,0.0436171106994152,0.2757146954536438,0.0328165702521801,0.1483475565910339,0.0001868804247351,0.0468162856996059,0.0338321775197982,0.0294928085058927,0.1040787920355796,0.2206774801015854,0.1147293820977211,0.0346168018877506,0.0684134513139724,0.0340807810425758,0.1550327986478805,0.1227480918169021,0.1067698746919632,0.092344157397747,0.1052446365356445,0.0796206668019294,0.120505079627037,0.1433737277984619,0.1509004980325698,0.1823949515819549,0.0525293350219726,0.1236290261149406,0.1444782167673111,0.1749683320522308,0.1326669454574585,0.0357344485819339,0.1471122801303863,0.1538015604019165,0.1645171046257019,0.1405015736818313,0.0351791307330131,0.1752242296934127,0.1287335753440857,0.1392531394958496,0.1298268437385559,0.0441696569323539,0.0328665748238563,0.079200804233551,0.0690757036209106,0.0821308493614196,0.0766792222857475,0.082482561469078,0.1625570505857467,0.1026126071810722,0.1029248833656311,0.1154208108782768,0.1010873839259147,0.0317339561879634,0.0551998168230056,6.148203829070553e-05,0.0003209496790077,7.036649185465649e-05,0.0001374257553834,0.0002552295336499,0.001238310476765,0.0002217790897702,0.0001743375905789,0.0002548092452343,0.0017916614888235,0.0003245745028834,0.0001557727809995,0.0002562880690675,0.0015059321885928,0.0001215557276736,0.0001356725551886,0.0002618700382299,0.0036558676511049,0.0001219289115397,0.0001537219941383,0.000256321451161,0.0013249126495793,0.0001149084055214,0.0001858474861364,0.0002791211009025,0.00249131815508,0.0405586585402488,0.0541056990623474,0.0087832203134894,0.0075583364814519,0.0136087369173765,0.0053681693971157,0.0179963279515504,0.0084300125017762,0.0106105674058198,0.054491814225912,0.0258200839161872,0.0253999587148427,0.0140052512288093,0.0150326956063508,0.0339751914143562,0.0306767374277114,0.0396959073841571,0.0221000108867883,0.2349102050065994,0.2860379219055176,0.217434212565422,0.0001000389675027,7.624796126037836e-05,0.0827396064996719,0.1626865416765213,0.026799464598298,0.059874590486288,0.0950215235352516,0.0247941333800554,0.0536366552114486,0.2073056399822235,0.0757136046886444,0.0609542094171047,0.071977324783802,0.2448077052831649,0.0590655542910099,0.0100734727457165,0.0163941904902458,0.1664149612188339,0.1185087859630584,0.0961102396249771,0.0693466812372207,0.0165588352829217,0.0029477369971573,0.0139113552868366,0.1910597383975982,0.0060665849596261,0.2393951416015625,0.0194194260984659,0.438073992729187,0.0627005025744438,0.0085920915007591,0.0,0.0061691999435424,0.109781265258789,0.1036281883716583,0.0013325957115739,0.0065783113241195,0.028635486960411,0.0064521874301135
33,1024,0.0005,32,SCARF,544640.0,543617,0.5861301,0.0008726994,0.0007674712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0005,32,SUBTAB,396160.0,543617,0.41312218,0.00084412046,0.00076538266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0005,64,CONTROL,,2125569,,,0.0007510494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1024,0.0005,64,GMC,12655424.0,5295681,0.51798546,0.0008726978,0.000771153,1.0,1.0,0.5,0.0121002197265625,0.0110895317047834,0.0248166657984256,0.0126775261014699,0.0107831880450248,0.0127701172605156,0.0139073627069592,0.0107950745150446,0.0113185411319136,0.013226737268269,0.0100863296538591,0.001593442284502,0.0118692843243479,0.011925590224564,0.0116586415097117,0.0107483211904764,0.0062936651520431,0.0138349533081054,0.0029762813355773,0.0026503044646233,0.0033412671182304,0.0029813356231898,0.0156979151070117,0.0005775713943876,0.0029289699159562,0.0098058022558689,0.0087230168282985,0.0115497671067714,0.0021465807221829,0.0017501809634268,0.0085340468212962,0.0017875586636364,0.0108961649239063,0.0031273367349058,0.0032499856315553,0.0069330791011452,0.0031900762114673,0.000184939824976,0.0023744441568851,0.0023120965342968,0.0022199850063771,0.0024522133171558,0.0022000009194016,0.0145910801365971,0.0034271429758518,0.0034937395248562,0.0141919711604714,0.0168254189193248,0.0060227825306355,0.0123659810051321,0.0248952936381101,0.0083961151540279,0.0011453526094555,0.0119879832491278,0.012687443755567,0.0138404825702309,0.0117679229006171,0.0125323757529258,0.0119735905900597,0.0123737240210175,0.0051251156255602,0.0030801610555499,0.004103094805032,0.0039777932688593,0.0056086564436554,0.0130262523889541,0.0129108661785721,0.0072648078203201,0.0082649374380707,0.005881009157747,0.0053890170529484,0.0016560173826292,0.0033668461255729,0.001263650949113,0.0005281030316837,0.0001791366375982,0.0003634565800894,0.0120324194431304,0.0125052276998758,0.012785910628736,0.0117731261998415,0.0139335570856928,0.0112302005290985,0.012774221599102,0.0133567480370402,0.0088939722627401,0.0099436966702342,0.0123298354446887,0.009603077545762,0.0065340078435838,0.006946594454348,0.0032611493952572,0.0043709548190236,0.005081120878458,0.0113570876419544,0.016444744542241,0.0197857022285461,0.0068510761484503,0.0064336811192333,0.010013535618782,0.0086398851126432,0.0053508505225181,0.0067686378024518,0.0022724592126905,0.0064604789949953,0.0051132948137819,0.0226121749728918,0.0138511387631297,0.0135613344609737,0.0125557174906134,0.0127020152285695,0.0131745114922523,0.005034087691456,0.002237003063783,0.0122289154678583,0.0113049037754535,0.014311877079308,0.0074327150359749,0.0040980409830808,0.0069831414148211,0.0180674996227026,0.0097526358440518,0.024794703349471,0.0103978523984551,0.0063092615455389,0.0117702400311827,0.0074389036744832,0.018550556153059,0.0097855096682906,0.0171558801084756,0.0171017814427614,0.01716148853302,0.0141590973362326,0.0104325767606496,0.0175146181136369,0.0140806911513209,0.0174393560737371,0.010965084657073,0.0096675651147961,0.016732919961214,0.011991218663752,0.0149038201197981,0.011030837893486,0.0092534776777029,0.0167236030101776,0.0116757648065686,0.0135711655020713,0.0102852955460548,0.0101489974185824,0.0158325992524623,0.0122247254475951,0.0128305051475763,0.0067155649885535,0.0123032806441187,0.005842029582709,0.0050355051644146,0.0053135170601308,0.0056714266538619,0.0052201589569449,0.0077367229387164,0.007657797075808,0.0066768480464816,0.0076101985760033,0.005467927083373,0.0143040381371974,0.0089483745396137,1.2088900803064462e-05,8.11244774467923e-07,0.015681343153119,0.0089255291968584,0.0097669577226042,0.0147079704329371,0.0152908042073249,0.0104186506941914,0.0092292884364724,0.0157635416835546,0.0141971064731478,0.010130126029253,0.0100481230765581,0.0146980667486786,0.0155007978901267,0.0091830790042877,0.0096461847424507,0.0151773858815431,0.0144470613449811,0.0096868276596069,0.0102891353890299,0.0143547002226114,0.0150747820734977,0.0091427974402904,0.0094503117725253,0.0157267563045024,0.0125580346211791,0.0123811839148402,0.0096651939675211,0.0091752912849187,0.0066643366590142,0.0047250958159565,0.0047230995260179,0.0026401197537779,0.0017121551791206,0.0087880557402968,0.0078781219199299,0.0071996347978711,0.0059341127052903,0.0057336064055562,0.0042956750839948,0.0035614271182566,0.0022583645768463,0.0002016152138821,0.000655407726299,0.0011233945842832,0.0006614188896492,0.0119615532457828,0.0137548111379146,0.0005362677038647,0.0005807622219435,0.0035596166271716,0.0027928508352488,0.0029283894691616,0.0006126418593339,0.0023698592558503,0.0042132092639803,0.0030113102402538,0.0009884100873023,0.0007901822100393,0.0019274557707831,0.0012096477439627,6.119460158515722e-05,0.000222179267439,0.0010936708422377,0.0006564396899193,0.000369850982679,0.0011007069842889,0.0003370750055182,3.314617060823366e-05,0.0001051465806085,0.0031689214520156,7.51745465095155e-05,0.0005887572770006,0.0003118305758107,0.0013830452226102,0.0003773728967644,2.272200254083145e-05,0.0,1.807433000067249e-05,0.0003699124208651,0.0006349621689878,4.7255166464310605e-06,0.0001553058682475,0.0001180098042823,1.7365544408676215e-05
37,1024,0.0005,64,ICEH,4267585.0,5312193,0.78499997,0.00083232997,0.000749973,1.0,1.0,0.5399774774774775,0.165179967880249,0.1191875711083412,0.1747471243143081,0.0009226381080225,0.0815218761563301,0.0541847012937068,0.0924957394599914,0.066958948969841,0.0048817386850714,0.0880878791213035,0.0765473544597625,0.105400800704956,0.0004281309666112,0.1388376504182815,0.0905770659446716,0.0002159813157049,0.0465823672711849,0.0465037077665329,0.0008213939727284,0.0298097729682922,0.0130520472303032,0.0485833249986171,0.0001931581064127,0.0581829808652401,0.0234195161610841,0.1429941207170486,0.0003510795067995,0.0003862573939841,0.050339538604021,0.0526681095361709,0.1916300356388092,0.067489393055439,0.0004299398278817,0.0564359948039054,0.1226206421852111,0.0934244841337204,0.0551611669361591,0.0168078448623418,0.039993081241846,0.0524270012974739,0.0511935465037822,0.0455490909516811,0.0465913750231266,0.1321544796228408,0.0400605387985706,0.0507793053984642,0.0901853665709495,0.0781192705035209,0.0979412943124771,0.1919791549444198,0.1341420710086822,0.1163239479064941,0.4709595143795013,0.0003407756739761,0.0001881153875729,0.0037057904992252,0.0564266815781593,0.0773203074932098,0.0538035631179809,0.1268091052770614,0.0496088415384292,0.0434458330273628,0.1176748946309089,0.0920333415269851,0.0775340721011161,0.112444169819355,0.1611714363098144,0.2119691371917724,0.0304487720131874,0.0349471941590309,0.0333881340920925,0.0179499518126249,0.1152587905526161,0.0810635462403297,0.0142319528385996,0.0075216903351247,0.0324902534484863,0.0850666686892509,0.0462629832327365,0.0932904183864593,0.0630103945732116,0.0983500182628631,0.0475080423057079,0.0017179024871438,0.0017201580340042,0.0005857842625118,0.0645643919706344,0.1295747905969619,0.143514409661293,0.1861367225646972,0.0964984893798828,0.1020588502287864,0.0405304059386253,0.0428901948034763,0.1506976336240768,0.1258949637413025,0.4897151887416839,0.0763981118798255,0.1059215515851974,0.1828918159008026,0.1295240819454193,0.0702972635626792,0.0971809104084968,0.0391130447387695,0.0830026268959045,0.1646490842103958,0.1891141682863235,0.0928007289767265,0.096530832350254,0.0001661106653045,0.0943484604358673,0.0001200181868625,0.0377146638929843,0.0276058614253997,0.2573800981044769,0.0445868968963623,0.0976482182741165,0.0001853736321208,0.064253032207489,0.058534886687994,0.0453071817755699,0.2607803344726562,0.1837364584207534,0.13456492125988,0.0338580124080181,0.0425449423491954,0.0336162447929382,0.1449021697044372,0.1161501631140708,0.086523026227951,0.0730505809187889,0.0857177823781967,0.0914710536599159,0.1486837714910507,0.1071577370166778,0.0859531387686729,0.1173721253871917,0.0684175565838813,0.1627902090549469,0.1384890377521515,0.1228907406330108,0.141107976436615,0.0478941537439823,0.1620038151741027,0.0835315361618995,0.084732711315155,0.1363887935876846,0.0563968792557716,0.1713191270828247,0.1162907183170318,0.1269513815641403,0.1254481524229049,0.0427239648997783,0.0709195137023925,0.0602732226252555,0.0909798592329025,0.0827089175581932,0.0794609114527702,0.0847925916314125,0.1167081445455551,0.1025205925107002,0.0998767465353012,0.0811422988772392,0.0629887804389,0.0523398108780384,0.0455548241734504,6.72907626722008e-05,0.0003099970635958,0.0001019461415125,0.0001790054811863,0.0002465109282638,0.0014671918470412,8.039590466069058e-05,0.0001632469648029,0.0002642864710651,0.0013057066826149,8.994919335236773e-05,0.0001730656949803,0.0002341011713724,0.0013015376171097,0.0001449849514756,0.0001745757326716,0.0002304640074726,0.0023920207750052,0.0001021932330331,0.0001382457994623,0.0002032509655691,0.0011563915759325,0.0001084090472431,0.0001837930030887,0.0002719178737606,0.0028039733879268,0.0723071247339248,0.1005208194255828,0.0292764138430356,0.0183064527809619,0.0101556638255715,0.0176500733941793,0.0426531843841075,0.0201753973960876,0.0160116665065288,0.0693767368793487,0.0339281409978866,0.0248192828148603,0.0302710961550474,0.0292709376662969,0.0330253541469574,0.0337452664971351,0.0286773107945919,0.0207656528800725,0.2312482297420501,0.3934014737606048,0.2344015389680862,0.0001760572049533,0.0001669484336161,0.0840435102581977,0.1169934868812561,0.0503642223775386,0.0591040812432765,0.0531581714749336,0.0354050993919372,0.0554471164941787,0.1995889395475387,0.1056674718856811,0.0535999909043312,0.0778386518359184,0.2823492288589477,0.0571741834282875,0.0073938723653554,0.015611563809216,0.1706112474203109,0.1064100340008735,0.0797016099095344,0.0806535482406616,0.0171702038496732,0.0030356799252331,0.0150034381076693,0.2194010317325592,0.0059339078143239,0.2263572216033935,0.0325046181678772,0.4681937098503113,0.0701765418052673,0.0084754358977079,0.0,0.006152210291475,0.1076425164937973,0.0841131210327148,0.0030999388545751,0.0064326943829655,0.0314017198979854,0.0062832292169332
38,1024,0.0005,64,SCARF,2129664.0,2125569,0.72569853,0.00084657903,0.00075557467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1024,0.0005,64,SUBTAB,1535744.0,2125569,0.44589835,0.0008385666,0.00076478365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1024,0.0007,32,CONTROL,,543617,,,0.0007724722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
