,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb
16,4096,0.0001778279410038,32,GMC,1203392.0,432290,0.5633608,0.5405151609037806,0.7210548658384356,0.0038775871507823,0.0585346184670924,0.1941282153129577,0.004877156112343,0.2100725322961807,0.002729827305302,0.0337249189615249,0.1780579388141632,0.0016345658805221,0.0320704020559787,0.2093213647603987,0.0010237278183922,0.0432291254401206,0.2137508988380432,0.0027060159482061,0.0614464282989501,0.2075035423040389,0.0003080253954976,0.000318914244417,0.0004912455915473,0.0012119028251618,0.0013839454622939,0.0005793083109892,0.0008785255486145
17,4096,0.0001778279410038,32,ICEH,439585.0,464258,0.2394266,0.6032588037850595,0.7349086029630207,0.0077843684703111,0.1303051561117172,0.1564138084650039,0.005816503893584,0.2477625608444214,0.0027425338048487,0.0567890740931033,0.2463928610086441,0.0014754743315279,0.0618438050150871,0.2619465589523315,0.002207338809967,0.04004717618227,0.249338611960411,0.0030182192567735,0.0650437995791435,0.2405745685100555,0.0064301751554012,0.0014918399974703,0.003248439868912,0.0063661294989287,0.0089633725583553,0.0009809039765968,0.0017511385958641
18,4096,0.0001778279410038,32,SCARF,824768.0,817538,0.21842332,0.5119562921756458,0.7272248372337519,,,,,,,,,,,,,,,,,,,,,,,,
19,4096,0.0001778279410038,32,SUBTAB,445536.0,445602,0.25697306,0.5051172368013541,0.6556303751444269,,,,,,,,,,,,,,,,,,,,,,,,
20,4096,0.0001778279410038,64,CONTROL,,201410,,,0.7259886643918669,,,,,,,,,,,,,,,,,,,,,,,,
21,4096,0.0001778279410038,64,GMC,1210624.0,513346,0.5861489,0.5435240521264137,0.719147486570622,0.0041469619609415,0.0579657852649688,0.2063547819852829,0.0048853340558707,0.2090931236743926,0.0028085703961551,0.0372117422521114,0.1825402677059173,0.0015777801163494,0.0387423001229762,0.2148604840040206,0.0010787612991407,0.0441142283380031,0.1993586122989654,0.0026201552245765,0.0594885423779487,0.2099119722843169,0.0002828419383149,0.0003345419536344,0.0004956710617989,0.0011849190341308,0.001345154014416,0.0005631938111037,0.0008737695752643
22,4096,0.0001778279410038,64,ICEH,443713.0,542210,0.21324492,0.6020579260141312,0.7387988753554551,0.0033643397036939,0.1310804784297943,0.1672355085611343,0.0029933794867247,0.2212035059928893,0.0031860349699854,0.0438670441508292,0.1099051982164382,0.0016059773042798,0.0537591837346553,0.0995487943291663,0.0009977871086448,0.0487632900476455,0.1928930878639221,0.0031883525662124,0.0711988061666488,0.1483618021011352,0.0060406946577131,0.0014463027473539,0.0021799239329993,0.0070636691525578,0.013397260569036,0.0005832147435285,0.0070980000309646
23,4096,0.0001778279410038,64,SCARF,837120.0,824834,0.19642247,0.5150507881553348,0.7349887065547961,,,,,,,,,,,,,,,,,,,,,,,,
24,4096,0.0001778279410038,64,SUBTAB,492736.0,492866,0.21422388,0.5061053449220494,0.6689863156422882,,,,,,,,,,,,,,,,,,,,,,,,
25,4096,0.0001778279410038,128,CONTROL,,796034,,,0.7287859580618384,,,,,,,,,,,,,,,,,,,,,,,,
26,4096,0.0001778279410038,128,GMC,1231232.0,829058,0.6190157,0.551141640955281,0.7348282911994759,0.0039477436803281,0.0612074732780456,0.2143256962299346,0.0050607449375092,0.2146238833665847,0.0027590675745159,0.0306594353169202,0.2165952622890472,0.0015530483797192,0.0388862118124961,0.2014354914426803,0.0010324093746021,0.0490580759942531,0.2083526104688644,0.0029768606182187,0.0556781888008117,0.2090675830841064,0.0003070291422773,0.0003724416601471,0.0004979943623766,0.0013202246045693,0.0013793237740173,0.000605022709351,0.0008993694209493
27,4096,0.0001778279410038,128,ICEH,451969.0,845570,0.15856147,0.5914024838389377,0.7410029057303447,0.0256650261580944,0.1698498576879501,0.1358342617750167,0.0172138400375843,0.1761343181133269,0.0071328305639326,0.0421788357198238,0.1190915331244468,0.0072206766344606,0.1210780814290046,0.1208404153585434,0.0022762555163353,0.0719183459877967,0.1120625957846641,0.0027989260852336,0.0828808322548866,0.157131090760231,0.0010858328314498,0.0012135329889133,0.0009134340216405,0.0052816094830632,0.0083018466830253,0.0007056990871205,0.0008744927472434
28,4096,0.0001778279410038,128,SCARF,861824.0,845570,0.22756791,0.5223754114225392,0.7448603946894752,,,,,,,,,,,,,,,,,,,,,,,,
29,4096,0.0001778279410038,128,SUBTAB,599424.0,599682,0.37729928,0.5199288211121191,0.704974510796885,,,,,,,,,,,,,,,,,,,,,,,,
30,4096,0.0003162277660168,32,CONTROL,,51554,,,0.7169694224561354,,,,,,,,,,,,,,,,,,,,,,,,
31,4096,0.0003162277660168,32,GMC,1203392.0,432290,0.7998267,0.5536246196909945,0.7303717472446005,0.0043648006394505,0.0623949170112609,0.1785217374563216,0.0047315135598182,0.2047759294509887,0.0028680332470685,0.0360177643597125,0.1739898025989532,0.0015553705161437,0.0319972783327102,0.182891845703125,0.0010583581170067,0.038487683981657,0.1985123604536056,0.0026831671129912,0.0501270927488803,0.2206954956054687,0.0003068246296606,0.0003539588360581,0.000491518061608,0.0011902411933988,0.0015244070673361,0.0006280414527282,0.0009220920619554
32,4096,0.0003162277660168,32,ICEH,439585.0,464258,0.26858175,0.6129272683027751,0.7388346148278847,0.0227152239531278,0.1665868014097213,0.1120963990688323,0.0226440615952014,0.1175543069839477,0.0043506301008164,0.0663502812385559,0.0725787431001663,0.0033305874094366,0.0533856377005577,0.1105522960424423,0.0014457578072324,0.0635107085108756,0.1191921010613441,0.0027986217755824,0.1253480911254882,0.1371998339891433,0.0009798299288377,0.0008271422702819,0.002320765517652,0.0044238497503101,0.0077531295828521,0.000539367145393,0.0009383375290781
33,4096,0.0003162277660168,32,SCARF,824768.0,817538,0.16976257,0.518412116898868,0.7411980025024492,,,,,,,,,,,,,,,,,,,,,,,,
34,4096,0.0003162277660168,32,SUBTAB,445536.0,445602,0.30788454,0.513424788332574,0.6775500877025855,,,,,,,,,,,,,,,,,,,,,,,,
35,4096,0.0003162277660168,64,CONTROL,,201410,,,0.7228334021675916,,,,,,,,,,,,,,,,,,,,,,,,
36,4096,0.0003162277660168,64,GMC,1210624.0,513346,0.8189621,0.5506214350901271,0.735189694587975,0.0043769646435975,0.0532048419117927,0.2087889164686203,0.0057878457009792,0.2070205211639403,0.0029150862246751,0.0345239490270614,0.1862987726926803,0.0015540069434791,0.032775405794382,0.1945247948169707,0.0010467593092471,0.041617002338171,0.2185611128807067,0.0030811897013336,0.0506780520081519,0.2140940725803375,0.000309158116579,0.0003836892137769,0.0004906093818135,0.0013556727208197,0.0014948463067412,0.0006069475202821,0.0008878544322215
37,4096,0.0003162277660168,64,ICEH,443713.0,542210,0.24612243,0.6241871625531092,0.7401641011179563,0.0029809165280312,0.1312121748924255,0.1291256695985794,0.0032786522060632,0.1085478365421295,0.0036436489317566,0.0454594567418098,0.0700885355472564,0.0015425226883962,0.0372001379728317,0.0770270600914955,0.0010755941038951,0.0417317561805248,0.1076497361063956,0.0032596141099929,0.0445199087262153,0.1284070461988448,0.0032861384097486,0.0036862660199403,0.0018700341461226,0.0063619897700846,0.0073399026878177,0.002820165362209,0.0059403968043625
38,4096,0.0003162277660168,64,SCARF,837120.0,824834,0.25048372,0.5043329016900746,0.7459810828846363,,,,,,,,,,,,,,,,,,,,,,,,
39,4096,0.0003162277660168,64,SUBTAB,492736.0,492866,0.2009213,0.5259218935683561,0.6840326824102595,,,,,,,,,,,,,,,,,,,,,,,,
40,4096,0.0003162277660168,128,CONTROL,,796034,,,0.7363345071759271,,,,,,,,,,,,,,,,,,,,,,,,
41,4096,0.0003162277660168,128,GMC,1231232.0,829058,0.857538,0.5535131301320542,0.7400927932359859,0.0041729998774826,0.06606325507164,0.1934386789798735,0.0047976686619222,0.2066723108291626,0.0027777419891208,0.0349996536970138,0.2082475423812865,0.0015197992324829,0.0334612727165221,0.2116328030824661,0.0010703291045501,0.0429562963545322,0.2339846789836883,0.0031036746222525,0.0515722446143627,0.215055152773857,0.0003262425307184,0.0003587816318031,0.0005030013271607,0.0012558226007968,0.0015190090052783,0.0006398078403435,0.0008914773352444
42,4096,0.0003162277660168,128,ICEH,451969.0,845570,0.21307817,0.6099549429039866,0.7436209010553207,0.0026024552062153,0.1142158061265944,0.0773329213261604,0.0028930560220032,0.0742013081908225,0.002272977028042,0.0775819793343544,0.0578909963369369,0.0018349237507209,0.0673558562994003,0.0765678361058234,0.001032346044667,0.0860936194658279,0.0847960785031318,0.0028477520681917,0.0980234891176223,0.0889216884970665,0.000628178124316,0.0007617381052114,0.0003487192443571,0.0061599649488925,0.0084950337186455,0.0002447670558467,0.0005104308365844
43,4096,0.0003162277660168,128,SCARF,861824.0,845570,0.2026744,0.51125218103373,0.7472019931154446,,,,,,,,,,,,,,,,,,,,,,,,
44,4096,0.0003162277660168,128,SUBTAB,599424.0,599682,0.26134193,0.5136626318198855,0.6677114889232019,,,,,,,,,,,,,,,,,,,,,,,,
45,4096,0.0005623413251903,32,CONTROL,,51554,,,0.713982806517924,,,,,,,,,,,,,,,,,,,,,,,,
46,4096,0.0005623413251903,32,GMC,1203392.0,432290,0.76910204,0.5449617922620533,0.7370540384153883,0.0039732716977596,0.0477958545088767,0.1700031161308288,0.0047889174893498,0.1914504766464233,0.0028239134699106,0.0311320964246988,0.1132063716650009,0.0015436145476996,0.0306917112320661,0.1824731975793838,0.001011946122162,0.0369933769106864,0.2044796496629715,0.0029065827839076,0.0515734218060969,0.2007551044225692,0.0003091980470344,0.0003765713481698,0.0004737593408208,0.001177879050374,0.0014616007683798,0.0006586349918506,0.0008670646348036
47,4096,0.0005623413251903,32,ICEH,439585.0,464258,0.14881092,0.6066140149938559,0.7393307297887495,0.0028898201417177,0.0735356509685516,0.1097412258386611,0.003615609370172,0.102652870118618,0.0020464656408876,0.0538044981658458,0.0809576958417892,0.0013592686736956,0.0479674711823463,0.0738150477409362,0.0009704161202534,0.0493986085057258,0.0895475000143051,0.0029867033008486,0.0887403339147567,0.0953927487134933,0.0005184274050407,0.0031137603800743,0.0003796253295149,0.0037400061264634,0.0145300198346376,0.000288823765004,0.0007648628088645
48,4096,0.0005623413251903,32,SCARF,824768.0,817538,0.24793725,0.5124745176937062,0.7445775743337402,,,,,,,,,,,,,,,,,,,,,,,,
49,4096,0.0005623413251903,32,SUBTAB,445536.0,445602,0.3996845,0.5175777400095055,0.6964886230362822,,,,,,,,,,,,,,,,,,,,,,,,
50,4096,0.0005623413251903,64,CONTROL,,201410,,,0.7173797444002572,,,,,,,,,,,,,,,,,,,,,,,,
51,4096,0.0005623413251903,64,GMC,1210624.0,513346,0.8134814,0.5577736251552536,0.7388370386713564,0.0043984674848616,0.0582405738532543,0.2021293938159942,0.0045905704610049,0.1684587895870208,0.0027853860519826,0.0375603772699832,0.1787230968475341,0.0015644370578229,0.0296410359442234,0.1916056424379348,0.001017537433654,0.0408363975584506,0.1879579424858093,0.0028152768500149,0.0618060119450092,0.218698114156723,0.0003112751583103,0.0003511765680741,0.0004837414599023,0.0011057787341997,0.0014151840005069,0.0006362731219269,0.0010075105819851
52,4096,0.0005623413251903,64,ICEH,443713.0,542210,0.13719904,0.6184356453773416,0.7407066610107664,0.0025377415586262,0.0698970109224319,0.1538179218769073,0.0025736831594258,0.0979105606675147,0.0031923300120979,0.042808461934328,0.0890058279037475,0.0016143023967742,0.0376072153449058,0.0899308025836944,0.0009563731146045,0.0438904389739036,0.1230164468288421,0.0037237333599477,0.0464111790060996,0.1528880447149276,0.0505526028573512,0.0007149640587158,0.0001494137250119,0.0139361284673213,0.005261399783194,0.0084785856306552,0.0479067899286746
53,4096,0.0005623413251903,64,SCARF,837120.0,824834,0.36574596,0.5022025442094749,0.749845638822791,,,,,,,,,,,,,,,,,,,,,,,,
54,4096,0.0005623413251903,64,SUBTAB,492736.0,492866,0.31648502,0.5218849333911522,0.707315686543653,,,,,,,,,,,,,,,,,,,,,,,,
55,4096,0.0005623413251903,128,CONTROL,,796034,,,0.730965177077098,,,,,,,,,,,,,,,,,,,,,,,,
56,4096,0.0005623413251903,128,GMC,1231232.0,829058,0.7951012,0.5621596287484214,0.7441045791106051,0.0045072715729474,0.0500675663352012,0.1884400099515914,0.0050218501128256,0.1846221536397933,0.0027355928905308,0.0316708236932754,0.1052629351615905,0.0014916039071977,0.0289690382778644,0.1596028059720993,0.0010377952130511,0.0356559418141841,0.2010802924633026,0.002788191428408,0.050281673669815,0.1724711060523986,0.0003100140893366,0.0003564059734344,0.0004863532085437,0.0009842076105996,0.0013794060796499,0.0006733527989126,0.00101942603942
57,4096,0.0005623413251903,128,ICEH,451969.0,845570,0.19170478,0.5986453435707793,0.7479588314512686,0.0032879968639463,0.1288911402225494,0.1070356890559196,0.0036435534711927,0.1124948933720588,0.0025734398514032,0.0453265868127345,0.0887188240885734,0.0016105993418022,0.0492385774850845,0.1024612337350845,0.000969787070062,0.0580206848680972,0.2096633315086364,0.0026157207321375,0.0884814858436584,0.1827886551618575,0.0005996243562549,0.0004617229278664,0.000368897919543,0.0030453619547188,0.0078825298696756,0.0006643991218879,0.0038161780685186
58,4096,0.0005623413251903,128,SCARF,861824.0,845570,0.22138153,0.5080797609301818,0.7415646391482125,,,,,,,,,,,,,,,,,,,,,,,,
59,4096,0.0005623413251903,128,SUBTAB,599424.0,599682,0.50190955,0.5204837455029376,0.6973805974338626,,,,,,,,,,,,,,,,,,,,,,,,
60,4096,0.001,32,CONTROL,,51554,,,0.7227038523500127,,,,,,,,,,,,,,,,,,,,,,,,
61,4096,0.001,32,GMC,1203392.0,432290,0.7196557,0.5612331494275136,0.7395455693904462,0.0052222767844796,0.0544214397668838,0.1468613743782043,0.0046071596443653,0.179639920592308,0.0027580319438129,0.03519082441926,0.1640205830335617,0.0015945810591801,0.0328771620988845,0.1623473912477493,0.0010704284068196,0.0477929189801215,0.204491838812828,0.0027293872553855,0.0591140054166316,0.1929394155740737,0.0002929340698756,0.0003483624604996,0.0005073116044513,0.0011381849180906,0.0014284468488767,0.000683453050442,0.0009819327387958
62,4096,0.001,32,ICEH,439585.0,464258,0.18891096,0.603358105339448,0.7372081642679884,0.0052833943627774,0.1801634430885314,0.1667519062757491,0.0041941637173294,0.1666481494903564,0.0026824702508747,0.0618644878268241,0.0703645125031471,0.0013498400803655,0.0384019874036311,0.0843487232923507,0.0009505819762125,0.0511464923620223,0.1133350580930709,0.0025089231785386,0.0484428331255912,0.1591901630163192,0.0103765372186899,0.0073027038015425,0.0033099651336669,0.0057482756674289,0.0021725071128457,0.0506990812718868,0.0479510128498077
63,4096,0.001,32,SCARF,824768.0,817538,0.21665563,0.5069656238100947,0.735403153920331,,,,,,,,,,,,,,,,,,,,,,,,
64,4096,0.001,32,SUBTAB,445536.0,445602,0.2586594,0.5120372601328116,0.6964473136113789,,,,,,,,,,,,,,,,,,,,,,,,
65,4096,0.001,64,CONTROL,,201410,,,0.7242058560159647,,,,,,,,,,,,,,,,,,,,,,,,
66,4096,0.001,64,GMC,1210624.0,513346,0.7094035,0.557798946988266,0.7430705374364417,0.0047112521715462,0.0584225729107856,0.1456841379404067,0.0050571826286613,0.1825835108757018,0.002649403642863,0.0352159030735492,0.1730435639619827,0.0015456571709364,0.0284272842109203,0.1943143010139464,0.0010393519187346,0.0397130548954009,0.1892151385545731,0.0027780795935541,0.0483763329684734,0.2001799941062927,0.0003054663538932,0.0003772194031625,0.0004879762127529,0.0011252765543758,0.0014271413674578,0.0006632302538491,0.0010235065128654
67,4096,0.001,64,ICEH,443713.0,542210,0.11417462,0.5900948610152223,0.7403568917088935,0.003362156683579,0.1602081805467605,0.0848845317959785,0.0030381178949028,0.0836612060666084,0.002551476471126,0.0853159874677657,0.0634473040699958,0.0018224853556603,0.0641891285777091,0.1028707548975944,0.0010232963832095,0.0718352049589157,0.12563157081604,0.0024544184561818,0.0955270826816558,0.1163765788078308,0.0003656124463304,0.0011410292936488,0.0012894648825749,0.0037768452893942,0.0046985922381281,0.0012452200753614,0.007978331297636
68,4096,0.001,64,SCARF,837120.0,824834,0.28810745,0.5032319726162093,0.7400819139982974,,,,,,,,,,,,,,,,,,,,,,,,
69,4096,0.001,64,SUBTAB,492736.0,492866,0.44846925,0.5128137154900715,0.6960202130226423,,,,,,,,,,,,,,,,,,,,,,,,
70,4096,0.001,128,CONTROL,,796034,,,0.7310874146350026,,,,,,,,,,,,,,,,,,,,,,,,
71,4096,0.001,128,GMC,1231232.0,829058,0.76314837,0.5517935869670657,0.7435565280085559,0.0040087150409817,0.0489341616630554,0.1605058312416076,0.0047772517427802,0.1728589981794357,0.0026954030618071,0.0316646918654441,0.1745090037584305,0.001451804768294,0.0320304445922374,0.1655863672494888,0.0009787664748728,0.0366065166890621,0.1640164703130721,0.00275429780595,0.0566340386867522,0.1713127940893173,0.0003027899947483,0.0003334993962198,0.0004728281637653,0.0009868097258731,0.0014415252953767,0.0006424190360121,0.0009560998296365
72,4096,0.001,128,ICEH,451969.0,845570,0.15817173,0.5951235759394649,0.7466889492642532,0.0100206136703491,0.2247222512960434,0.0800353288650512,0.0084329396486282,0.0829342231154441,0.0028784037567675,0.0439694300293922,0.0574368797242641,0.009781346656382,0.0779519602656364,0.0674843415617942,0.0039254566654562,0.0430705659091472,0.0744257345795631,0.0060773184522986,0.107961855828762,0.1228763535618782,0.0006364131113514,0.026829982176423,0.0016568480059504,0.0276386886835098,0.0256865546107291,0.0014713208656758,0.0027414027135819
73,4096,0.001,128,SCARF,861824.0,845570,0.35284257,0.5006575657444643,0.7285660273027377,,,,,,,,,,,,,,,,,,,,,,,,
74,4096,0.001,128,SUBTAB,599424.0,599682,0.3724425,0.5203464598413885,0.721675060224817,,,,,,,,,,,,,,,,,,,,,,,,
75,4096,0.0017782794100389,32,CONTROL,,51554,,,0.730279929012775,,,,,,,,,,,,,,,,,,,,,,,,
76,4096,0.0017782794100389,32,GMC,1203392.0,432290,0.66158676,0.5433411071550751,0.7425470931426315,0.0041435183957219,0.0443347282707691,0.1645132601261139,0.0043188156560063,0.1330855935811996,0.0027053824160248,0.0286159198731183,0.1304941773414611,0.0014837426133453,0.0294966660439968,0.1544114351272582,0.0009953412227332,0.0345621891319751,0.188569501042366,0.0024892608635127,0.047142881900072,0.1753660440444946,0.0002991932560689,0.0003656949556898,0.0004568214644677,0.0010935475584119,0.0015236202161759,0.0007227550377137,0.001022367272526
77,4096,0.0017782794100389,32,ICEH,439585.0,464258,0.17220291,0.5889727635876918,0.7406783722774924,0.0159846786409616,0.1260450035333633,0.1009936705231666,0.0170702189207076,0.1140862926840782,0.0173478946089744,0.1053368002176284,0.0622536614537239,0.0153172835707664,0.149273857474327,0.0748122110962867,0.0061540021561086,0.1761234402656554,0.0821575075387954,0.0083920508623123,0.1361331343650817,0.132775917649269,0.0142305698245763,0.007188020274043,0.0009235803154297,0.0037192781455814,0.0266750715672969,0.033375434577465,0.0093719018623232
78,4096,0.0017782794100389,32,SCARF,824768.0,817538,0.45682147,0.5045794467573474,0.7325227354526436,,,,,,,,,,,,,,,,,,,,,,,,
79,4096,0.0017782794100389,32,SUBTAB,445536.0,445602,0.2950308,0.5162679494841044,0.7123470669716386,,,,,,,,,,,,,,,,,,,,,,,,
80,4096,0.0017782794100389,64,CONTROL,,201410,,,0.7226405228773787,,,,,,,,,,,,,,,,,,,,,,,,
81,4096,0.0017782794100389,64,GMC,1210624.0,513346,0.8225023,0.5663949603301721,0.7424799088718848,0.0051939957775175,0.0551136136054992,0.2109412997961044,0.005397293716669,0.1933931857347488,0.002812364604324,0.0357804633677005,0.1753682047128677,0.0016258639516308,0.034628689289093,0.1879775822162627,0.001096646185033,0.045019719749689,0.2183071970939635,0.0033070323988795,0.0574088022112846,0.2289304733276367,0.0002991674409713,0.0003480996820144,0.0005198926082812,0.0011068250751122,0.0014179522404447,0.0006500403396785,0.0008603970054537
82,4096,0.0017782794100389,64,ICEH,443713.0,542210,0.12788896,0.58493034749994,0.7422001251086991,0.004710107576102,0.1502189189195633,0.1172948852181434,0.0055990228429436,0.0987643599510193,0.0590163692831993,0.0887235552072525,0.0528492778539657,0.00177442363929,0.1275765001773834,0.1089547052979468,0.0028365913312882,0.049216829240322,0.092416875064373,0.006367705296725,0.0696340724825859,0.1454099416732788,0.0004112609603907,0.055470697581768,0.0009523477056063,0.041694976389408,0.008214415051043,0.0556487776339053,0.0395791642367839
83,4096,0.0017782794100389,64,SCARF,837120.0,824834,0.17600799,0.509369673766888,0.7392032607837701,,,,,,,,,,,,,,,,,,,,,,,,
84,4096,0.0017782794100389,64,SUBTAB,492736.0,492866,0.39086685,0.5184814933088561,0.7027063309336088,,,,,,,,,,,,,,,,,,,,,,,,
85,4096,0.0017782794100389,128,CONTROL,,796034,,,0.7370568849380614,,,,,,,,,,,,,,,,,,,,,,,,
86,4096,0.0017782794100389,128,GMC,1231232.0,829058,0.7430755,0.5450736646760305,0.743906710033589,0.0046725450083613,0.0589685216546058,0.221168726682663,0.0049291546456515,0.1686557680368423,0.0027869588229805,0.0357027277350425,0.1059399768710136,0.0015782720874994,0.0340484902262687,0.1611865758895873,0.0010893349535763,0.0398596301674842,0.2101858109235763,0.0031874226406216,0.0529964305460452,0.1536716222763061,0.0003114978317171,0.0003824794548563,0.0005126696778461,0.0011460895184427,0.0013886231463402,0.0007292893133126,0.0009498911676928
87,4096,0.0017782794100389,128,ICEH,451969.0,845570,0.1235175,0.589057553759563,0.7440482387788556,0.0037141349166631,0.1036920547485351,0.1285795271396636,0.0039565092884004,0.1229264587163925,0.0034760553389787,0.1032308861613273,0.0635968297719955,0.0060830037109553,0.1317041516304016,0.066456638276577,0.0053271134383976,0.1219271644949913,0.0751287415623665,0.0172115098685026,0.15501669049263,0.1091771349310874,0.0555639900267124,0.029634604230523,0.0007893699221312,0.1162986159324645,0.0044785547070205,0.0322235710918903,0.0596616938710212
88,4096,0.0017782794100389,128,SCARF,861824.0,845570,0.73188484,0.5002564703352006,0.5,,,,,,,,,,,,,,,,,,,,,,,,
89,4096,0.0017782794100389,128,SUBTAB,599424.0,599682,0.33174306,0.5205697267793677,0.7072204651559449,,,,,,,,,,,,,,,,,,,,,,,,
90,4096,0.0031622776601683,32,CONTROL,,51554,,,0.7273594700628829,,,,,,,,,,,,,,,,,,,,,,,,
