,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,x2,x1,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
10,1024,0.0001,64,ICEH,376897.0,463106,0.36454657,0.6908572880371661,0.7164815621370499,0.4964488636363636,2.007526159286499,457.3848571777344,5.825657844543457,3.0625,1.644736886024475,1.542763113975525,0.9736841917037964,1.1973683834075928,0.0124149871990084,0.0028196177445352,0.0012477352283895,0.0012584362411871,0.0019477336900308,0.00157032138668,23.39777183532715,22.814611434936523,18.005578994750977,24.076919555664062,14.89316749572754,27.80978202819824
11,1024,0.0001,64,MCN,92416.0,172098,0.3120793,0.6833805168408826,0.7234683507549362,0.4779829545454546,3.761584520339966,586.4835815429688,6.9539475440979,2.9407894611358643,1.7960525751113892,1.763157844543457,0.6973684430122375,0.8585526347160339,0.269889235496521,0.129053309559822,0.1047539040446281,0.1081625819206237,0.094198890030384,0.0450723245739936,24.64664459228516,27.209396362304688,22.67815971374512,34.88878631591797,27.137676239013672,29.974140167236328
12,1024,0.0001,64,SCARF,176128.0,172098,0.40744644,0.7021087398373984,0.7211273228803716,,,,,,,,,,,,,,,,,,,,,
13,1024,0.0001,64,SUBTAB,122880.0,172098,0.28705198,0.6794788037166086,0.7180603948896631,,,,,,,,,,,,,,,,,,,,,
14,1024,0.0001,128,CLIP,335617.0,680066,0.32529193,0.653255662020906,0.7204014227642277,0.6143465909090908,2.9042012691497803,365.0296020507813,1.0690789222717283,3.0427632331848145,0.6019737124443054,0.391447365283966,0.3026315867900848,0.5756579041481018,0.0027682066429406,0.0005718466709367,0.0005763946101069,0.0008420365629717,0.0009975284337997,0.0003110023390036,17.124038696289062,17.516515731811523,13.814952850341797,20.966285705566406,16.709835052490234,26.237924575805664
15,1024,0.0001,128,CONTROL,,680066,,,0.7172981997677119,,,,,,,,,,,,,,,,,,,,,
16,1024,0.0001,128,GMC,1048448.0,713090,0.39282963,0.6977714866434379,0.7273700638792102,0.4971590909090909,3.5307412147521973,431.02630615234375,1.575657844543457,1.3059210777282717,1.1776316165924072,1.404605269432068,1.4769736528396606,1.5625,0.0103728678077459,0.0070384237915277,0.0062450356781482,0.0061344639398157,0.0057476400397717,0.0025818028952926,9.371312141418455,7.871369361877441,9.825288772583008,9.413496971130373,9.526850700378418,11.00825309753418
17,1024,0.0001,128,ICEH,385153.0,729602,0.39272484,0.6865381823461092,0.7209639953542393,0.5419034090909092,2.962641716003418,445.3947448730469,6.898026466369629,3.973684310913086,2.75,2.0657894611358643,1.8355263471603396,2.111842155456543,0.0756754353642463,0.0187720507383346,0.003840978257358,0.0028412502724677,0.0026609851047396,0.0128793297335505,22.45149040222168,20.157058715820312,10.867947578430176,23.618688583374023,13.860454559326172,34.598968505859375
18,1024,0.0001,128,MCN,348672.0,680066,0.27711728,0.6735627177700348,0.724883855981417,0.5337357954545454,3.0326738357543945,1347.8421630859375,2.286184310913086,2.8815789222717285,1.7467105388641355,1.7434210777282717,1.0690789222717283,1.154605269432068,0.0710206180810928,0.0426024310290813,0.0304327514022588,0.0272333212196826,0.0250547584146261,0.0194781273603439,23.906644821166992,27.83495140075684,20.3186092376709,34.61829376220703,23.787090301513672,28.853591918945312
19,1024,0.0001,128,SCARF,696320.0,680066,0.42241243,0.6916013356562136,0.7232505807200929,,,,,,,,,,,,,,,,,,,,,
20,1024,0.0001,128,SUBTAB,483328.0,680066,0.27966756,0.6466862659698025,0.7189133275261324,,,,,,,,,,,,,,,,,,,,,
21,1024,0.0002,32,CLIP,22465.0,44066,0.31423473,0.6773918408826946,0.7187862950058073,0.4957386363636363,6.076279163360596,367.6907958984375,3.9375,2.371710538864136,2.8651316165924072,0.9407894611358644,0.4276315867900848,1.5625,0.0075260307639837,0.0388907603919506,0.0025006474461406,0.0019372540991753,0.0018190604168921,0.0010965325636789,16.121435165405273,29.983604431152344,17.948368072509766,31.55276298522949,16.03119468688965,37.8621940612793
22,1024,0.0002,32,CONTROL,,44066,,,0.7205103077816493,,,,,,,,,,,,,,,,,,,,,
23,1024,0.0002,32,GMC,1036064.0,377858,0.38565743,0.688679587688734,0.7137049941927991,0.5060369318181819,0.5761843323707581,104.66776275634766,1.6184210777282717,1.3059210777282717,1.282894730567932,1.3388158082962036,1.4440789222717283,1.470394730567932,0.0074241803959012,0.0042798332870006,0.0035633586812764,0.0036245773080736,0.0037474522832781,0.0016433071577921,11.802523612976074,9.411170959472656,8.8151273727417,13.068909645080566,12.41615867614746,16.132915496826172
24,1024,0.0002,32,ICEH,372769.0,394370,0.39269513,0.6803861788617886,0.7178970673635308,0.5223721590909092,2.485925674438477,260.8092041015625,3.4407894611358643,2.3289473056793213,1.2894736528396606,1.4407894611358645,1.901315808296204,2.424342155456543,0.047488983720541,0.0058837584219872,0.0020000590011477,0.0008953489013947,0.0013378924923017,0.0059657753445208,13.873456001281738,14.209670066833496,18.107643127441406,25.393274307250977,25.702585220336918,34.15961456298828
25,1024,0.0002,32,MCN,25728.0,44066,0.27415532,0.681910569105691,0.7218532229965157,0.5575284090909091,4.159205436706543,804.069091796875,9.289473533630373,1.6282894611358645,1.5098683834075928,0.7565789222717285,1.1315789222717283,1.6776316165924072,0.3701111674308777,0.1951059699058532,0.1564567387104034,0.1386193335056305,0.1256591826677322,0.0662061870098114,27.567363739013672,26.78173446655273,22.99736213684082,32.38803482055664,22.98692512512207,19.130516052246094
26,1024,0.0002,32,SCARF,45056.0,44066,0.43079302,0.6810939314750291,0.7202199477351916,,,,,,,,,,,,,,,,,,,,,
27,1024,0.0002,32,SUBTAB,31744.0,44066,0.27999425,0.668463269454123,0.7189496225319396,,,,,,,,,,,,,,,,,,,,,
28,1024,0.0002,64,CLIP,85889.0,172098,0.27487242,0.6750689605110337,0.7202743902439024,0.4971590909090909,4.631550312042236,480.1282958984375,1.3684210777282717,1.8782894611358645,1.3519736528396606,0.7532894611358643,1.0625,0.5394737124443054,0.0038862496148794,0.0006567881791852,0.0007424580981023,0.0008143130107782,0.0009096876601688,0.0003387065662536,17.64838981628418,19.679183959960938,13.368517875671388,19.77337646484375,16.821231842041016,30.972013473510746
29,1024,0.0002,64,CONTROL,,172098,,,0.7241942508710801,,,,,,,,,,,,,,,,,,,,,
30,1024,0.0002,64,GMC,1040192.0,446594,0.36093715,0.6894236353077816,0.7249020034843205,0.5,0.5808196067810059,100.0625,1.5394736528396606,1.394736886024475,1.075657844543457,1.3355263471603394,1.417763113975525,1.450657844543457,0.007206036709249,0.0041120336391031,0.003531371243298,0.0035049226135015,0.0038773696869611,0.0021296406630426,10.426346778869627,8.353455543518066,9.0403413772583,12.4652099609375,12.583224296569824,15.356398582458496
31,1024,0.0002,64,ICEH,376897.0,463106,0.34184748,0.6984610917537747,0.728785569105691,0.5237926136363636,2.585577726364136,259.5625,3.8125,5.259868621826172,2.888157844543457,0.7171052694320679,1.2598683834075928,1.1315789222717283,0.0800539553165435,0.0046788225881755,0.0024688059929758,0.0030082671437412,0.0013380866730585,0.0029963471461087,20.84394836425781,20.62150764465332,12.684414863586426,19.72553825378418,21.04218292236328,28.293794631958008
32,1024,0.0002,64,MCN,92416.0,172098,0.2628936,0.6645071138211383,0.7201836527293844,0.5280539772727273,3.729306221008301,1030.417724609375,2.338815689086914,2.7960526943206787,1.799342155456543,2.144736766815185,1.2335525751113892,4.180921077728272,0.086410105228424,0.0300518460571765,0.0776842162013053,0.0367181114852428,0.0175077766180038,0.0238270703703165,24.33492851257324,27.787206649780277,22.539039611816406,33.7524528503418,26.364112854003903,33.04156875610352
33,1024,0.0002,64,SCARF,176128.0,172098,0.43372893,0.6977170441347271,0.7234502032520325,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0002,64,SUBTAB,122880.0,172098,0.26389384,0.6886251451800232,0.718114837398374,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0002,128,CLIP,335617.0,680066,0.3444236,0.665378193960511,0.7227061556329849,0.4982244318181818,2.4225058555603027,588.5822143554688,1.549342155456543,1.2960525751113892,0.8092105388641357,0.5427631735801697,0.5493420958518982,0.6809210777282715,0.0025753807276487,0.001270335051231,0.0005749558913521,0.0009718779474496,0.0008279620669782,0.0005132803926244,17.581478118896484,20.1134090423584,13.302250862121582,21.756607055664062,15.13201904296875,24.376127243041992
36,1024,0.0002,128,CONTROL,,680066,,,0.7233594657375145,,,,,,,,,,,,,,,,,,,,,
37,1024,0.0002,128,GMC,1048448.0,713090,0.36449856,0.6917283681765389,0.7194033101045296,0.5,3.107748508453369,432.4243469238281,1.5592105388641355,1.3717105388641355,1.3289474248886108,1.2565789222717283,1.4638158082962036,1.5559210777282717,0.0103881452232599,0.0071123652160167,0.0064167794771492,0.006163325626403,0.0056663290597498,0.0025802932213991,9.720690727233888,8.311347961425781,8.309041976928711,11.103161811828612,11.386258125305176,14.372732162475586
38,1024,0.0002,128,ICEH,385153.0,729602,0.35604542,0.6876996225319396,0.7150842044134726,0.5767045454545454,2.456080913543701,301.5197448730469,5.3190789222717285,3.3684210777282715,2.769736766815185,1.138157844543457,1.7335525751113892,1.8190789222717283,0.0451361387968063,0.0310944262892007,0.0108952103182673,0.0133177572861313,0.0053626494482159,0.011989165097475,15.397109031677246,17.467525482177734,14.435370445251465,16.26161003112793,16.956863403320312,30.68668365478516
39,1024,0.0002,128,MCN,348672.0,680066,0.2562154,0.6667211091753775,0.7211636178861789,0.5316051136363636,2.941259384155273,859.0328979492188,1.8914474248886108,2.1085526943206787,1.6710525751113892,1.3980263471603394,0.8914473652839661,1.2236841917037964,0.0193248111754655,0.00352334510535,0.0079509848728775,0.0036811076570302,0.006900985725224,0.0041904505342245,23.524093627929688,16.619815826416016,12.817376136779783,20.614749908447266,15.55702781677246,26.15581703186035
40,1024,0.0002,128,SCARF,696320.0,680066,0.43883634,0.6977170441347271,0.7180603948896631,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0002,128,SUBTAB,483328.0,680066,0.2623392,0.6848323170731707,0.7264263937282229,,,,,,,,,,,,,,,,,,,,,
42,1024,0.0003,32,CLIP,22465.0,44066,0.2592309,0.663109756097561,0.7231779907084785,0.55078125,3.4449691772460938,447.0164489746094,1.6348683834075928,4.710526466369629,1.0032894611358645,1.7105263471603394,0.5888158082962036,0.970394730567932,0.0043033817782998,0.0010633252095431,0.0035781196784228,0.0021802950650453,0.0013625131687149,0.0043105958029627,23.039390563964844,25.394399642944336,17.3458309173584,32.06142807006836,19.02359771728516,22.944692611694336
43,1024,0.0003,32,CONTROL,,44066,,,0.7174252322880371,,,,,,,,,,,,,,,,,,,,,
44,1024,0.0003,32,GMC,1036064.0,377858,0.37439847,0.6714031649245064,0.7249382984901278,0.5078125,0.5540740489959717,111.05592346191406,1.5723683834075928,1.2335525751113892,1.0855263471603394,1.220394730567932,1.3026316165924072,1.4638158082962036,0.0074699646793305,0.0044937413185834,0.0038838856853544,0.0036369310691952,0.0035500172525644,0.0016403378685936,11.397138595581056,11.193537712097168,11.073301315307615,13.08520221710205,13.389554977416992,17.09686279296875
45,1024,0.0003,32,ICEH,372769.0,394370,0.38133386,0.6817835365853658,0.7195303426248548,0.5543323863636364,2.4044034481048584,567.256591796875,2.6578948497772217,1.3059210777282717,1.8223683834075928,1.888157844543457,2.5296051502227783,1.4440789222717283,0.0407595038414001,0.0199389234185218,0.0052697635255753,0.001336422166787,0.0012736710486933,0.0014119923580437,10.436800003051758,12.144925117492676,14.839927673339844,30.760372161865234,14.236400604248049,35.36009216308594
46,1024,0.0003,32,MCN,25728.0,44066,0.2761851,0.6834168118466899,0.7249382984901278,0.55859375,3.0923073291778564,534.5361938476562,11.25,9.381579399108888,3.8223683834075928,4.375,1.513157844543457,7.6052632331848145,0.1430936008691787,0.0432066954672336,0.0442832857370376,0.046681310981512,0.0354510359466075,0.0426827929913997,27.466693878173828,27.68048477172852,22.19475746154785,36.006629943847656,26.420019149780277,38.00786209106445
47,1024,0.0003,32,SCARF,45056.0,44066,0.43945318,0.6877903600464577,0.7209639953542393,,,,,,,,,,,,,,,,,,,,,
48,1024,0.0003,32,SUBTAB,31744.0,44066,0.24234864,0.6631823461091754,0.7224702380952381,,,,,,,,,,,,,,,,,,,,,
49,1024,0.0003,64,CLIP,85889.0,172098,0.28201064,0.6787891986062717,0.7157193670150988,0.5788352272727273,2.896650552749634,402.03619384765625,1.4013158082962036,2.2335526943206787,0.9342105388641356,0.9342105388641356,0.2763157784938812,0.8223684430122375,0.0028457010630518,0.0005966753233224,0.0009472358506172,0.0007966293487697,0.0008742025238461,0.0003855212416965,14.210766792297363,15.049406051635742,12.200817108154297,24.994770050048828,17.599857330322266,23.907146453857425
50,1024,0.0003,64,CONTROL,,172098,,,0.719566637630662,,,,,,,,,,,,,,,,,,,,,
51,1024,0.0003,64,GMC,1040192.0,446594,0.41027993,0.6932346109175378,0.7237587108013938,0.5078125,0.5603358149528503,106.62828826904295,1.644736886024475,1.1480263471603394,0.8618420958518982,0.7894737124443054,1.0230263471603394,1.5657894611358645,0.0067369504831731,0.0038459431380033,0.0032248164061456,0.00292360316962,0.0031270456966012,0.0013169214362278,10.48439598083496,7.798447608947754,10.985488891601562,12.598727226257324,13.532032012939451,15.218740463256836
52,1024,0.0003,64,ICEH,376897.0,463106,0.3127047,0.6939060685249709,0.7199840301974448,0.5514914772727273,1.961561918258667,161.36512756347656,4.348684310913086,2.0789473056793213,1.3815789222717283,1.6842105388641355,1.1348683834075928,1.2434210777282717,0.0166571028530597,0.0159932021051645,0.0101848887279629,0.0025950039271265,0.0013163881376385,0.0058917608112096,12.111324310302734,16.675750732421875,11.153392791748049,29.709444046020508,12.555135726928713,27.4521427154541
53,1024,0.0003,64,MCN,92416.0,172098,0.2581871,0.6568307200929152,0.7165541521486644,0.5774147727272727,3.1924526691436768,569.9671020507812,3.9473683834075928,3.9671051502227774,2.3289473056793213,1.236842155456543,1.325657844543457,2.026315689086914,0.0212396625429391,0.0093295546248555,0.0265113487839698,0.0096232006326317,0.0127280922606587,0.0116472402587533,25.629314422607425,24.045618057250977,21.81075859069824,29.470853805541992,20.7663516998291,27.18711471557617
54,1024,0.0003,64,SCARF,176128.0,172098,0.41965348,0.6800413763066202,0.7157738095238095,,,,,,,,,,,,,,,,,,,,,
55,1024,0.0003,64,SUBTAB,122880.0,172098,0.22900319,0.6818742740998839,0.7195847851335656,,,,,,,,,,,,,,,,,,,,,
56,1024,0.0003,128,CLIP,335617.0,680066,0.36257458,0.6824731416957026,0.7211636178861789,0.5632102272727273,1.843225121498108,705.7598876953125,1.1217105388641355,2.0328948497772217,1.154605269432068,0.9506579041481018,0.4111842215061188,0.5361841917037964,0.0026600458659231,0.0010197291849181,0.0006041698507033,0.0007224222063086,0.0009151904960162,0.0006020219880156,22.591459274291992,20.881681442260746,13.355731010437012,26.450374603271484,15.329115867614746,22.870887756347656
57,1024,0.0003,128,CONTROL,,680066,,,0.713614256678281,,,,,,,,,,,,,,,,,,,,,
58,1024,0.0003,128,GMC,1048448.0,713090,0.41771486,0.6879355400696865,0.7295296167247387,0.4964488636363636,0.5569788813591003,114.81907653808594,1.5460525751113892,1.2598683834075928,1.1710525751113892,1.299342155456543,1.417763113975525,1.5065789222717283,0.0067263483069837,0.0038425957318395,0.0033488669432699,0.0032532245386391,0.0036329941358417,0.0014878701185807,11.204585075378418,8.747305870056152,9.882906913757324,12.806563377380373,12.711483001708984,17.218801498413086
59,1024,0.0003,128,ICEH,385153.0,729602,0.32977518,0.6871007549361208,0.7162456445993032,0.5269886363636364,3.0244410037994385,431.78619384765625,5.861842155456543,2.8914473056793213,2.9835526943206787,1.325657844543457,1.7894736528396606,1.9539474248886108,0.0470619611442089,0.011470666155219,0.00764662027359,0.0162505954504013,0.0103347124531865,0.0092699518427252,14.311455726623535,13.379199028015137,9.676655769348145,20.849754333496094,15.160914421081545,29.9517879486084
60,1024,0.0003,128,MCN,348672.0,680066,0.26199034,0.6728368176538908,0.7187137049941927,0.5262784090909092,3.169374942779541,396.9177551269531,1.792763113975525,2.0690789222717285,1.7039474248886108,0.9144737124443054,0.8289473652839661,1.3585525751113892,0.0802323669195175,0.0392952896654605,0.0218507666140794,0.013467313721776,0.0458963811397552,0.0143061503767967,21.165447235107425,22.546859741210938,19.55892372131348,29.61250686645508,24.92719841003418,29.23682975769043
61,1024,0.0003,128,SCARF,696320.0,680066,0.4744624,0.6839249419279907,0.7240672183507549,,,,,,,,,,,,,,,,,,,,,
62,1024,0.0003,128,SUBTAB,483328.0,680066,0.27082315,0.6916920731707317,0.7202743902439024,,,,,,,,,,,,,,,,,,,,,
63,1024,0.0005,32,CLIP,22465.0,44066,0.28463492,0.6810757839721254,0.7172437572590011,0.5703125,2.9964494705200195,798.944091796875,2.799342155456543,1.605263113975525,12.177631378173828,0.9013158082962036,2.8914473056793213,0.5230262875556946,0.0034535722807049,0.0010810475796461,0.0018851103959605,0.0007058731862343,0.0014165473403409,0.0004735368420369,26.449928283691406,17.747224807739258,14.401951789855955,26.728302001953125,18.36723899841309,25.189926147460938
64,1024,0.0005,32,CONTROL,,44066,,,0.7180966898954704,,,,,,,,,,,,,,,,,,,,,
65,1024,0.0005,32,GMC,1036064.0,377858,0.39623472,0.6780632984901278,0.720020325203252,0.5003551136363636,0.6136783957481384,107.32894897460938,1.5690789222717283,1.282894730567932,0.9144737124443054,0.9144737124443054,0.8256579041481018,1.1217105388641355,0.0064459452405571,0.0036082423757761,0.0029345343355089,0.0031004855409264,0.0032997955568134,0.0014237755676731,12.495664596557615,9.368127822875977,8.357701301574707,11.983162879943848,12.6757173538208,14.521333694458008
66,1024,0.0005,32,ICEH,372769.0,394370,0.32293868,0.6864474448315911,0.7226517131242741,0.5326704545454546,2.219424247741699,253.1644744873047,2.575657844543457,3.27302622795105,0.9473684430122375,1.075657844543457,0.6085526347160339,0.983552634716034,0.0343938805162906,0.0026860209181904,0.0051912977360188,0.0020132511854171,0.0011447347933426,0.0041051269508898,15.21236515045166,12.120978355407717,8.733948707580566,20.86241912841797,11.67724323272705,30.811641693115234
67,1024,0.0005,32,MCN,25728.0,44066,0.26423016,0.6787891986062717,0.7167537746806039,0.5447443181818181,4.113587379455566,630.5986938476562,10.644737243652344,3.7828948497772217,2.5953948497772217,3.911184310913086,1.2236841917037964,5.197368621826172,0.0235904362052679,0.0235932916402816,0.0291952993720769,0.0103947035968303,0.0175878461450338,0.018669981509447,23.479049682617188,27.99410820007324,21.68070602416992,35.8079833984375,24.63353729248047,36.55953598022461
68,1024,0.0005,32,SCARF,45056.0,44066,0.3771438,0.6946138211382114,0.7225428281068524,,,,,,,,,,,,,,,,,,,,,
69,1024,0.0005,32,SUBTAB,31744.0,44066,0.27792963,0.6699150696864111,0.7217987804878049,,,,,,,,,,,,,,,,,,,,,
70,1024,0.0005,64,CLIP,85889.0,172098,0.37775767,0.6711672473867596,0.7172437572590011,0.4957386363636363,2.7839884757995605,576.7894897460938,0.9638158082962036,0.8256579041481018,0.6184210777282715,0.3947368562221527,0.453947365283966,0.5625,0.0028856603894382,0.0014616501284763,0.0005334946326911,0.0009535705903545,0.0009362476994283,0.0005463761044666,17.941879272460938,16.264896392822266,12.775633811950684,25.4475154876709,15.852950096130373,27.610641479492188
71,1024,0.0005,64,CONTROL,,172098,,,0.7188044425087108,,,,,,,,,,,,,,,,,,,,,
72,1024,0.0005,64,GMC,1040192.0,446594,0.41061357,0.68568524970964,0.7227968931475028,0.5063920454545454,0.5834320187568665,109.2401351928711,1.5460525751113892,1.1940789222717283,0.8552631735801697,0.7763158082962036,0.7763158082962036,0.8421052694320679,0.0062039839103817,0.0033762312959879,0.002587174065411,0.0028646802529692,0.0027783713303506,0.0011900452664121,12.241710662841797,9.706989288330078,9.5322904586792,13.080683708190918,12.308717727661133,14.824399948120115
73,1024,0.0005,64,ICEH,376897.0,463106,0.29106146,0.690911730545877,0.7171893147502904,0.5152698863636364,2.5015130043029785,296.9342041015625,2.1085526943206787,2.60197377204895,1.4440789222717283,0.5493420958518982,0.6282894611358643,1.855263113975525,0.0630014836788177,0.0238988995552063,0.0049647819250822,0.0023675221018493,0.0031462109182029,0.008396434597671,10.011630058288574,15.705277442932127,8.972638130187988,12.702374458312988,15.5564603805542,19.46346473693848
74,1024,0.0005,64,MCN,92416.0,172098,0.22748926,0.6810939314750291,0.7241035133565621,0.5241477272727273,2.992681741714477,906.5296020507812,2.85197377204895,1.5032894611358645,1.529605269432068,0.9605262875556946,0.7368420958518982,1.299342155456543,0.0072512938641011,0.0020034206099808,0.0021014332305639,0.0014557145768776,0.0020754714496433,0.0018301898380741,21.01227378845215,17.55304527282715,12.704258918762209,19.2838191986084,22.09736633300781,20.42095184326172
75,1024,0.0005,64,SCARF,176128.0,172098,0.43130052,0.6998765969802556,0.7221435830429732,,,,,,,,,,,,,,,,,,,,,
76,1024,0.0005,64,SUBTAB,122880.0,172098,0.2853797,0.6878810975609756,0.7144127468060395,,,,,,,,,,,,,,,,,,,,,
77,1024,0.0005,128,CLIP,335617.0,680066,0.44346794,0.6702780197444831,0.7196392276422765,0.5010653409090908,1.9951509237289429,709.2236938476562,1.2894736528396606,1.730263113975525,0.7861841917037964,0.3947368562221527,0.2467105239629745,0.3980263173580169,0.0029254262335598,0.0010804363992065,0.0009766690200194,0.0006145415245555,0.0010768201900646,0.0006183263030834,12.86481475830078,24.0213565826416,12.077432632446287,28.03571891784668,15.480900764465332,26.58330345153809
78,1024,0.0005,128,CONTROL,,680066,,,0.7233413182346109,,,,,,,,,,,,,,,,,,,,,
79,1024,0.0005,128,GMC,1048448.0,713090,0.41903108,0.6781903310104529,0.727243031358885,0.5078125,0.5864608883857727,125.57894897460938,1.5460525751113892,1.4210525751113892,1.217105269432068,1.3815789222717283,1.355263113975525,1.6513158082962036,0.0062012732960283,0.0034016377758234,0.0025919482577592,0.0026793777942657,0.002927309833467,0.0012502450263127,12.229212760925291,10.240660667419434,8.471240043640137,12.05059051513672,13.764472007751465,15.986126899719238
80,1024,0.0005,128,ICEH,385153.0,729602,0.4193038,0.6857941347270615,0.7135416666666667,0.56640625,2.9564015865325928,225.6513214111328,5.911184310913086,3.6973683834075928,1.345394730567932,1.2861841917037964,1.707236886024475,2.4078948497772217,0.0384355708956718,0.019592048600316,0.0070783589035272,0.0055578970350325,0.001366309588775,0.0062087476253509,12.327945709228516,22.749286651611328,9.368690490722656,14.108332633972168,23.460548400878903,20.18305778503418
81,1024,0.0005,128,MCN,348672.0,680066,0.2205919,0.6713668699186992,0.7234502032520325,0.5550426136363636,2.798916339874268,258.0032958984375,1.3782894611358645,1.5394736528396606,1.4407894611358645,0.9276315569877625,0.8519737124443054,1.230263113975525,0.0047650490887463,0.0012884787283837,0.0012029251083731,0.0009807426249608,0.001769098569639,0.000676553347148,27.8696231842041,13.944602966308594,11.82481575012207,20.34368705749512,19.516313552856445,20.18997001647949
82,1024,0.0005,128,SCARF,696320.0,680066,0.45418972,0.7000580720092915,0.7205284552845528,,,,,,,,,,,,,,,,,,,,,
83,1024,0.0005,128,SUBTAB,483328.0,680066,0.31524915,0.6922909407665505,0.7231961382113821,,,,,,,,,,,,,,,,,,,,,
84,1024,0.0007,32,CLIP,22465.0,44066,0.3492184,0.6604057781649245,0.7227787456445993,0.5859375,2.976612329483032,591.0328979492188,1.1217105388641355,1.450657844543457,0.6315789222717285,0.9013158082962036,0.6381579041481018,0.7203947305679321,0.0032416526228189,0.0015319482190534,0.0009364297729916,0.0006653314339928,0.0011458576191216,0.0009593392023816,19.828311920166016,23.28503799438477,11.945310592651367,23.62568664550781,20.69847297668457,27.93242073059082
85,1024,0.0007,32,CONTROL,,44066,,,0.7203469802555169,,,,,,,,,,,,,,,,,,,,,
86,1024,0.0007,32,GMC,1036064.0,377858,0.39800337,0.6855945121951219,0.7224520905923345,0.5010653409090908,0.5893861055374146,108.15131378173828,1.5065789222717283,1.2565789222717283,0.8947368264198303,0.904605269432068,0.8322368264198303,0.9375,0.0062978495843708,0.0032135094515979,0.0023838691413402,0.0028148114215582,0.0028275505173951,0.0012447325279936,10.141127586364746,8.284156799316406,8.84803295135498,11.693175315856934,12.640130996704102,16.781517028808594
