,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
10,2048,0.0001,128,CONTROL,,2717442,,,0.6516161491586319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2048,0.0001,128,GMC,4959360.0,2750466,0.07159139266666666,0.5894668810004777,0.6519876854975505,0.030726583118316834,0.004814991841681834,0.006017509208778966,0.024334516016524168,0.0014414566035854,0.002187697251391467,0.005872176620914934,0.0192992793502577,0.0018176464763527665,0.18099247532935347,0.020641398813040834,0.013098782979411633,0.1428571428571428,0.5,0.125,0.2507055553338919,0.1666666666666666,0.0909090909090909,0.008544997343307067,0.25,0.022731266269822234,0.0034464745167085997,0.1111111111111111,0.1263227513227513,0.004350949969570933,0.0249388076142576,0.18839495376543478,0.011117366368762966,0.08441558441558439,0.024215352618642435,0.026784102534538768
12,2048,0.0001,128,ICEH,2258689.0,2766978,0.26419708,0.5998118486270566,0.65091474592165,0.04216883116561667,0.0011185682326621666,0.011043427967066866,0.0799469753953379,0.0035551457528780668,0.017680637901999467,0.0111057450374377,0.07823434438241987,0.014316146837965433,0.31827474812677,0.039344702949258265,0.10173531549774646,0.16795696157889148,0.705363070820348,0.2587686485623896,0.29353237464962106,0.204100272055359,0.15964223947725323,0.006781897293362434,0.2537773666334559,0.0161513735848872,0.0,0.11173802521886217,0.12439441179120632,0.013000722874572435,0.009208384208384166,0.12106789821490338,0.0,0.07310705003493152,0.0141331064473435,0.013161018643474765
13,2048,0.0001,128,SCARF,2783232.0,2766978,0.20999173666666668,0.6032204026836494,0.6520386734315885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2048,0.0001,128,SUBTAB,2438912.0,2439170,0.16488653333333333,0.6009364728981267,0.6462767779444146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2048,0.0001778279410038,32,CONTROL,,584130,,,0.6426532785379181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2048,0.0001778279410038,32,GMC,4931520.0,2246178,0.102515585,0.5859986060097238,0.6520513558282593,0.017541490889161068,0.0033557046979865667,0.0034814742978397668,0.016940482225967435,0.0,0.0028890565053823,0.004672041798673133,0.025411749584413296,0.0028866884058508006,0.1917376214668445,0.020691749067116634,0.015076569498148966,0.14332546996281453,0.5,0.125,0.26209625946643983,0.1666666666666666,0.0910074773711137,0.0086840712064059,0.25,0.02108248614130963,0.004244957589439167,0.1111111111111111,0.12359877215081146,0.010337589141936934,0.026166390369400567,0.18399010579628347,0.0069007783293497,0.08428344184249692,0.034513878566323396,0.04667606099371663
17,2048,0.0001778279410038,32,ICEH,2246305.0,2278146,0.24046081,0.6048118847170879,0.6542502132411047,0.0318221132181542,0.006657124259817533,0.008254041927748099,0.03677539109194063,0.002313771103224367,0.0012486200803331,0.007417301323743234,0.03880191936044967,0.004126113671583734,0.2829079635444142,0.035292022792022766,0.023879792608188066,0.14438962361461125,0.5870639776931815,0.19164386925831864,0.275060552242922,0.18437372981168595,0.1114269299071794,0.004680526205510167,0.25252285951787196,0.0198561706611242,0.0010957703265395333,0.10835658750964254,0.1263227513227513,0.0054938050870466,0.015844520639917033,0.17787015043547108,0.002252252252252233,0.0844841358969128,0.010751440283321067,0.021309771309771266
18,2048,0.0001778279410038,32,SCARF,2746176.0,2738946,0.18750577000000002,0.610116610416774,0.6532185519426175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2048,0.0001778279410038,32,SUBTAB,2260448.0,2260514,0.21694698999999998,0.5947647700291575,0.6537853673695525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2048,0.0001778279410038,64,CONTROL,,1231746,,,0.645717941829694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2048,0.0001778279410038,64,GMC,4938752.0,2348738,0.08477520833333334,0.5889884762684334,0.6524106909595343,0.03636399326007713,0.0019935468456896335,0.012360569252226469,0.020936523646004734,0.0007238927035388001,0.008463689133317,0.006289784018803733,0.027768773041692733,0.0021636226068631,0.19180869481065235,0.0350106773947017,0.025412589952554965,0.14279261840237445,0.5,0.125,0.2513846938261009,0.1666666666666666,0.0909090909090909,0.0074415306584752665,0.25,0.025515196449619432,0.0019671845758802,0.1111111111111111,0.1263227513227513,0.009131801191861466,0.0244886210380192,0.18797466294015094,0.010343506772078168,0.08441558441558439,0.023442452927955965,0.026728823216499203
22,2048,0.0001778279410038,64,ICEH,2250433.0,2377602,0.25068953,0.6067913615325833,0.6551950460124801,0.03239804967231853,0.002207892851398533,0.0063203028347277,0.07092267001554799,0.0015508309429758335,0.014045209953145133,0.007719113608209534,0.07676843478829574,0.012612989807380433,0.32101334886052196,0.059077228106948404,0.11198466828559621,0.19746591258131574,0.6905673988709836,0.2710309226717902,0.29945519974632023,0.19565840412219115,0.12526878081979453,0.011480461253391567,0.25049612764358514,0.023125246711186667,0.0039395711636514,0.11536446161806808,0.1363594131158763,0.007163363776343766,0.016051078551078533,0.1839688159387787,0.0033936998222712004,0.09355825372798166,0.02963540681918443,0.011550011550011533
23,2048,0.0001778279410038,64,SCARF,2758528.0,2746242,0.22114911,0.6095235316295324,0.6555955075459324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2048,0.0001778279410038,64,SUBTAB,2315840.0,2315970,0.18841443333333333,0.6014620426721785,0.646695262631752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2048,0.0001778279410038,128,CONTROL,,2717442,,,0.64903694522954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2048,0.0001778279410038,128,GMC,4959360.0,2750466,0.07446655466666667,0.5882562752627543,0.6524459901948888,0.0313659074780633,0.002719763258180567,0.007063349462535967,0.020081473187818468,0.0007293946024799334,0.0052949572099756,0.0024177250518683997,0.02879045981280633,0.0041277296515124335,0.18578159670259922,0.026024022768965704,0.02455750432228547,0.1428571428571428,0.5,0.125,0.2508397461981664,0.1666666666666666,0.0909090909090909,0.008212654891551768,0.25,0.016073375209572534,0.0021540277950534334,0.1111111111111111,0.1263227513227513,0.007192731058254967,0.025030525030524997,0.19435225428697878,0.00536343406455136,0.08441558441558439,0.02410520074674907,0.026839352895690866
27,2048,0.0001778279410038,128,ICEH,2258689.0,2766978,0.21733936,0.6036512756711422,0.655063680768365,0.02235913654718807,0.002204344562738167,0.005157736662717367,0.13245607806045567,0.0018539388784194332,0.013085642338518333,0.004382920173371067,0.08736940202309017,0.015446380277836633,0.327131216476878,0.03413284350701087,0.14981629418152867,0.20683877686523958,0.7061360171598277,0.27098626283056343,0.30554608945746303,0.19023737793430162,0.14136295264436985,0.011348107339024534,0.25440857795331756,0.0214758934110388,0.004905754738530633,0.1050828140406083,0.09955069055396441,0.004730273752012866,0.01641744498887353,0.1642712690473817,0.011533982962554333,0.0611021859880278,0.0420353564000756,0.0389107055773722
28,2048,0.0001778279410038,128,SCARF,2783232.0,2766978,0.20815541999999998,0.614158556298049,0.6534500904050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2048,0.0001778279410038,128,SUBTAB,2438912.0,2439170,0.17004349,0.5996204956625224,0.6480402536899926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2048,0.0003162277660168,32,CONTROL,,584130,,,0.6444822838747722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2048,0.0003162277660168,32,GMC,4931520.0,2246178,0.11324469666666666,0.5917582793168231,0.654916566127812,0.009876040905711285,0.0021786492374727667,0.006047716571268499,0.016093229744728033,0.0010799237040915333,0.0,0.0036178598741101998,0.03002776536774687,0.0021452784428296,0.193099171264426,0.023072760546091132,0.021705481104813667,0.14311997102318622,0.5,0.125,0.26205398698645976,0.1666666666666666,0.09110390317853989,0.0032746564312972665,0.25,0.019739050779591732,0.0029881952958876,0.1111111111111111,0.12668882012537488,0.007163363776343766,0.028348037081804032,0.18971088397467048,0.007014157014156967,0.0815096976514299,0.050482413434485264,0.03946674443342273
32,2048,0.0003162277660168,32,ICEH,2246305.0,2278146,0.25809260666666667,0.6104164584825281,0.6541223037161443,0.0296660555006725,0.0021786492374727667,0.007903368179686766,0.025539311280712965,0.0015698069662194666,0.005008033878492233,0.003799441449633,0.05856860592038124,0.0052995568522974336,0.2133859118520538,0.031445049681730834,0.07021795898930847,0.1812010232422211,0.6338014214671707,0.22178990164467163,0.29113525931152406,0.18724316068177008,0.13448422323151354,0.005607876712328767,0.25288172756962085,0.0219464512803613,0.0024702860823262,0.10678669603876727,0.13179446339206463,0.004848548961528966,0.017094017094017033,0.18017645259838203,0.0046485260770974665,0.09505502031524626,0.03151844236465617,0.029818279818279766
33,2048,0.0003162277660168,32,SCARF,2746176.0,2738946,0.22409885333333332,0.6114913151981131,0.653536480832562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2048,0.0003162277660168,32,SUBTAB,2260448.0,2260514,0.18154820000000002,0.5931931969573583,0.6450467003928642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2048,0.0003162277660168,64,CONTROL,,1231746,,,0.6466109547293618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2048,0.0003162277660168,64,GMC,4938752.0,2348738,0.11413632666666666,0.5919122665420113,0.6528050126070533,0.03956384466077383,0.005468770130286933,0.0075193436021138,0.013731840588899667,0.0010909275019737668,0.002908813104086267,0.007471424421316333,0.03548473497261104,0.0021508532329295666,0.20021573852928767,0.030296733824080702,0.026693837659501733,0.1428571428571428,0.5,0.125,0.256342367326351,0.1666666666666666,0.0909090909090909,0.007385762027661933,0.25,0.015327965658892434,0.0029881952958876,0.1111111111111111,0.1263227513227513,0.011933062598195335,0.0230834598707482,0.18760558386620962,0.009294313125119134,0.08441558441558439,0.0228102454758792,0.03666650347823986
37,2048,0.0003162277660168,64,ICEH,2250433.0,2377602,0.2358257433333333,0.6124867560072705,0.6555847116685976,0.022212809970552135,0.006616581976874934,0.005758296588535601,0.11471602341492106,0.0023536422337688333,0.012151765521541265,0.009754932310264267,0.08464321871511182,0.0113803766851059,0.33703352232013245,0.028982633494717067,0.14229701538267028,0.18310197595793068,0.6571002699626559,0.2839342489718921,0.3144174145231898,0.16249750067897858,0.13750581417721494,0.009329710144927533,0.24611516728775948,0.022084171275347703,0.0029681855768812003,0.10973438533421427,0.14692181269311222,0.009596453800674667,0.025030525030525,0.13241793047237269,0.002380952380952367,0.06148678181900053,0.0196705426356589,0.028667128667128634
38,2048,0.0003162277660168,64,SCARF,2758528.0,2746242,0.23797813666666667,0.6181919832025399,0.6534017773756825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2048,0.0003162277660168,64,SUBTAB,2315840.0,2315970,0.16205564000000003,0.6012725502764458,0.6465460904620443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2048,0.0003162277660168,128,CONTROL,,2717442,,,0.6491393033628071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2048,0.0003162277660168,128,GMC,4959360.0,2750466,0.09622424333333333,0.6010616217729973,0.6521717611893699,0.0345241639414063,0.0043933261698834,0.0051506316525135,0.0191686038306131,0.0014442075530559332,0.0027359428654265337,0.0019267822736030666,0.041360476675987835,0.0015287334856081,0.19897092705241706,0.02860341731065653,0.0083777397397249,0.1428571428571428,0.5,0.125,0.25260074927252957,0.1666666666666666,0.0909090909090909,0.008987626534143435,0.25,0.0246250552606663,0.005718736487967234,0.1111111111111111,0.1263227513227513,0.004900442973368933,0.025030525030524997,0.186985405540687,0.0077365630937059,0.08441558441558439,0.02420134701640153,0.0268289529117554
42,2048,0.0003162277660168,128,ICEH,2258689.0,2766978,0.20558137333333334,0.6044059528355813,0.6532475574458535,0.022632124046849167,0.004346653608964367,0.006610174023484798,0.10695699575610858,0.0007475537481821827,0.014387338780895534,0.009313041217979332,0.09681098024920613,0.014566331926642433,0.33046325176958335,0.026215362349301368,0.14790259798208505,0.20229179054220273,0.7773040713444733,0.32705068388628283,0.3267753486121326,0.19967966738756382,0.13523247572054653,0.0062499999999999995,0.2515868792507541,0.023641917757856633,0.0029681855768812003,0.10631428462626073,0.0803791097018824,0.004730273752012866,0.021367521367521333,0.20329984701094114,0.0068854568854568666,0.09404668529507833,0.028091321610890504,0.017903138870880766
43,2048,0.0003162277660168,128,SCARF,2783232.0,2766978,0.19987704333333334,0.615851679903996,0.6518618977556985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2048,0.0003162277660168,128,SUBTAB,2438912.0,2439170,0.16746393666666667,0.604591298235853,0.6493459996998122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2048,0.0005623413251903,32,CONTROL,,584130,,,0.6450374111303167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2048,0.0005623413251903,32,GMC,4931520.0,2246178,0.119930405,0.5945625624474813,0.6554959633400622,0.0102191531918915,0.005501562032873134,0.0081276161081965,0.023113321732140268,0.0010854256030326335,0.005442250832797199,0.003671982971683333,0.034770215929588566,0.0018332032453363333,0.23458334555426508,0.025144817795500235,0.013601407878458732,0.14274326501027845,0.5,0.125,0.2731627561465886,0.1666666666666666,0.09114012437515993,0.007184473782895433,0.25,0.021867654102498534,0.0064294678007052325,0.1111111111111111,0.16220132489088723,0.010175157504378368,0.027453654109547365,0.19269654086488328,0.011533982962554333,0.08382190862505819,0.029617630532043266,0.0297426172018022
47,2048,0.0005623413251903,32,ICEH,2246305.0,2278146,0.23973995,0.6029190328522464,0.6541702735501704,0.025823942088761334,0.0010893246187363666,0.0108070360288176,0.07188581568673323,0.0008105271523673667,0.008703275823013034,0.0056730942992868,0.05588926544577974,0.002248327373730267,0.35380057766662304,0.03460509224048736,0.045599492786625895,0.17358994368776984,0.6362584025745727,0.2618828661238014,0.28632124233007816,0.17308099904653537,0.12264639757158534,0.0091973562305605,0.25357718573441707,0.014587615343033267,0.0025789102712179333,0.11323923696889175,0.08872111265710048,0.004730273752012866,0.03392878050412293,0.20517333377218863,0.004535147392290233,0.09940534286540881,0.02441860465116277,0.026815276815276765
48,2048,0.0005623413251903,32,SCARF,2746176.0,2738946,0.23272159333333334,0.6066917353203354,0.6550414276255797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2048,0.0005623413251903,32,SUBTAB,2260448.0,2260514,0.19383230666666665,0.6046475385421637,0.6448382923135355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2048,0.0005623413251903,64,CONTROL,,1231746,,,0.6455108455405089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2048,0.0005623413251903,64,GMC,4938752.0,2348738,0.10654008333333333,0.5989961317482814,0.655440479973277,0.02256966738600613,0.0032936691814745337,0.0087183843694999,0.027884084635878534,0.0018061539048253668,0.0043457596047270335,0.005672100625662968,0.05327653276209356,0.0032984889042120998,0.21104450579857348,0.033757641050305494,0.005351821443775433,0.1428571428571428,0.5,0.125,0.2658889979134896,0.1666666666666666,0.09110815189039285,0.0091973562305605,0.25,0.020270425203093568,0.003615775968061333,0.1111111111111111,0.1263227513227513,0.004730273752012866,0.02285209810477003,0.19009939009794188,0.008842005270576667,0.08441558441558439,0.017069880510682135,0.020747770961245367
52,2048,0.0005623413251903,64,ICEH,2250433.0,2377602,0.31213449666666665,0.6093338454804741,0.6558359541757203,0.013898745325071467,0.002175100948812367,0.004831171559103067,0.08474493049790832,0.001461826071894716,0.005045662374872,0.0126937112405933,0.0862423820015595,0.0133783211422841,0.4140392393050086,0.03812000734021947,0.11467148113071125,0.1872760267220367,0.7438611961337123,0.321646003580852,0.32089084068388773,0.20558817308492325,0.13131389426892104,0.0136961485010919,0.2478319357128507,0.013919387319451798,0.0044474755177096,0.1047722714096651,0.1255824830490477,0.0035904974317383,0.02148057703613253,0.17547253095517942,0.0069007783293497,0.08456092783513326,0.024215352618642435,0.014055080721747366
53,2048,0.0005623413251903,64,SCARF,2758528.0,2746242,0.20334019333333334,0.6063653988666102,0.6515231859581512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2048,0.0005623413251903,64,SUBTAB,2315840.0,2315970,0.16457408666666667,0.6022135439038291,0.6476753984632486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2048,0.0005623413251903,128,CONTROL,,2717442,,,0.6483801909123114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2048,0.0005623413251903,128,GMC,4959360.0,2750466,0.11650970666666667,0.5991192776508277,0.6537127900687784,0.0303777148206727,0.002175100948812367,0.006221752513538133,0.021524024708839934,0.0010854256030326335,0.002222617354196267,0.005544642147713267,0.06353953168802533,0.0028994577797843667,0.21654362862288168,0.030236267247162166,0.023259594658681066,0.1428571428571428,0.5,0.125,0.25624930373729954,0.1666666666666666,0.09101770392092971,0.0010416666666666667,0.25,0.0229520378368343,0.002784209473172667,0.1111111111111111,0.1263227513227513,0.008403684912525466,0.025030525030524997,0.18840136661758677,0.0052705766991480996,0.08441558441558439,0.024215352618642435,0.0352287383537383
57,2048,0.0005623413251903,128,ICEH,2258689.0,2766978,0.32317724,0.6078114954992662,0.6518660377243067,0.042543441901384704,0.002171552660152,0.004831171559103067,0.13542147778277663,0.0013216621593874333,0.014227396338919068,0.009033525839900301,0.08980843754615232,0.013716216377353735,0.3298955286610531,0.04449171529219626,0.1423369084160547,0.21401240273430408,0.7006212559944114,0.285348671390904,0.3276825511112509,0.244360902387991,0.1640889796186645,0.0091973562305605,0.25484355955391597,0.0276579175878081,0.0029533778697658,0.09797001697306462,0.12750460466410096,0.011893637528356633,0.01609105180533747,0.208953601386242,0.0046332046332046,0.0734098987070152,0.0310709727736812,0.026815276815276765
58,2048,0.0005623413251903,128,SCARF,2783232.0,2766978,0.25936238333333334,0.6154547692969426,0.6504296959577467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2048,0.0005623413251903,128,SUBTAB,2438912.0,2439170,0.16963678000000001,0.6026340909989952,0.6511051604700684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2048,0.001,32,CONTROL,,584130,,,0.6430613560031685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2048,0.001,32,GMC,4931520.0,2246178,0.15324849,0.6026890904204755,0.6530740788031544,0.0185114235242619,0.0054980137442127335,0.010207515645124567,0.019854127432831867,0.0010854256030326335,0.002187697251391467,0.003799441449633,0.048006550285722066,0.0014589009719089333,0.22039935245360467,0.0235080746789923,0.026774776697568267,0.1444103055022495,0.5,0.125,0.2885254540989669,0.1666666666666666,0.09263062739015804,0.0055741678247634005,0.24947254375708336,0.021938255455104902,0.0039543788707667995,0.1111111111111111,0.12534548164073891,0.0119942816507399,0.036857016004253666,0.18832595276515607,0.0069007783293497,0.08431458774133538,0.022842460330840766,0.023711874853599966
62,2048,0.001,32,ICEH,2246305.0,2278146,0.32917855333333335,0.6126134176219625,0.6550427742708467,0.03925167966815543,0.004379445511550534,0.0070963243532793,0.07980347027674073,0.0010909275019737668,0.003936956599503699,0.004982919938330999,0.06437426316513553,0.005506085468804067,0.23739970056434237,0.04169004550906671,0.0413041140496097,0.18508475989031747,0.6962500806087574,0.2124452711524373,0.29413980802747103,0.17997910361723587,0.1350387554277117,0.006914251207729466,0.24803814509696862,0.015271709846608602,0.002898550724637667,0.11361921255697273,0.1302537926508666,0.0024330900243309,0.015364265364265333,0.1896360213945634,0.0097750812036526,0.08565084478773316,0.0046511627906976665,0.0328658328658328
63,2048,0.001,32,SCARF,2746176.0,2738946,0.23252688,0.6151749388030465,0.6520117925331594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2048,0.001,32,SUBTAB,2260448.0,2260514,0.16046048999999998,0.6013114051738957,0.6484770014899283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2048,0.001,64,CONTROL,,1231746,,,0.6452936871386417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2048,0.001,64,GMC,4938752.0,2348738,0.16587767333333334,0.6014276382296256,0.6514436226312061,0.02567404169091497,0.002204344562738167,0.0100890237682418,0.0276840199367689,0.0007238927035388001,0.002222617354196267,0.005544642147713267,0.06407371892311677,0.0028994577797843667,0.2280914790958255,0.045259084609499005,0.018326456544809567,0.14311179017061368,0.5,0.125,0.27496037427467973,0.1666666666666666,0.09142029134166867,0.0092398174264345,0.25,0.019438144305899335,0.0034538783702663003,0.1111111111111111,0.1261940165787294,0.009633080617364767,0.0222818590905399,0.18698158090738437,0.0022927385257792035,0.08441558441558439,0.023550195262762034,0.026188079731050463
67,2048,0.001,64,ICEH,2250433.0,2377602,0.24884946,0.6082192503247391,0.6544135443648176,0.027149655257137865,0.0032608772788883674,0.008480806595599398,0.0761613443703754,0.0014525819875572336,0.006343289467121333,0.006745039127873967,0.0809463430272437,0.010421783028821067,0.3393070816371579,0.0280387431433537,0.13269327035229453,0.17299412602814798,0.6879963947125444,0.3037018295438567,0.31345915329190244,0.18709813891172156,0.15714730336002444,0.009329710144927533,0.25624716988435237,0.0240871240073478,0.0019871942948866002,0.11963567129943146,0.11523363498366716,0.0070627196539605,0.017094017094017068,0.1691987013709292,0.0069160997732425995,0.08560262061826424,0.03254868595197577,0.009259259259259233
68,2048,0.001,64,SCARF,2758528.0,2746242,0.20015084333333333,0.6075683450374144,0.6504756967669727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2048,0.001,64,SUBTAB,2315840.0,2315970,0.16615774333333333,0.6028436162408699,0.6472841220955239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2048,0.001,128,CONTROL,,2717442,,,0.6481800786866548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2048,0.001,128,GMC,4959360.0,2750466,0.20143133,0.6034238910930952,0.6527362399219263,0.029799041143836764,0.002175100948812367,0.008095852442634768,0.07244375311298583,0.0014469585025265002,0.004410314605587767,0.007471424421316333,0.07628822822471223,0.0,0.22526603304184803,0.025800379588511068,0.04026090321535953,0.1428571428571428,0.5,0.125,0.26579056444803867,0.1666666666666666,0.09104554713963868,0.006810422255716934,0.25,0.018754830078437635,0.0019523768687648001,0.1111111111111111,0.11823993008596889,0.002703533855734767,0.024988529015788602,0.18810036667418004,0.0053692759000021325,0.08441558441558439,0.03039049289319683,0.0265626684376684
72,2048,0.001,128,ICEH,2258689.0,2766978,0.25583097,0.6084278220853035,0.6511213166712317,0.028645026835918935,0.003297217470134933,0.009662343118206134,0.12061989474975243,0.0010830881058376668,0.007010960262851866,0.006369000277191267,0.09364413862684373,0.010309369239460934,0.3135642470870275,0.0309774314269361,0.16810874335944784,0.22081693268434233,0.72195989401987,0.3166463244191193,0.3174305536525778,0.18613739454259315,0.15956590476551924,0.0046985639600291,0.25453761061629937,0.016380896084203966,0.0009661835748792,0.11413495736056867,0.14269787130819697,0.0131516890581473,0.0364265364265364,0.16037808377796645,0.0011337868480725333,0.0723473350242171,0.03196729060313857,0.0
73,2048,0.001,128,SCARF,2783232.0,2766978,0.22338084333333333,0.6087482787090984,0.6540777432562348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2048,0.001,128,SUBTAB,2438912.0,2439170,0.18165945666666664,0.6030736994354243,0.6455415064202364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2048,0.0017782794100389,32,CONTROL,,584130,,,0.6492482178910718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
