,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se
10,1024,0.0001,64,ICEH,594625.0,729921,0.35502836,6.1678634e-08,3.4237348e-07,74901.8828125,745.0997314453125,0.3935393095016479,0.0150700854137539,0.0552125312387943,5.231823921203613,64.4216537475586,306.5897521972656,0.0013825726928189,7.628632068634033,4.710826033260673e-05,8.731624984648079e-05,6.386610039044172e-05,0.0001056182445609,3.2139603717951104e-05,4.6216529881348833e-05,0.0001534045732114,9.39629680942744e-05,0.0002869458985514,4.372934927232564e-05,5.939031689194962e-05,5.423077163868584e-05,0.0001697464467724,0.0002383703977102,1.3866099834558554e-05,6.552707418450154e-06,2.255840263387654e-05,1.2450145732145756e-05,1.237607102666516e-05,2.436182512610685e-05,8.72364853421459e-06,0.0122507130727171,0.0002199259470216
11,1024,0.0001,64,MCN,148032.0,276801,0.5134579,1.0374599e-07,3.2927263e-05,74178.0625,996.6923217773438,0.3986746072769165,0.0989971458911895,0.2309942841529846,1.496410250663757,52.464385986328125,106.70940399169922,0.0014530399348586,1.581851840019226,0.0002475156798027,0.0001949601282831,0.0001211111157317,0.0004641880805138,0.0001001823329715,0.0001362535695079,0.0006668975111097,0.0003222849336452,0.000697182433214,0.0001364216586807,0.0005020427634008,0.0006809516344219,0.0008600257569923,0.0002174928958993,1.4481483958661556e-05,4.4871803766000085e-06,1.4521367120323704e-05,4.757835995405912e-06,9.678064088802785e-06,4.623932454705937e-06,6.259259862417821e-06,0.249259278178215,0.0001164017085102
12,1024,0.0001,64,SCARF,280896.0,276801,0.6491646,1.4203664e-07,6.066205e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1024,0.0001,64,SUBTAB,203072.0,276801,0.51468027,1.0380822e-07,4.959711e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1024,0.0001,128,CLIP,553345.0,1094273,0.5320962,1.217935e-07,1.6479824e-05,65936.3984375,3014.0654296875,0.3677752017974853,0.0122464392334222,0.2698296308517456,5.003618240356445,32.90883255004883,398.2108154296875,0.0005101196584291,11.655668258666992,1.851281922427006e-05,1.4817663213761987e-05,5.276353022054536e-06,9.002846468320058e-07,9.202276487485506e-07,1.512820745119825e-06,4.156695013080025e-06,1.9401709323574323e-06,1.746438556438079e-06,1.954415665750276e-06,1.1680909892675118e-06,2.532763573981356e-06,2.726495495153358e-06,4.66666597276344e-06,8.643875844427384e-06,8.903134585125372e-06,1.6535612303414382e-05,1.5629633708158508e-05,1.538746801088564e-05,3.525641659507528e-05,5.247864010016201e-06,0.0072934469208121,4.447294031706406e-06
15,1024,0.0001,128,CONTROL,,1094273,,,6.328641e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1024,0.0001,128,GMC,1680512.0,1127297,0.50769687,9.008875e-08,2.099392e-06,70021.609375,609.9943237304688,0.0906729325652122,0.0127752143889665,0.0883424580097198,0.9045013785362244,15.951566696166992,80.79772186279297,0.0002701937337405,1.1909972429275513,9.715955093270168e-05,0.0002808347635436,0.000260418804828,0.0002367208071518,0.0002956040261778,0.0002843789407052,0.0002011424512602,0.0001888148253783,0.0003184074303135,0.0004027692193631,0.0001691339130047,0.0002022307890001,0.0003481880994513,0.0001859259209595,9.441596375836523e-06,5.686609711119672e-06,9.746438990987372e-06,9.50712365010986e-06,1.1623933460214175e-05,1.5039887330203784e-05,6.4216528699034825e-06,0.0310541298240423,0.0001907037076307
17,1024,0.0001,128,ICEH,602881.0,1143809,0.35882625,6.368829e-08,2.894808e-07,74007.6640625,782.7692260742188,0.1117914393544197,0.0029042738024145,0.0511823371052742,1.0401993989944458,64.69230651855469,100.23646545410156,0.0012753589544445,1.1843304634094238,0.0005988860502839,0.0005282280035316,0.0003743162669707,0.0004339316510595,0.0004456524329725,0.000375455856556,0.0004371225368231,0.0004885356756858,0.0005277237505652,0.000518774962984,0.0005990114877931,0.0004607293813023,0.0005162166198715,0.0005490200128406,1.1267808986303862e-05,7.011395609879401e-06,2.0883189790765755e-05,1.0569802725513e-05,1.177778085548198e-05,2.283760841237381e-05,6.358975042530801e-06,0.0387749299407005,0.0005433391197584
18,1024,0.0001,128,MCN,566400.0,1094273,0.52579534,1.0963179e-07,2.2525157e-05,74584.5859375,951.08544921875,0.2258866429328918,0.0780860409140586,0.1362034082412719,10.019543647766112,58.58974456787109,105.59544372558594,0.0014693189878016,8.411253929138184,0.000638319121208,0.0002526752068661,0.0001144102425314,0.0006156553281471,0.0010462935315445,0.0007305527105927,8.098292164504528e-05,0.0006325783906504,0.0001038091213558,0.0012037322157993,0.0012065898627042,0.0004061253857798,0.0002156837726943,0.001208943198435,1.1267808986303862e-05,6.253561878111213e-06,1.3324787687452044e-05,1.5321940736612305e-05,9.746440809976775e-06,2.0487181245698597e-05,8.125356544042006e-06,0.0691168010234832,0.0006234815809875
19,1024,0.0001,128,SCARF,1110656.0,1094273,0.4363403,9.471898e-08,0.00013678614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1024,0.0001,128,SUBTAB,799360.0,1094273,0.5132879,1.02562595e-07,4.1003266e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1024,0.0002,32,CLIP,36961.0,70817,0.56526977,1.10564585e-07,4.0659645e-05,67735.5078125,3587.95166015625,0.4351518452167511,0.0073965811170637,0.0676598325371742,2.717549562454224,68.40740966796875,116.2706527709961,0.0010720827849581,3.1225926876068115,8.884901035344228e-05,0.0012118149315938,9.6461531938985e-05,0.0012123761698603,0.0012123761698603,0.0007263533188961,0.0002947664179373,0.0002106381871271,0.0011063362471759,8.540740964235738e-05,0.0012065898627042,0.0001192564159282,0.0012062621535733,0.0003082706825807,5.079773018223932e-06,4.472935870580841e-06,1.4002848729433026e-05,1.5304847693187185e-05,5.096866971143754e-06,4.806268407264724e-06,4.421653557074023e-06,0.0455840416252613,0.0007187693263404
22,1024,0.0002,32,CONTROL,,70817,,,2.40754e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1024,0.0002,32,GMC,1668128.0,607841,0.38021776,6.3041455e-08,1.4473434e-06,69730.2890625,641.11962890625,0.1047336086630821,0.0103977210819721,0.085501991212368,0.9052706360816956,14.43019962310791,92.4843292236328,0.0001384900388075,1.1752136945724487,7.014244147285353e-06,1.3857549674867188e-05,1.1045582141377965e-05,4.321652522776276e-05,4.161253309575841e-05,1.7678063159110025e-05,1.786039865692146e-05,1.676353349466808e-05,1.8418804756947796e-05,1.170085306512192e-05,1.830199653340969e-05,1.837891795730684e-05,2.9931627068435773e-05,2.0051284082001075e-05,1.1239317245781422e-05,6.156695690151537e-06,1.1985755008936394e-05,8.381767656828742e-06,8.233618245867547e-06,1.5840456399018876e-05,6.113960353104631e-06,0.0235327649861574,2.118518568750005e-05
24,1024,0.0002,32,ICEH,590497.0,624353,0.4718181,5.962107e-08,5.004939e-07,74068.03125,683.612548828125,0.4519828855991363,0.0322757810354232,0.0795168057084083,2.6838748455047607,61.54985809326172,528.4815063476562,0.0013470114208757,11.517292976379396,9.549856258672662e-06,9.672364285506774e-06,7.367520538537064e-06,8.390313269046601e-06,7.749286851321813e-06,9.83190784609178e-06,7.316239134524949e-06,9.544159183860756e-06,9.518518709228374e-06,7.370369985437719e-06,8.153847375069745e-06,6.883190962980734e-06,5.957265329925576e-06,6.897435923747253e-06,1.0652423952706158e-05,6.638176728301914e-06,1.046438865159871e-05,9.98005907604238e-06,9.64387618296314e-06,1.779772173904348e-05,7.125356660253601e-06,0.0078062685206532,6.877492069179425e-06
25,1024,0.0002,32,MCN,40224.0,70817,0.55233353,1.07154655e-07,4.5055047e-05,81050.5078125,864.629638671875,0.4084948599338531,0.1519490033388137,0.4896071255207062,1.3858404159545898,106.17093658447266,113.21937561035156,0.0015042591840028,2.161994218826294,0.0002455299254506,0.0005335925961844,0.0001273333327844,0.0001991111057577,0.0003845812170766,9.708545985631643e-05,0.0005551367648877,0.0003864330356009,0.0008340712520293,0.0009596296586096,0.0001204814834636,0.000508461613208,0.0006362365093082,0.0007240598788484,5.182337190490216e-06,6.438746368075954e-06,5.00854821439134e-06,1.395441904605832e-05,9.370372026751284e-06,2.0988605683669448e-05,7.840457328711636e-06,0.0804273560643196,0.0012051454978063
26,1024,0.0002,32,SCARF,71840.0,70817,0.4481201,1.2081878e-07,5.4007385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1024,0.0002,32,SUBTAB,52384.0,70817,0.5127066,1.1452204e-07,0.00010565697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1024,0.0002,64,CLIP,141505.0,276801,0.5298114,1.1270422e-07,1.7173053e-05,122681.84375,689.284912109375,0.4748936891555786,0.0434589721262455,0.4027586579322815,3.93774938583374,54.70940017700195,898.1994018554688,0.0008025498827919,8.194045066833496,1.8518513797971536e-06,2.6467234874871792e-06,5.423077163868584e-05,1.0313391385352588e-06,4.287749106879346e-06,6.182336278470757e-07,8.176639312296174e-07,6.011398454575101e-07,8.148148822328949e-07,1.6524212469448685e-06,7.008545708231395e-07,1.675213638918649e-06,1.760684199325624e-06,5.148147465661168e-06,1.3455843145493418e-05,8.603989044786431e-06,2.437321563775185e-05,4.997151791030774e-06,1.1831910342152696e-05,3.484615808702074e-05,4.364673259260599e-06,0.0059544155374169,7.886040839366615e-05
29,1024,0.0002,64,CONTROL,,276801,,,3.793227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1024,0.0002,64,GMC,1672256.0,713409,0.404364,5.63112e-08,8.8348105e-07,70103.3984375,633.697998046875,0.090493731200695,0.0121094016358256,0.0805262178182601,0.8828490376472473,15.418803215026855,78.81766510009766,0.0001331595412921,1.1655555963516235,1.8937322238343768e-05,2.2595442715100944e-05,1.3096867405693048e-05,1.572649671288673e-05,1.9418803276494145e-05,1.2447293556760997e-05,1.403418991685612e-05,4.82193790958263e-05,1.622507261345163e-05,0.0001426410453859,1.2472936759877484e-05,6.81396049913019e-05,1.21025659609586e-05,1.2561254152387846e-05,9.045585102285258e-06,6.085469976824243e-06,1.2529915693448856e-05,8.985756721813232e-06,8.72364853421459e-06,1.8641027054400183e-05,6.509971171908546e-06,0.0295726470649242,1.0136753189726733e-05
31,1024,0.0002,64,ICEH,594625.0,729921,0.49006417,5.6859708e-08,1.0400279e-06,73579.8828125,1003.0541381835938,0.4860549569129944,0.0438230708241462,0.1694336086511612,4.802592277526856,59.951568603515625,610.1282348632812,0.0011866439599543,11.531452178955078,2.4478635168634355e-05,2.608262002468109e-05,2.0236469936207868e-05,2.5424500563531183e-05,1.400569817633368e-05,3.322791963000782e-05,1.3239317922852932e-05,3.480057421256788e-05,2.29430224862881e-05,4.31652479164768e-05,1.4561254829459358e-05,3.246153937652707e-05,2.2139603970572352e-05,1.2028493074467406e-05,9.626781320548616e-06,6.296296305663418e-06,1.318518570769811e-05,7.390313840005547e-06,7.541311788372695e-06,1.6000001778593287e-05,6.173789188324008e-06,0.0094871800392866,3.428490526857786e-05
32,1024,0.0002,64,MCN,148032.0,276801,0.5222384,9.831149e-08,1.5858908e-05,74551.9296875,1254.233642578125,0.344853013753891,0.1791957169771194,0.1669430136680603,6.89296293258667,39.41310501098633,115.42735290527344,0.0011203846661373,1.2699999809265137,0.0007328491192311,7.063247903715819e-05,0.0006777607486583,0.0002273504505865,0.0001724729372654,0.0006633077282458,0.0006271709571592,0.000186854696949,9.6977200882975e-05,0.0002373276511207,0.0012046752963215,0.0004154786875005,0.0001043219454004,0.0002269316464662,5.079773018223932e-06,8.817665730020963e-06,2.437321563775185e-05,1.5663821613998152e-05,1.3233619938546326e-05,1.7660970115684904e-05,7.669515980524011e-06,0.0434472933411598,0.0002743362274486
33,1024,0.0002,64,SCARF,280896.0,276801,0.4054736,1.3290386e-07,5.207908e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0002,64,SUBTAB,203072.0,276801,0.5176797,9.902086e-08,2.3242354e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0002,128,CLIP,553345.0,1094273,0.5448783,1.2422356e-07,2.597331e-05,308761.40625,703.9287719726562,0.3816327452659607,0.0057834754697978,0.4291224479675293,0.8262393474578857,49.039886474609375,406.8233642578125,0.0009878518758341,2.764899969100952,1.6934473023866303e-05,1.6239314390986692e-06,1.6837603880048846e-06,2.971509957205853e-06,2.760683628366678e-06,0.0001346980134258,1.0683761502150446e-06,2.051281853709952e-06,7.378918667200196e-07,1.3561253808802576e-06,1.8518521756050177e-06,1.1623933460214175e-06,1.732193823045236e-06,8.689460173627594e-07,1.5267809430952184e-05,5.786324436485302e-06,2.437321563775185e-05,1.4809119420533534e-05,1.5447296391357668e-05,3.197436308255419e-05,7.783475666656159e-06,0.0081766378134489,2.04558409677702e-06
36,1024,0.0002,128,CONTROL,,1094273,,,5.2260373e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1024,0.0002,128,GMC,1680512.0,1127297,0.43378755,5.4373235e-08,2.6788332e-06,72828.1640625,607.7948608398438,0.0912233665585517,0.0128236468881368,0.083500288426876,0.9033618569374084,15.868946075439451,84.08831787109375,0.0001201054183184,1.1846723556518557,0.0001887663820525,5.2396015234990045e-05,0.0002298860345035,6.17122495896183e-05,7.7415956184268e-05,0.0001121709501603,3.013675450347364e-05,0.0001393475977238,6.951567047508433e-05,0.0001364102645311,0.000158333350555,0.0001066752301994,8.922792767407373e-05,5.108546974952333e-05,8.811966836219653e-06,6.025641141604865e-06,1.3478633263730444e-05,9.985757060348988e-06,8.358975719602313e-06,1.8757835277938284e-05,6.507123089249944e-06,0.0310541298240423,0.0001062678129528
38,1024,0.0002,128,ICEH,602881.0,1143809,0.41251084,5.7436147e-08,4.6392395e-07,73808.8984375,765.0797729492188,0.4463278949260711,0.0460831895470619,0.1515199244022369,6.644102573394775,62.07977294921875,660.8660888671875,0.0013904472580179,14.195357322692873,4.914815872325562e-05,4.411111513036303e-05,2.000284985115286e-05,3.5484335967339575e-05,3.58888937626034e-05,3.415669925743714e-05,1.5279203580575995e-05,3.8333339034579694e-05,1.7339032638119534e-05,2.7344731279299594e-05,2.538746593927499e-05,5.022792538511567e-05,3.693447433761321e-05,3.3740743674570695e-05,1.153276662080316e-05,6.652421234321082e-06,1.5817664461792447e-05,1.2344730748736764e-05,1.0216525879513938e-05,2.212820618296973e-05,6.95726475896663e-06,0.0117948725819587,3.044444747501984e-05
39,1024,0.0002,128,MCN,566400.0,1094273,0.52024823,1.0429148e-07,4.6005607e-05,74568.28125,2904.34765625,0.4494199454784393,0.0627595409750938,0.2007336318492889,4.602449893951416,21.96581268310547,166.41595458984375,0.0012827123282477,1.5060969591140747,0.0004439487238414,0.000885626883246,0.0003893846587743,0.0007720115245319,0.0006351454067043,8.350711868843064e-05,0.0005637692520394,0.0001065612595994,0.0008371625444851,0.0001205014268634,0.0005943504511378,0.0001651937345741,0.00011558119877,0.000229501441936,1.0823364391399082e-05,4.558405635179952e-06,1.4452990399149712e-05,1.5014247765066102e-05,5.096866971143754e-06,5.347579190129181e-06,6.401709924830357e-06,0.0618803463876247,0.0011139516718685
40,1024,0.0002,128,SCARF,1110656.0,1094273,0.51404965,1.14268886e-07,4.182996e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0002,128,SUBTAB,799360.0,1094273,0.51148725,9.6979846e-08,5.916228e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1024,0.0003,32,CLIP,36961.0,70817,0.5175268,1.0353367e-07,3.532648e-05,105519.1796875,636.0655517578125,0.5668133497238159,0.0054430202580988,0.0551717989146709,1.1153277158737185,58.98005676269531,203.8034210205078,0.0009782848646864,21.30122375488281,3.3874639484565705e-06,0.0001272792142117,0.0001737606944516,0.0001232478825841,0.0001257720869034,9.472080273553728e-05,9.014530951390044e-05,0.0001277435949305,0.0001154786368715,2.615385028548189e-06,9.520513413008302e-05,8.558690024074167e-05,0.0001345698110526,0.0001179401879198,5.079773018223932e-06,6.977208613534458e-06,2.437321563775185e-05,1.5370373148471117e-05,1.354131381958723e-05,1.624786455067806e-05,6.87179544911487e-06,0.0042735049501061,4.618233560904628e-06
43,1024,0.0003,32,CONTROL,,70817,,,1.25332745e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1024,0.0003,32,GMC,1668128.0,607841,0.54680866,6.035754e-08,2.5528886e-06,71099.6796875,649.5156860351562,0.1547498553991317,0.0099817663431167,0.0915908813476562,0.9166097044944764,14.381766319274902,106.34757995605467,0.0001422250643372,1.1766667366027832,2.019658131757751e-05,2.2284899387159385e-05,1.8663818991626613e-05,2.122507248714101e-05,1.9364671970834024e-05,2.0914529159199446e-05,2.0202278392389417e-05,2.0772080461028963e-05,2.0672365280915983e-05,2.2131054720375687e-05,2.302849134139251e-05,5.245015472610248e-06,1.815669565985445e-05,2.434757880109828e-05,9.91168235486839e-06,6.746438430127455e-06,1.4376068975252563e-05,1.0205129910900723e-05,1.0082621884066612e-05,1.993447403947357e-05,6.980057150940411e-06,0.0186894573271274,1.9968661945313212e-05
45,1024,0.0003,32,ICEH,590497.0,624353,0.4552136,6.054284e-08,1.01576155e-07,73874.4453125,717.8575439453125,0.2694222331047058,0.0059874639846384,0.0832877606153488,0.9470086097717284,60.35897445678711,105.27920532226562,0.0009453020757064,1.1921367645263672,4.169231397099793e-05,1.960683948709629e-05,3.240170917706564e-05,6.56467309454456e-05,5.3293450037017465e-05,2.2849004380987022e-05,3.537322118063457e-05,5.63076973776333e-05,5.682336995960213e-05,6.226780533324927e-05,2.2581198209081776e-05,4.350712333689444e-05,3.529060268192552e-05,2.1931627998128533e-05,1.2054133549099788e-05,6.384615517163184e-06,1.9811963284155357e-05,1.5116812392079735e-05,1.3068379303149412e-05,2.8592596208909526e-05,7.498575996578438e-06,0.0283475741744041,1.588604209246114e-05
46,1024,0.0003,32,MCN,40224.0,70817,0.52461284,9.821603e-08,2.8217039e-05,74317.6953125,720.5099487304688,0.3034159243106842,0.2145461440086364,0.3061310350894928,4.323219299316406,64.97721099853516,100.17378997802734,0.0013409232487902,1.5107122659683228,0.0001118233631132,0.0010943106608465,0.0001108205105992,0.0002603760804049,0.0006629060371778,0.0005769145791418,0.0005268974346108,0.0002583504247013,0.0001036780522554,0.0001225014275405,0.0006623846129514,0.0002564644091762,0.0001500512735219,0.0005688604433089,1.246438841917552e-05,7.108262707333779e-06,1.3803418369207066e-05,9.92022887658095e-06,9.9173812486697e-06,2.185470293625258e-05,5.974359282845398e-06,0.3568661212921142,0.0007232023635879
47,1024,0.0003,32,SCARF,71840.0,70817,0.41184375,1.3022341e-07,0.0001199278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1024,0.0003,32,SUBTAB,52384.0,70817,0.5142333,9.885153e-08,8.9874906e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1024,0.0003,64,CLIP,141505.0,276801,0.5387189,1.0874164e-07,2.5256926e-05,76897.9921875,909.646728515625,0.4885672032833099,0.0895871743559837,0.6415846347808838,0.7207977175712585,36.769229888916016,373.0769348144531,0.0009047237108461,31.650341033935547,2.393162048974773e-06,1.4814810356256205e-06,6.866094395263644e-07,7.663817314096377e-07,1.9202279872843064e-06,1.5213674942060609e-06,7.894587179180235e-05,1.247862883246853e-06,1.874643771770934e-06,8.37606592085649e-07,2.384615072514862e-06,2.5612537228880683e-06,1.396011384713347e-06,1.1253564480284697e-06,1.0549859325692523e-05,9.01709518075222e-06,1.192877516587032e-05,1.5629633708158508e-05,1.5490031728404574e-05,3.425926479394548e-05,9.00854774954496e-06,0.0050427350215613,2.076923692584387e-06
50,1024,0.0003,64,CONTROL,,276801,,,2.22839e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1024,0.0003,64,GMC,1672256.0,713409,0.41554394,6.076713e-08,2.124001e-06,71880.6875,745.0455932617188,0.1250917315483093,0.0107230767607688,0.0755356103181839,0.9647293090820312,15.868946075439451,111.22222137451172,0.0001788005756679,1.17749285697937,2.264387694594916e-05,1.6783476894488558e-05,1.2031339792883957e-05,1.817378870327957e-05,1.8529915905673988e-05,1.0945868780254386e-05,1.8364673451287672e-05,7.49857690607314e-06,1.1535613339219708e-05,1.2196582247270271e-05,2.135897557309363e-05,6.837607998022577e-06,1.1125356650154572e-05,1.897151014418341e-05,6.84900305714109e-06,5.347579190129181e-06,8.689458809385542e-06,7.219373856059974e-06,7.21652486390667e-06,1.0430201655253768e-05,5.464387413667282e-06,0.0193447284400463,7.64672313380288e-06
52,1024,0.0003,64,ICEH,594625.0,729921,0.47552928,5.7391816e-08,2.1965764e-06,74765.4921875,975.4273681640624,0.323000818490982,0.0248085465282201,0.079413391649723,5.574843883514404,62.13105392456055,346.6581115722656,0.0014246068894863,7.622792243957519,2.8686610676231797e-05,1.5578349120914936e-05,6.360114639392123e-05,1.1752136742870787e-05,1.1356125469319522e-05,1.2150998372817412e-05,1.55868983711116e-05,2.7239317205385305e-05,1.0102564374392388e-05,1.4014246517035645e-05,1.2515671187429687e-05,7.498575541831087e-06,8.643874934932683e-06,6.566952379216673e-06,1.1008548426616471e-05,7.150997134885984e-06,1.4925925825082231e-05,8.9629638750921e-06,8.746439561946318e-06,1.600285031599924e-05,5.603988938673865e-06,0.0049572652205824,9.102564945351332e-06
