,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,oz1,oz2,oz3,oz4,oz5,oz6,oz9,oz10,oz11,oz12,oz13,oz31,oz83,oz87,oz124,oz125,oz126,oz127,oz128,oz131,oz133,oz149,oz150,oz151,oz165,oz171,oz172,oz173,oz175,oz176,oz177,oz178,oz181,oz183,oz185,oz197,oz246,oz247,oz248,oz249,oz250,oz251
26,1024,0.0002,64,GMC,2121536.0,901185,0.37225765,0.00085473515,0.0007623977,0.0006878799176774,0.0030218618921935,8.32683053886285e-06,0.0011131745995953,0.0107036530971527,0.0054112644866108,0.0097286319360136,0.0035073750186711,0.0040269969031214,0.0060822968371212,0.0174213238060474,0.0033095008693635,0.0020500365644693,0.0014130435883998,0.0078140199184417,0.0102686500176787,0.0087839048355817,0.0061385142616927,0.0035069258883595,0.0072103487327694,0.0050143767148256,0.0059391940012574,0.0053988490253686,0.0117076924070715,0.0102587174624204,0.0058921538293361,0.0131784165278077,0.0046478519216179,0.0129924425855278,0.0048871506005525,0.0059419623576104,0.0076318541541695,0.0022364032920449,0.0107721015810966,0.0041166697628796,0.0089763784781098,0.0265902858227491,0.006728442851454,0.0426961332559585,0.0093915211036801,0.0102741168811917,0.0079886373132467
27,1024,0.0002,64,ICEH,745537.0,917697,0.37038934,0.0008357718,0.0007768791,0.0018174854340031,0.0025540159549564,1.2156640877947211e-05,0.0018607571255415,0.0761104300618171,0.0615294016897678,0.1052464097738266,0.0660874396562576,0.0877052918076515,0.0016868704697117,0.0620508827269077,0.1367867141962051,0.0550382919609546,0.0331507474184036,0.0369003862142562,0.0644125565886497,0.0237370580434799,0.0535534061491489,0.0590181909501552,0.2958548963069916,0.0895987078547477,0.001998869003728,0.0204752404242753,0.0850244238972663,0.0580652467906475,0.0737879648804664,0.0637209713459014,0.1673228591680526,0.0368808023631572,0.1230572834610939,0.0767838060855865,0.5534073114395142,0.0438762120902538,0.0576568283140659,0.0752484202384948,0.1470528841018676,0.0082859583199024,0.0182646308094263,0.0160884913057088,0.0093471817672252,0.0902299061417579,0.0393219850957393
28,1024,0.0002,64,SCARF,356352.0,352257,0.33435547,0.00080456765,0.00077833585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1024,0.0002,64,SUBTAB,253952.0,352257,0.2755877,0.0007420113,0.0007763715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1024,0.0003,16,CONTROL,,23553,,,0.0007939927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1024,0.0003,16,GMC,2115344.0,733617,0.42036432,0.00085498416,0.00077457004,0.0006654702592641,0.0028284124564379,1.0915115126408637e-05,0.0014312812127172,0.0109286224469542,0.0053681023418903,0.0101655554026365,0.0035620536655187,0.0040944884531199,0.0060406965203583,0.0160919688642025,0.0032909081783145,0.0020500365644693,0.0014967106981202,0.0079140048474073,0.0104996412992477,0.00858392752707,0.0061752437613904,0.0035614178050309,0.0081467945128679,0.0049843783490359,0.0059870341792702,0.0050804535858333,0.0117880403995513,0.010292463004589,0.0059264274314045,0.0129292318597435,0.0048665725626051,0.0133585203438997,0.0050152787007391,0.005965394899249,0.0077021573670208,0.0023495547939091,0.0107408547773957,0.0041010468266904,0.0092350970953702,0.0279119163751602,0.0073855002410709,0.0497144050896167,0.0085291005671024,0.0102314129471778,0.0082003325223922
32,1024,0.0003,16,ICEH,739345.0,750129,0.37385923,0.0008116887,0.00077408156,0.0021069357171654,0.0031388602219522,1.1134800843137782e-05,0.0031374376267194,0.0142782041803002,0.0238286666572093,0.0852359756827354,0.0234501995146274,0.1034533232450485,0.0008357433252967,0.0169774703681468,0.0379662811756134,0.0238417256623506,0.0279633924365043,0.0085939140990376,0.0058022090233862,0.0079589979723095,0.0109676234424114,0.0733689442276954,0.1370950490236282,0.0308961328119039,0.0017293058335781,0.0027656645979732,0.0623148418962955,0.0497637875378131,0.0124592240899801,0.0494226701557636,0.1367407441139221,0.0149027369916439,0.0559267699718475,0.0475644171237945,0.9069334864616394,0.0071152304299175,0.0245594438165426,0.032870877534151,0.1028346493840217,0.0163804087787866,0.0041463365778326,0.0223617944866418,0.0086163496598601,0.0134458551183342,0.1223360896110534
33,1024,0.0003,16,SCARF,23808.0,23553,0.31623203,0.00082282827,0.00077756034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0003,16,SUBTAB,17408.0,23553,0.3084072,0.0007868541,0.00078909704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0003,32,CONTROL,,90113,,,0.000767476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1024,0.0003,32,GMC,2117408.0,767969,0.47536314,0.00083986565,0.0007728053,0.0008174599497579,0.0032668854109942,8.706893822818529e-06,0.0013973723398521,0.0110736051574349,0.0054048360325396,0.0098332166671752,0.0034136360045522,0.0040157483890652,0.0061184889636933,0.0167636200785636,0.0036813546903431,0.0022297471296042,0.0015153035055845,0.0087938867509365,0.0106459781527519,0.0086689172312617,0.0061320872046053,0.0035380646586418,0.0073228348046541,0.0050743669271469,0.0059558334760367,0.0049177692271769,0.0117249088361859,0.0103037115186452,0.0060368040576577,0.0133464746177196,0.0059914281591773,0.0144035052508115,0.0050419024191796,0.0058768703602254,0.0077802715823054,0.0023961463011801,0.0109908282756805,0.0045384881086647,0.0100674927234649,0.0266968794167041,0.0076288231648504,0.0487142764031887,0.0089642452076077,0.009850526228547,0.0079882470890879
37,1024,0.0003,32,ICEH,741409.0,784481,0.2536059,0.00081822387,0.00077858364,0.001044915872626,0.0027293916791677,1.3453557585307864e-05,0.0029813118744641,0.0747405886650085,0.0556736700236797,0.0736852213740348,0.0266490038484334,0.0759842544794082,0.0009688632562756,0.0411340482532978,0.0643866062164306,0.0487816520035266,0.0470766648650169,0.0208523757755756,0.0093260053545236,0.018817663192749,0.077210359275341,0.0604505501687526,0.2750422060489654,0.0502786636352539,0.0027381044346839,0.011353182606399,0.1217716783285141,0.0608098991215229,0.0453005470335483,0.0608888491988182,0.1036432906985282,0.0159277450293302,0.0465052612125873,0.0831692740321159,0.3795931041240692,0.0482292063534259,0.0273481346666812,0.0400340668857097,0.075928010046482,0.0083824628964066,0.009407571516931,0.0119988275691866,0.011473374441266,0.0327400565147399,0.0379162020981311
38,1024,0.0003,32,SCARF,91136.0,90113,0.311462,0.0008032734,0.0007848144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1024,0.0003,32,SUBTAB,65536.0,90113,0.22699428,0.0007835274,0.0009692021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1024,0.0003,64,CONTROL,,352257,,,0.00077090936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0003,64,GMC,2121536.0,901185,0.4043386,0.0007960382,0.000768641,0.0007430511177517,0.002868415787816,9.367162419948729e-06,0.0011273339623585,0.0109886145219206,0.005444320384413,0.0101771745830774,0.0034937059972435,0.004150731023401,0.0060885366983711,0.0150624001398682,0.0033280935604125,0.0022364032920449,0.0015896741533651,0.0077090323902666,0.0108238933607935,0.0086689162999391,0.0061789215542376,0.0035614175722002,0.0073031499050557,0.0050243758596479,0.0059716422110795,0.0054011731408536,0.011902823112905,0.0103037115186452,0.0060972645878791,0.0128127550706267,0.0051399739459156,0.0127861080691218,0.004983662161976,0.0059350198134779,0.0076552885584533,0.0024493939708918,0.0106393042951822,0.0042807105928659,0.0087851518765091,0.0269948933273553,0.0071214949712157,0.0478835552930831,0.0089205149561166,0.0100870775058865,0.0082028238102793
42,1024,0.0003,64,ICEH,745537.0,917697,0.37214643,0.00081839476,0.0007619289,0.0018052890663966,0.0033264320809394,4.0385161810263526e-06,0.0013071196153759,0.0741256922483444,0.0916682332754135,0.1498666107654571,0.04160026460886,0.1030258759856224,0.0028574937023222,0.0217790342867374,0.0740548372268676,0.025958290323615,0.0180163066834211,0.0302462093532085,0.0254513770341873,0.0412098690867424,0.0354978069663047,0.0428303070366382,0.109372891485691,0.0625971406698226,0.0031682373955845,0.0267618987709283,0.0492412783205509,0.0908323973417282,0.0385596565902233,0.0582447722554206,0.2279246300458908,0.0279484689235687,0.1175727471709251,0.0935438275337219,0.4759873151779175,0.0190826561301946,0.0842706710100174,0.0902855992317199,0.1137345358729362,0.0088380174711346,0.0071858554147183,0.0228266511112451,0.0074178972281515,0.0835285708308219,0.0199768058955669
43,1024,0.0003,64,SCARF,356352.0,352257,0.3078318,0.0008177766,0.000796288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1024,0.0003,64,SUBTAB,253952.0,352257,0.24134564,0.00076650985,0.00078248885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1024,0.0005,16,CONTROL,,23553,,,0.00077997934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1024,0.0005,16,GMC,2115344.0,733617,0.63229495,0.0008405554,0.00078603363,0.0012315405765548,0.0034616643097251,7.152649232011754e-06,0.0012831140775233,0.0110336085781455,0.0057693808339536,0.0099494215101003,0.0034897997975349,0.004004499875009,0.0059342002496123,0.0151368025690317,0.0043785804882645,0.002835439518094,0.0025750859640538,0.0164929404854774,0.0217582732439041,0.0086739156395196,0.0058042723685503,0.0035925554111599,0.0077896513976156,0.0055993031710386,0.0059450175613164,0.0044297180138528,0.0115584777668118,0.0140719916671514,0.0058195651508867,0.0127640711143612,0.0103893345221877,0.0366810038685798,0.0069438465870916,0.0059280809946358,0.0080927312374114,0.0026690405793488,0.0186929833143949,0.0050149904564023,0.0225084386765956,0.0274767689406871,0.0125220473855733,0.0506452582776546,0.010023383423686,0.0183018073439598,0.008383922278881
47,1024,0.0005,16,ICEH,739345.0,750129,0.2744645,0.0008228482,0.0007726085,0.001511255162768,0.0014215796254575,2.5484214347670786e-06,0.0011972630163654,0.0032045999541878,0.0168995670974254,0.0330090299248695,0.0042045558802783,0.0074465693905949,0.0007537864730693,0.0122711835429072,0.0192620735615491,0.0058971932157874,0.0033838676754385,0.0079339910298585,0.0215143579989671,0.0257767625153064,0.0021523800678551,0.0049743023701012,0.0048875142820179,0.0086739165708422,0.0013740397989749,0.0045319739729166,0.040735937654972,0.0222497172653675,0.0026142434217035,0.1136894077062606,0.0473378673195838,0.010529737919569,0.0481842011213302,0.0838636457920074,0.242696151137352,0.0059704012237489,0.0112485894933342,0.0359251499176025,0.0125984260812401,0.0045552118681371,0.0068518915213644,0.0097713023424148,0.0143971741199493,0.044936791062355,0.0057364171370863
48,1024,0.0005,16,SCARF,23808.0,23553,0.36411783,0.00081084075,0.0010010303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1024,0.0005,16,SUBTAB,17408.0,23553,0.23865525,0.00077560695,0.00078565074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1024,0.0005,32,CONTROL,,90113,,,0.0007759012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1024,0.0005,32,GMC,2117408.0,767969,0.44568846,0.00083997054,0.0007717936,0.0006433004164136,0.0033487281762063,8.596079169365112e-06,0.0010915087768808,0.0111335972324013,0.0053754490800201,0.0103607783094048,0.0036128279753029,0.0040494939312338,0.0060847932472825,0.0170285589993,0.0033466862514615,0.0023295865394175,0.0014223400503396,0.007889007218182,0.0105728134512901,0.0086239194497466,0.0061871823854744,0.0035614161752164,0.0074578179046511,0.0051743546500802,0.0063306540250778,0.0051571470685303,0.0116445599123835,0.0102699678391218,0.0060480521060526,0.0122486539185047,0.0054446212016046,0.0134184239432215,0.0048755030147731,0.0062561524100601,0.007678722962737,0.0025226096622645,0.0107955355197191,0.0043119569309055,0.0093138366937637,0.0271362420171499,0.0073048495687544,0.0505892969667911,0.0094555988907814,0.0101692639291286,0.0082449801266193
52,1024,0.0005,32,ICEH,741409.0,784481,0.2709501,0.00082296744,0.0007706974,0.0011916887015104,0.0014207699568942,5.837360276927939e-06,0.0016386767383664,0.0468391254544258,0.0294547919183969,0.0872277319431305,0.0176384150981903,0.049583800137043,0.0029560879338532,0.0156294964253902,0.0322118923068046,0.0070952689275145,0.0060147321783006,0.0068091475404798,0.0333340018987655,0.0426597036421299,0.0639076381921768,0.0188307110220193,0.0720331892371177,0.0164129436016082,0.0020437981002032,0.0117529314011335,0.0507736019790172,0.0626771673560142,0.0619859099388122,0.0309594366699457,0.494961529970169,0.0092052156105637,0.0886009931564331,0.059276457875967,0.3597127795219421,0.0050052879378199,0.0350893475115299,0.0530637130141258,0.0593925788998603,0.0029655725229531,0.0034552314318716,0.0274243727326393,0.0068430239334702,0.0462717190384864,0.0254586935043334
53,1024,0.0005,32,SCARF,91136.0,90113,0.30806834,0.0008122787,0.0007832009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1024,0.0005,32,SUBTAB,65536.0,90113,0.3036678,0.00074317574,0.0007562196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1024,0.0005,64,CONTROL,,352257,,,0.0007967573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1024,0.0005,64,GMC,2121536.0,901185,0.5960236,0.00086420856,0.0007678394,0.0012259000213816,0.0030658436007797,9.755720384418964e-06,0.0009120458271354,0.0109536191448569,0.0055958302691578,0.0100423842668533,0.0035874438472092,0.0040607429109513,0.0060161529108881,0.0164428949356079,0.0048341006040573,0.0025226096622645,0.0023891595192253,0.0134883048012852,0.018766775727272,0.0089888740330934,0.0056040938943624,0.0038377672899514,0.0080680539831519,0.0052393502555787,0.0062811509706079,0.0044366894289851,0.0115355234593153,0.0138245234265923,0.0058650872670114,0.0124192079529166,0.0127327870577573,0.0310234390199184,0.0063248430378735,0.0058994363062083,0.0080771083012223,0.0026623846497386,0.0286526754498481,0.0058976970613002,0.0210123751312494,0.0269066803157329,0.0133549440652132,0.0477283261716365,0.0105236247181892,0.0142428176477551,0.0084071243181824
57,1024,0.0005,64,ICEH,745537.0,917697,0.22382684,0.00078789925,0.00077245204,0.0013090437278151,0.001376062980853,3.0176909149304265e-06,0.0005236198776401,0.0096687879413366,0.0172117222100496,0.0319701582193374,0.0089734904468059,0.024656917899847,0.0022064608056098,0.0114902947098016,0.0201545115560293,0.0119408220052719,0.0064237709157168,0.0097087863832712,0.0112127233296632,0.0132783530279994,0.0287706963717937,0.0124629894271492,0.0610095635056495,0.0108436457812786,0.0042436090297997,0.0054174563847482,0.0436227209866046,0.0275590550154447,0.01313132699579,0.0147076211869716,0.417455643415451,0.0137312719598412,0.0614729076623916,0.0248362924903631,0.3238813281059265,0.0066360095515847,0.01888825930655,0.0323084443807601,0.0312260966747999,0.0046016983687877,0.0109970038756728,0.0212830565869808,0.0061450507491827,0.0152705674991011,0.0211533606052398
58,1024,0.0005,64,SCARF,356352.0,352257,0.38393646,0.0008058079,0.0007678029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1024,0.0005,64,SUBTAB,253952.0,352257,0.2858739,0.0007907723,0.0008057201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1024,0.0007,16,CONTROL,,23553,,,0.00083606225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
