,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,waterfront,bedrooms,bathrooms,sqft_living,sqft_lot,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
103,1024,0.0007,128,SCARF,397952.0,381569,0.9400738,0.1166083,1.4549271,,,,,,,,,,,,
104,1024,0.0007,128,SUBTAB,283264.0,381569,0.9404307,0.1179915,5.1082797,,,,,,,,,,,,
105,1024,0.001,32,CLIP,12385.0,24737,0.94682854,0.135127,0.18102969,1.0,1.2017543315887451,0.3925438523292541,6282804.0,550088576.0,0.719298243522644,5650625.5,276600.21875,5362.552734375,0.0564110204577446,0.5382162928581238,2723816.25
106,1024,0.001,32,CONTROL,,24737,,,4.277845,,,,,,,,,,,,
107,1024,0.001,32,GMC,586784.0,217697,0.609417,0.11471712,0.18943274,1.0,0.859649121761322,0.6458333134651184,4590937.5,6228647424.0,1.2982456684112549,4664916.0,297784.40625,1254.1578369140625,0.0628077089786529,0.1311657130718231,1741826.625
108,1024,0.001,32,ICEH,221857.0,234209,0.91152906,0.11081338,0.1937733,1.0,0.6491228342056274,0.4654605388641357,4205611.0,16676412416.0,0.5263158082962036,8167151.5,97002.8515625,3069.078857421875,0.0699586570262909,0.2884977459907532,1662030.125
109,1024,0.001,32,MCN,15648.0,24737,0.94491684,0.11887517,3.430348,1.0,1.1140351295471191,1.2653508186340332,4205611.0,550088576.0,13.596490859985352,3023797.5,297784.40625,5628.18408203125,0.0937153995037078,0.5518107414245605,2136269.25
110,1024,0.001,32,SCARF,25760.0,24737,0.94991064,0.11923827,2.6474698,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,18592.0,24737,0.9449892,0.11872862,0.34430665,,,,,,,,,,,,
112,1024,0.001,64,CLIP,47297.0,96577,0.94585824,0.12803409,1.7614645,1.0,0.9298245906829834,0.4111842215061188,5822789.5,684439872.0,0.8333333134651184,6356737.5,417455.46875,2335.21044921875,0.0564110204577446,0.0800491049885749,1687244.25
113,1024,0.001,64,CONTROL,,96577,,,1.4148507,,,,,,,,,,,,
114,1024,0.001,64,GMC,590912.0,258753,0.66060436,0.11483406,0.14100187,1.0,0.8508771657943726,0.4994517564773559,4817900.0,5217607680.0,1.263157844543457,4010576.5,297784.40625,1293.8157958984375,0.0649027451872825,0.2690941393375397,1471938.375
115,1024,0.001,64,ICEH,225985.0,275265,0.90492964,0.11255356,0.21141489,1.0,1.5,0.4802631437778473,4205611.0,17607024640.0,0.640350878238678,6779920.5,110484.4296875,3094.184326171875,0.0815193206071853,0.389472097158432,1366721.375
116,1024,0.001,64,MCN,53824.0,96577,0.9401734,0.116136365,0.7342471,1.0,0.8859649300575256,0.8656798005104065,4205611.0,550088576.0,5.684210300445557,3023797.5,297784.40625,5628.18408203125,0.0859834551811218,0.4921335875988006,2136269.25
117,1024,0.001,64,SCARF,100672.0,96577,0.95157707,0.11836632,12.3239975,,,,,,,,,,,,
118,1024,0.001,64,SUBTAB,72000.0,96577,0.94163424,0.11884512,0.22865921,,,,,,,,,,,,
119,1024,0.001,128,CLIP,184705.0,381569,0.946452,0.12631832,0.52152914,1.0,1.6491228342056274,0.5614035129547119,6155382.0,684439872.0,0.938596487045288,6329055.5,260113.375,2155.29833984375,0.0577704459428787,0.5334897637367249,1738223.125
120,1024,0.001,128,CONTROL,,381569,,,0.4549277,,,,,,,,,,,,
121,1024,0.001,128,GMC,599168.0,414593,0.6171753,0.11403251,0.13981006,1.0,0.921052634716034,0.6617324352264404,4388874.5,3981819904.0,1.2719298601150513,5990715.5,294810.75,2192.842041015625,0.0636052265763282,0.1733898222446441,1944953.375
122,1024,0.001,128,ICEH,234241.0,431105,0.9089114,0.11145425,0.19345479,1.0,1.394736886024475,0.3410087823867798,3016089.5,15182050304.0,0.9035087823867798,13835979.0,119931.140625,3094.184326171875,0.0612700991332531,0.1862663328647613,2390402.25
123,1024,0.001,128,MCN,197760.0,381569,0.9395561,0.11839667,0.33608216,1.0,7.771929740905762,10.158443450927734,4205611.0,550088576.0,16.824562072753906,3023797.5,297784.40625,5628.18408203125,0.0773927196860313,0.1810932010412216,2136269.25
124,1024,0.001,128,SCARF,397952.0,381569,0.95080554,0.11841169,45.183857,,,,,,,,,,,,
125,1024,0.001,128,SUBTAB,283264.0,381569,0.9398572,0.11793775,1.2980248,,,,,,,,,,,,
126,1024,0.002,32,CLIP,12385.0,24737,0.9464247,0.12515347,0.26371598,1.0,1.90350878238678,0.4051535129547119,5413823.5,550088576.0,1.2017543315887451,4767218.5,239060.734375,2302.947265625,0.0771592855453491,0.2626466155052185,1700738.0
127,1024,0.002,32,CONTROL,,24737,,,0.65972126,,,,,,,,,,,,
128,1024,0.002,32,GMC,586784.0,217697,0.6601402,0.115943044,0.1657196,1.0,0.859649121761322,0.5992324352264404,3901239.5,2624419584.0,1.4210525751113892,4813362.0,297784.40625,1552.4122314453125,0.0628959834575653,0.1646344363689422,1789295.5
129,1024,0.002,32,ICEH,221857.0,234209,0.9118387,0.11232981,0.43368086,1.0,0.921052634716034,0.6058114171028137,9621935.0,17293641728.0,0.8157894611358643,4317652.0,128521.2734375,2914.21923828125,0.0863737240433693,0.4024578332901001,2814039.75
130,1024,0.002,32,MCN,15648.0,24737,0.94401807,0.1171102,0.1726332,1.0,1.4298245906829834,0.781798243522644,4205611.0,550088576.0,2.587719202041626,3023797.5,297784.40625,5628.18408203125,0.0937153995037078,0.0936265438795089,2136269.25
131,1024,0.002,32,SCARF,25760.0,24737,0.94218993,0.12119154,0.25755888,,,,,,,,,,,,
132,1024,0.002,32,SUBTAB,18592.0,24737,0.9412578,0.11936517,0.19487046,,,,,,,,,,,,
133,1024,0.002,64,CLIP,47297.0,96577,0.94629604,0.12500331,0.8761359,1.0,1.491228103637695,0.5137061476707458,7184728.5,550088576.0,1.3596491813659668,7003670.5,517534.40625,1894.2017822265625,0.0610606595873832,0.5518107414245605,2001321.375
134,1024,0.002,64,CONTROL,,96577,,,2.104875,,,,,,,,,,,,
135,1024,0.002,64,GMC,590912.0,258753,0.68677604,0.113800235,2.9529772,1.0,0.921052634716034,0.5679824352264404,4547787.0,2703354368.0,1.90350878238678,5217789.0,294810.75,1914.596435546875,0.0679645091295242,0.0512585192918777,1731819.875
136,1024,0.002,64,ICEH,225985.0,275265,0.90472275,0.11176003,2.1718717,1.0,0.9035087823867798,1.0986841917037964,4205611.0,17126141952.0,0.6052631735801697,13251221.0,223771.265625,3002.74560546875,0.0807531476020813,0.3783468306064605,1278822.375
137,1024,0.002,64,MCN,53824.0,96577,0.94004595,0.11869339,0.57336867,1.0,3.0175437927246094,1.439144730567932,4273769.5,550088576.0,15.280701637268066,3023797.5,297784.40625,5628.18408203125,0.0809860974550247,0.1299319118261337,2136269.25
138,1024,0.002,64,SCARF,100672.0,96577,0.94925475,0.119465396,0.7665744,,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,72000.0,96577,0.9418042,0.11808534,1.3224047,,,,,,,,,,,,
140,1024,0.002,128,CLIP,184705.0,381569,0.9455624,0.1182747,1.0495735,1.0,1.5263158082962036,0.3782894611358642,6124714.5,684439872.0,1.1666666269302368,6501355.0,337376.53125,1459.368408203125,0.0849687159061431,0.4376879334449768,1805023.125
141,1024,0.002,128,CONTROL,,381569,,,0.3379844,,,,,,,,,,,,
142,1024,0.002,128,GMC,599168.0,414593,0.67843777,0.11699479,0.65907013,1.0,0.8859649300575256,0.5531798005104065,3871136.75,1274736000.0,1.456140398979187,3602482.0,294613.375,1869.7017822265625,0.0532550662755966,0.0354871898889541,1197410.375
143,1024,0.002,128,ICEH,234241.0,431105,0.9005284,0.11175225,3.9496071,1.0,0.7105262875556946,0.3662280738353729,4205611.0,13027794944.0,1.4035087823867798,3023797.5,209166.0,2784.0439453125,0.0850216224789619,0.5518107414245605,1249458.625
144,1024,0.002,128,MCN,197760.0,381569,0.9427479,0.11953882,0.15755193,1.0,6.973684310913086,3.715460538864136,4205611.0,550088576.0,21.508771896362305,3023797.5,297784.40625,5628.18408203125,0.0620711557567119,0.2524855136871338,2136269.25
145,1024,0.002,128,SCARF,397952.0,381569,0.95748293,0.12273467,0.578561,,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,283264.0,381569,0.9372358,0.11443924,0.46638688,,,,,,,,,,,,
147,1024,0.003,32,CLIP,12385.0,24737,0.9449395,0.119750015,0.19324286,1.0,1.7982456684112549,0.4698464870452881,7564886.5,550088576.0,1.1140351295471191,5198001.5,373771.25,1903.649169921875,0.0564021952450275,0.0800491049885749,2062261.75
148,1024,0.003,32,CONTROL,,24737,,,0.16011399,,,,,,,,,,,,
149,1024,0.003,32,GMC,586784.0,217697,0.6670045,0.11874017,0.37112153,1.0,0.7982456088066101,0.5975877046585083,3401539.25,2201398272.0,1.2543859481811523,4966624.5,294810.75,1827.394775390625,0.0616800189018249,0.0462656505405902,1405754.625
